PATHS-UP MultiModal Wearable
Firmware Version: 0.7.6.1

PPG Settings
PPG Channel: 1
DAC Value: 0 Voltage: 0.00V
PGA Gain Setting: 7
LED Wavelength: LED Green
PPG Channel: 2
DAC Value: 0 Voltage: 0.00V
PGA Gain Setting: 7
LED Wavelength: LED Green

BioZ Settings
BioZ Carrier Frequency:	17000 Hz
Current Setting:	Off


Contact Pressure
w: 0.00 g, p: 0.00 mmHg
w: 0.00 g, p: 0.00 mmHg

Data Format: ASCII Unsigned Integers
Sample Rate: 100
Sample Time: 10
Desired Samples: 1000

Start Tick: 252190 at 12-35-46.201 2023-10-26
Sample Count,PPG 1,PPG 2,BioZ 1,BioZ 2
237,10304,5086,36,26
238,10321,5086,39,22
239,10332,5086,38,23
240,10324,5085,38,23
241,10353,5087,37,25
242,10340,5085,37,25
243,10354,5087,39,24
244,10374,5087,40,26
245,10365,5086,37,26
246,10382,5086,36,26
247,10380,5086,36,28
248,10391,5086,39,27
249,10405,5086,37,22
250,10394,5089,38,22
251,10418,5087,37,24
252,10410,5086,38,22
253,10401,5088,36,23
254,10414,5087,37,24
255,10388,5090,37,26
256,10383,5087,36,23
257,10360,5089,38,23
258,10337,5087,37,22
259,10329,5085,37,21
260,10289,5086,36,21
261,10275,5087,38,23
262,10251,5086,37,24
263,10220,5085,35,26
264,10224,5085,36,24
265,10194,5085,36,27
266,10195,5085,37,25
267,10188,5082,36,22
268,10169,5085,38,21
269,10186,5084,37,21
270,10166,5084,38,23
271,10166,5085,38,24
272,10185,5085,38,21
273,10161,5085,37,25
274,10182,5087,37,27
275,10172,5085,37,23
276,10186,5083,37,21
277,10202,5084,37,21
278,10188,5086,36,22
279,10217,5085,36,25
280,10209,5084,38,24
281,10213,5085,35,25
282,10228,5084,37,26
283,10214,5083,38,26
284,10222,5085,36,25
285,10221,5086,38,23
286,10219,5086,38,22
287,10250,5085,37,23
288,10219,5084,36,25
289,10226,5085,37,26
290,10229,5084,37,24
291,10219,5086,37,28
292,10242,5085,38,23
293,10227,5084,38,25
294,10236,5084,37,24
295,10250,5085,37,25
296,10249,5086,36,28
297,10267,5087,37,26
298,10255,5083,36,27
