PATHS-UP MultiModal Wearable
Firmware Version: 0.7.6.1

PPG Settings
PPG Channel: 1
DAC Value: 0 Voltage: 0.00V
PGA Gain Setting: 3
LED Wavelength: LED IR
PPG Channel: 2
DAC Value: 20 Voltage: 0.10V
PGA Gain Setting: 7
LED Wavelength: LED IR

BioZ Settings
BioZ Carrier Frequency:	17000 Hz
Current Setting:	Off


Contact Pressure
w: 0.00 g, p: 0.00 mmHg
w: 0.00 g, p: 0.00 mmHg

Data Format: ASCII Unsigned Integers
Sample Rate: 100
Sample Time: 10
Desired Samples: 1000

Start Tick: 134547 at 12-33-30.564 2023-10-26
Sample Count,PPG 1,PPG 2,BioZ 1,BioZ 2
164,20154,58032,42,11
165,20152,58021,42,11
166,20153,58021,43,11
167,20147,58032,41,11
168,20154,58024,43,12
169,20148,58035,43,12
170,20148,58030,43,11
171,20151,58015,42,12
172,20141,58020,43,14
173,20148,58025,43,15
174,20149,58021,44,15
175,20138,58021,43,13
176,20143,58020,42,13
177,20136,58023,42,14
178,20136,58013,43,13
179,20135,58021,43,11
180,20130,58014,42,12
181,20133,57998,43,11
182,20126,58006,42,13
183,20132,58010,40,13
184,20143,58012,43,12
185,20141,58010,42,14
186,20146,58019,43,13
187,20145,58004,43,13
188,20140,58017,43,14
189,20151,58014,44,11
190,20146,58005,42,12
191,20151,58010,42,11
192,20153,58004,43,12
193,20147,58009,42,13
194,20155,58009,42,13
195,20151,58000,42,13
196,20156,58004,42,12
197,20161,58004,44,12
198,20156,57995,42,14
199,20159,57994,44,13
200,20153,58005,42,12
201,20160,58010,43,12
202,20161,58003,42,14
203,20154,57993,42,13
204,20154,57990,42,12
205,20143,58003,43,13
206,20144,57990,43,13
207,20141,57988,44,13
208,20131,57992,43,10
209,20140,57993,43,14
210,20131,57984,44,14
211,20124,57992,44,12
212,20127,57985,43,11
213,20114,57986,43,12
214,20119,57984,41,12
215,20111,57986,45,13
216,20111,57992,42,12
217,20121,57994,43,13
218,20116,57984,43,13
219,20122,57978,44,14
220,20118,58001,44,14
221,20125,57984,43,13
222,20125,57965,41,13
223,20110,57982,42,12
224,20117,57975,42,14
225,20110,57979,42,14
226,20110,57980,41,14
227,20114,57987,43,13
228,20113,57975,42,11
229,20114,57964,44,11
230,20110,57984,41,13
231,20118,57978,42,13
232,20122,57975,44,13
233,20118,57975,41,13
234,20124,57979,41,14
235,20131,57986,44,13
236,20131,57977,42,13
237,20136,57957,43,14
238,20126,57987,42,12
239,20138,57961,42,13
240,20133,57968,42,12
241,20128,57968,43,11
242,20133,57974,41,11
243,20132,57969,42,15
244,20132,57950,42,13
245,20129,57968,44,13
246,20131,57956,43,11
247,20135,57961,41,11
248,20134,57963,43,13
249,20141,57969,43,13
250,20153,57963,42,14
251,20150,57974,44,13
252,20166,57971,42,14
253,20163,57974,42,13
254,20162,57956,43,12
255,20161,57951,42,14
256,20152,57961,43,14
257,20159,57962,41,12
258,20160,57954,42,12
259,20158,57954,44,13
260,20172,57962,43,14
261,20170,57958,41,15
262,20175,57955,42,14
263,20173,57967,42,14
264,20175,57960,45,14
265,20183,57962,41,14
266,20184,57958,43,14
267,20188,57945,43,15
268,20186,57952,41,13
269,20183,57952,41,13
270,20190,57955,43,14
271,20188,57958,43,13
272,20192,57946,44,16
273,20190,57959,42,14
274,20184,57952,42,12
275,20186,57951,42,12
276,20180,57945,43,14
277,20169,57957,43,14
278,20168,57946,43,15
279,20146,57937,43,14
280,20143,57942,44,15
281,20139,57954,42,14
282,20141,57947,43,15
283,20144,57957,42,13
284,20137,57956,43,12
285,20141,57950,43,12
286,20135,57958,44,14
287,20140,57957,43,14
288,20151,57959,44,14
289,20149,57950,43,14
290,20155,57946,44,15
291,20158,57951,41,14
292,20163,57950,43,16
293,20171,57956,43,13
294,20172,57947,43,15
295,20178,57940,43,14
296,20177,57960,41,14
297,20184,57951,43,13
298,20184,57942,42,13
299,20172,57941,42,13
300,20172,57938,44,14
301,20171,57949,42,14
302,20172,57927,43,13
303,20174,57944,42,14
304,20177,57948,42,15
305,20183,57934,42,15
306,20185,57942,43,13
307,20182,57944,44,13
308,20193,57949,42,14
309,20189,57960,43,14
310,20194,57954,43,14
311,20195,57936,44,15
312,20182,57933,42,16
313,20189,57947,42,15
314,20194,57942,42,14
315,20195,57942,42,12
316,20202,57940,41,15
317,20194,57930,43,14
318,20194,57953,44,15
319,20192,57951,41,16
320,20189,57943,43,15
321,20195,57945,43,15
322,20189,57940,43,14
323,20197,57936,43,13
324,20196,57942,44,13
325,20201,57934,43,13
326,20207,57938,41,14
327,20208,57935,43,14
328,20216,57929,45,13
329,20220,57929,43,12
330,20219,57939,43,14
331,20230,57936,43,14
332,20226,57940,42,14
333,20228,57943,43,14
334,20226,57939,44,14
335,20220,57937,42,15
336,20225,57929,44,13
337,20217,57947,44,13
338,20225,57919,43,12
339,20214,57926,42,14
340,20207,57927,42,13
341,20209,57926,41,15
342,20196,57932,43,12
343,20188,57939,43,13
344,20184,57931,42,12
345,20172,57937,43,14
346,20181,57929,43,12
347,20178,57934,43,12
348,20184,57937,42,15
349,20191,57936,43,14
350,20184,57943,44,15
351,20188,57925,44,15
352,20184,57933,44,15
353,20184,57926,44,13
354,20188,57928,43,16
355,20184,57946,42,17
356,20198,57924,43,16
357,20193,57932,44,15
358,20192,57923,42,13
359,20194,57929,43,13
360,20188,57926,43,13
361,20192,57931,42,13
362,20196,57921,42,15
363,20192,57932,43,13
364,20208,57919,44,13
365,20198,57927,43,13
366,20205,57936,43,16
367,20209,57926,43,15
368,20201,57936,42,14
369,20211,57924,43,14
370,20206,57927,43,14
371,20206,57938,42,15
372,20215,57921,44,14
373,20200,57925,42,15
374,20209,57919,43,16
375,20208,57925,42,13
376,20219,57925,41,11
377,20227,57937,43,14
378,20222,57926,43,15
379,20226,57917,43,14
380,20218,57926,42,14
381,20222,57924,43,13
382,20226,57924,43,14
383,20219,57926,43,15
384,20228,57934,43,15
385,20230,57925,43,13
386,20226,57920,42,13
387,20230,57932,43,14
388,20230,57920,42,14
389,20228,57936,41,15
390,20238,57910,42,15
391,20228,57937,43,14
392,20247,57928,43,14
393,20239,57923,43,14
394,20243,57940,44,15
395,20250,57919,42,15
396,20245,57916,42,14
397,20252,57928,43,14
398,20246,57923,43,16
399,20245,57938,42,14
400,20246,57924,42,14
401,20229,57940,43,15
402,20236,57923,43,15
403,20216,57936,41,16
404,20215,57929,43,16
405,20208,57915,43,15
406,20194,57933,42,16
407,20199,57934,42,13
408,20193,57919,42,16
409,20182,57934,42,16
410,20193,57924,43,16
411,20183,57930,42,14
412,20190,57925,43,13
413,20184,57924,43,15
414,20184,57927,44,13
415,20193,57917,44,14
416,20186,57919,43,15
417,20193,57934,43,15
418,20194,57921,42,14
419,20188,57925,43,15
420,20201,57928,42,15
421,20196,57943,41,16
422,20210,57928,42,16
423,20203,57911,43,15
424,20193,57924,42,17
425,20204,57922,43,16
426,20198,57925,43,16
427,20203,57921,43,16
428,20207,57921,42,14
429,20205,57921,43,16
430,20215,57908,44,16
431,20205,57924,43,16
432,20216,57929,43,14
433,20218,57913,42,15
434,20202,57910,42,12
435,20204,57925,42,15
436,20203,57923,43,14
437,20204,57930,42,15
438,20209,57925,43,16
439,20201,57918,43,15
440,20205,57923,42,14
441,20202,57913,43,14
442,20199,57931,44,14
443,20209,57935,43,14
444,20200,57918,44,13
445,20197,57936,43,13
446,20204,57935,42,14
447,20201,57926,43,14
448,20210,57910,43,15
449,20202,57916,42,15
450,20212,57933,42,14
451,20215,57913,42,14
452,20205,57928,43,16
453,20219,57922,42,13
454,20211,57930,42,12
455,20217,57926,43,13
456,20218,57930,42,14
457,20213,57934,43,15
458,20216,57929,41,16
459,20202,57922,43,15
460,20201,57928,42,15
461,20195,57911,42,13
462,20177,57915,42,13
463,20175,57919,42,13
464,20158,57927,42,13
465,20152,57911,43,16
466,20149,57908,41,14
467,20134,57916,42,16
468,20141,57924,42,16
469,20133,57927,43,16
470,20132,57924,43,14
471,20139,57928,41,15
472,20137,57924,44,18
473,20145,57921,42,17
474,20140,57911,42,17
475,20134,57914,41,15
476,20138,57903,41,16
477,20130,57911,43,16
478,20141,57920,44,15
479,20138,57931,43,16
480,20140,57908,42,16
481,20136,57911,43,15
482,20131,57908,43,16
483,20136,57905,42,16
484,20142,57921,43,15
485,20143,57913,43,14
486,20149,57912,43,14
487,20139,57915,42,17
488,20142,57912,43,15
489,20133,57919,42,16
490,20128,57912,42,15
491,20131,57926,41,16
492,20129,57919,43,15
493,20135,57908,43,15
494,20135,57932,42,14
495,20143,57921,44,16
496,20146,57918,43,14
497,20142,57930,42,14
498,20150,57908,44,17
499,20149,57917,43,18
500,20146,57917,42,16
501,20151,57926,42,13
502,20145,57920,41,16
503,20139,57922,44,14
504,20146,57919,43,16
505,20142,57923,44,16
506,20156,57927,43,16
507,20158,57916,43,17
508,20155,57914,43,15
509,20156,57925,43,15
510,20149,57921,44,17
511,20153,57916,44,15
512,20147,57922,44,15
513,20150,57925,43,18
514,20161,57915,43,16
515,20153,57909,42,15
516,20159,57911,42,16
517,20156,57921,42,17
518,20156,57912,42,18
519,20152,57919,43,17
520,20136,57919,42,16
521,20127,57927,43,16
522,20122,57912,42,16
523,20110,57917,43,17
524,20122,57914,43,15
525,20119,57910,43,15
526,20121,57922,42,14
527,20123,57921,44,16
528,20114,57916,42,16
529,20116,57916,43,16
530,20106,57901,42,17
531,20100,57915,42,17
532,20103,57927,43,16
533,20100,57916,43,17
534,20100,57907,43,17
535,20095,57916,43,15
536,20107,57924,44,15
537,20121,57929,42,16
538,20125,57919,43,17
539,20132,57917,44,17
540,20126,57917,43,18
541,20120,57917,43,15
542,20123,57922,42,17
543,20115,57924,43,17
544,20116,57918,43,17
545,20107,57910,42,14
546,20105,57920,44,17
547,20115,57917,43,16
548,20113,57918,42,15
549,20126,57900,43,15
550,20127,57918,43,16
551,20131,57907,43,16
552,20133,57912,42,15
553,20119,57911,42,16
554,20116,57908,43,16
555,20109,57902,43,16
556,20100,57918,42,17
557,20115,57913,42,18
558,20114,57905,43,17
559,20121,57916,41,16
560,20135,57915,43,16
561,20128,57907,41,15
562,20135,57925,43,17
563,20138,57919,42,17
564,20136,57915,43,17
565,20133,57912,43,16
566,20119,57914,42,15
567,20128,57919,44,16
568,20130,57925,43,17
569,20140,57920,42,17
570,20152,57910,43,15
571,20146,57916,43,16
572,20159,57914,43,17
573,20158,57923,43,17
574,20160,57915,42,16
575,20160,57914,44,16
576,20146,57922,44,16
577,20153,57912,44,16
578,20145,57917,43,16
579,20139,57923,44,15
580,20144,57909,43,15
581,20132,57907,40,18
582,20132,57918,42,17
583,20130,57917,42,17
584,20121,57904,43,18
585,20112,57931,41,15
586,20102,57923,43,15
587,20095,57921,43,15
588,20089,57927,43,16
589,20087,57919,42,18
590,20091,57904,42,18
591,20084,57909,43,17
592,20094,57907,42,18
593,20094,57917,42,19
594,20087,57920,43,16
595,20088,57921,42,16
596,20082,57899,42,15
597,20078,57913,42,18
598,20092,57912,43,17
599,20091,57913,43,18
600,20101,57927,43,17
601,20105,57916,41,18
602,20104,57914,43,18
603,20110,57913,44,17
604,20101,57907,44,17
605,20102,57909,41,17
606,20098,57921,43,17
607,20101,57912,43,19
608,20101,57915,44,18
609,20096,57910,42,18
610,20100,57922,43,17
611,20104,57907,43,18
612,20098,57925,42,16
613,20110,57909,43,17
614,20097,57906,43,15
615,20099,57922,43,14
616,20103,57914,43,15
617,20095,57915,44,17
618,20104,57901,43,16
619,20094,57910,42,17
620,20104,57913,42,17
621,20108,57906,42,18
622,20102,57928,43,17
623,20121,57914,43,17
624,20110,57911,42,17
625,20114,57909,42,16
626,20117,57917,44,17
627,20116,57921,43,16
628,20128,57919,43,17
629,20126,57921,41,17
630,20131,57908,43,15
631,20131,57915,42,16
632,20125,57914,41,17
633,20131,57913,43,18
634,20126,57912,43,15
635,20123,57913,42,16
636,20127,57907,43,18
637,20114,57916,42,16
638,20118,57898,44,15
639,20103,57910,44,17
640,20103,57912,43,15
641,20103,57908,43,16
642,20085,57915,43,15
643,20087,57904,43,16
644,20075,57923,43,16
645,20071,57916,42,17
646,20074,57927,42,18
647,20067,57907,43,17
648,20066,57924,43,18
649,20071,57920,42,17
650,20067,57912,42,17
651,20073,57930,43,17
652,20071,57922,41,19
653,20072,57912,42,17
654,20068,57912,42,16
655,20061,57898,44,17
656,20065,57909,44,17
657,20069,57919,42,18
658,20075,57901,41,17
659,20077,57920,43,16
660,20080,57914,43,19
661,20085,57910,42,16
662,20077,57916,43,17
663,20080,57916,43,18
664,20083,57895,43,18
665,20066,57909,43,18
666,20079,57911,43,17
667,20076,57912,42,17
668,20077,57907,41,15
669,20080,57901,43,17
670,20071,57915,44,16
671,20081,57914,42,18
672,20077,57913,43,16
673,20076,57913,43,17
674,20080,57916,43,17
675,20075,57924,43,16
676,20080,57912,43,18
677,20078,57900,42,18
678,20069,57914,42,17
679,20078,57915,42,19
680,20072,57915,43,18
681,20078,57921,42,18
682,20082,57920,41,17
683,20081,57923,42,16
684,20090,57913,44,18
685,20081,57913,45,18
686,20088,57910,42,17
687,20091,57921,42,15
688,20087,57912,44,16
689,20091,57908,44,17
690,20086,57919,43,20
691,20094,57914,44,17
692,20096,57915,42,14
693,20090,57910,43,17
694,20095,57905,42,17
695,20093,57913,44,17
696,20097,57916,43,17
697,20100,57906,40,15
698,20084,57916,43,16
699,20090,57906,42,17
700,20073,57903,44,16
701,20066,57909,44,18
702,20064,57902,42,17
703,20049,57918,43,15
704,20054,57907,43,15
705,20044,57913,41,17
706,20042,57913,43,18
707,20045,57918,44,17
708,20037,57904,43,17
709,20038,57911,43,17
710,20038,57905,44,19
711,20033,57911,41,19
712,20039,57912,41,18
713,20033,57926,43,17
714,20040,57924,43,17
715,20042,57902,43,17
716,20030,57912,42,17
717,20042,57912,44,18
718,20036,57915,42,17
719,20042,57915,41,16
720,20045,57913,42,18
721,20039,57914,42,17
722,20048,57926,42,18
723,20045,57909,42,17
724,20043,57917,44,16
725,20048,57915,43,17
726,20041,57913,42,16
727,20049,57916,42,16
728,20042,57917,43,17
729,20042,57908,43,15
730,20040,57910,44,16
731,20031,57910,42,17
732,20034,57912,44,17
733,20038,57902,44,17
734,20033,57915,42,18
735,20046,57911,42,18
736,20039,57909,41,19
737,20045,57920,43,19
738,20043,57911,43,19
739,20035,57908,43,17
740,20036,57920,43,18
741,20030,57904,43,19
742,20033,57913,43,18
743,20040,57915,42,18
744,20040,57913,42,20
745,20046,57928,43,18
746,20044,57913,43,18
747,20045,57908,43,18
748,20047,57914,43,16
749,20050,57921,41,17
750,20058,57911,43,19
751,20050,57911,42,17
752,20051,57923,42,16
753,20056,57913,42,18
754,20043,57914,42,17
755,20052,57903,44,17
756,20043,57914,44,19
757,20050,57919,44,19
758,20054,57910,44,17
759,20042,57916,42,17
760,20045,57920,43,17
761,20033,57903,44,19
762,20018,57904,42,16
763,20014,57917,43,18
764,20006,57915,42,18
765,20008,57919,42,16
766,20006,57906,42,18
767,20001,57892,43,19
768,19999,57922,43,19
769,19997,57909,42,16
770,19993,57920,42,18
771,19997,57904,42,17
772,19987,57918,41,17
773,20001,57910,42,17
774,19994,57905,43,16
775,19994,57905,41,18
776,19993,57912,44,18
777,19989,57909,42,18
778,19996,57908,41,18
779,19991,57924,44,17
780,20001,57912,42,16
781,19998,57909,43,18
782,19996,57923,45,19
783,20009,57911,43,16
784,20001,57902,44,16
785,20005,57909,42,16
786,20008,57919,45,15
787,20004,57905,43,16
788,20006,57915,42,17
789,20000,57914,42,16
790,19994,57918,41,15
791,20004,57909,42,15
792,19992,57910,42,17
793,20005,57909,42,17
794,20001,57905,43,18
795,20001,57906,42,18
796,20007,57905,42,17
797,19997,57912,43,17
798,20004,57905,42,16
799,19998,57919,44,18
800,20003,57900,43,17
801,20000,57908,43,18
802,19994,57917,42,16
803,20007,57917,44,16
804,20005,57908,43,14
805,20004,57915,42,17
806,20014,57922,41,18
807,20009,57914,43,16
808,20012,57911,43,16
809,20015,57900,43,17
810,20008,57916,42,16
811,20022,57897,43,17
812,20009,57921,43,18
813,20020,57916,42,17
814,20022,57900,42,18
815,20010,57914,43,16
816,20025,57910,42,17
817,20013,57916,44,18
818,20016,57910,43,18
819,20014,57912,42,18
820,20008,57921,42,19
821,20015,57909,42,18
822,20002,57914,43,17
823,19999,57909,43,16
824,19993,57913,42,16
825,19979,57903,42,16
826,19974,57910,41,15
827,19968,57910,43,16
828,19962,57910,44,14
829,19965,57907,43,18
830,19956,57912,43,18
831,19963,57919,43,17
832,19961,57915,43,19
833,19959,57899,42,18
834,19958,57902,41,16
835,19948,57910,42,18
836,19957,57909,43,17
837,19954,57910,42,17
838,19951,57903,44,17
839,19955,57925,43,16
840,19956,57911,41,16
841,19960,57907,43,17
842,19962,57907,43,17
843,19960,57906,42,18
844,19971,57922,41,17
845,19970,57912,42,18
846,19964,57917,43,18
847,19970,57911,43,19
848,19959,57903,44,16
849,19964,57914,42,15
850,19961,57904,44,16
851,19960,57919,43,18
852,19967,57909,43,15
853,19959,57912,43,17
854,19969,57917,42,18
855,19967,57915,43,15
856,19969,57919,43,18
857,19972,57920,41,18
858,19966,57916,43,18
859,19970,57908,42,17
860,19964,57910,43,17
861,19968,57910,43,17
862,19977,57916,43,18
863,19972,57901,41,18
864,19975,57907,41,18
865,19983,57904,41,17
866,19978,57920,43,17
867,19994,57909,43,18
868,19987,57905,43,16
869,19992,57920,43,17
870,19999,57901,43,17
871,19992,57912,42,17
872,20003,57912,44,17
873,19992,57908,43,17
874,19993,57907,42,17
875,19993,57914,42,18
876,19993,57909,43,17
877,20000,57912,41,16
878,19996,57915,42,15
879,20002,57913,41,17
880,19997,57906,43,18
881,19987,57922,43,17
882,19995,57911,43,18
883,19982,57920,43,17
884,19975,57910,42,17
885,19971,57910,43,16
886,19956,57912,43,16
887,19959,57911,43,18
888,19950,57908,43,15
889,19946,57915,43,18
890,19948,57918,42,16
891,19941,57916,43,17
892,19946,57911,41,17
893,19938,57912,44,18
894,19937,57914,43,18
895,19940,57918,43,19
896,19932,57919,43,20
897,19939,57913,42,18
898,19936,57910,42,19
899,19935,57925,44,18
900,19947,57909,42,19
901,19933,57897,42,20
902,19937,57922,43,17
903,19948,57902,41,16
904,19936,57903,43,19
905,19944,57911,43,17
906,19943,57912,43,16
907,19950,57918,41,16
908,19952,57917,42,18
909,19949,57906,43,18
910,19947,57919,43,17
911,19939,57909,43,16
912,19935,57913,43,18
913,19935,57901,42,17
914,19925,57918,43,18
915,19942,57921,42,16
916,19942,57913,43,17
917,19943,57908,42,17
918,19945,57912,42,15
919,19938,57913,43,16
920,19945,57900,42,15
921,19937,57903,42,18
922,19935,57919,42,17
923,19949,57896,43,18
924,19937,57917,44,18
925,19954,57907,42,16
926,19948,57901,43,18
927,19947,57913,41,18
928,19958,57915,42,17
929,19950,57910,43,17
930,19952,57908,41,18
931,19949,57915,43,17
932,19950,57905,42,16
933,19953,57914,43,18
934,19949,57900,42,15
935,19954,57911,43,17
936,19963,57912,43,15
937,19963,57918,42,16
938,19972,57905,43,17
939,19958,57904,41,18
940,19955,57914,43,18
941,19953,57910,44,16
942,19940,57916,44,17
943,19941,57908,44,16
944,19928,57919,42,18
945,19932,57910,42,19
946,19926,57900,43,18
947,19909,57912,42,16
948,19916,57919,42,16
949,19906,57911,42,19
950,19897,57913,42,17
951,19897,57922,43,15
952,19892,57906,43,16
953,19891,57916,42,16
954,19891,57914,42,17
955,19893,57901,43,16
956,19894,57909,44,17
957,19893,57923,43,17
958,19904,57907,43,16
959,19894,57917,43,16
960,19896,57901,44,18
961,19897,57915,43,17
962,19898,57906,42,17
963,19901,57920,42,17
964,19906,57909,43,17
965,19901,57902,43,18
966,19906,57905,43,17
967,19898,57918,42,17
968,19907,57895,43,19
969,19899,57906,43,16
970,19899,57917,42,16
971,19906,57919,43,18
972,19899,57891,42,16
973,19893,57893,42,17
974,19894,57911,43,17
975,19895,57921,43,16
976,19907,57903,42,17
977,19896,57905,40,17
978,19900,57913,42,17
979,19907,57919,44,18
980,19906,57908,42,17
981,19906,57912,42,17
982,19900,57912,43,17
983,19897,57920,42,16
984,19900,57912,43,17
985,19890,57922,42,15
986,19901,57913,42,18
987,19898,57927,44,16
988,19907,57913,42,17
989,19911,57912,41,16
990,19910,57910,43,17
991,19917,57919,42,16
992,19917,57915,43,17
993,19915,57909,43,17
994,19916,57916,42,18
995,19911,57913,43,19
996,19915,57903,42,18
997,19908,57908,43,17
998,19908,57908,43,17
999,19906,57916,42,15
