PATHS-UP MultiModal Wearable
Firmware Version: 0.7.6.1

PPG Settings
PPG Channel: 1
DAC Value: 0 Voltage: 0.00V
PGA Gain Setting: 3
LED Wavelength: LED IR
PPG Channel: 2
DAC Value: 20 Voltage: 0.10V
PGA Gain Setting: 6
LED Wavelength: LED IR

BioZ Settings
BioZ Carrier Frequency:	17000 Hz
Current Setting:	Off


Contact Pressure
w: 0.00 g, p: 0.00 mmHg
w: 0.00 g, p: 0.00 mmHg

Data Format: ASCII Unsigned Integers
Sample Rate: 100
Sample Time: 10
Desired Samples: 1000

Start Tick: 575725 at 12-41-58.567 2023-10-26
Sample Count,PPG 1,PPG 2,BioZ 1,BioZ 2
88,24770,25178,43,0
89,24765,25173,43,0
90,24773,25169,41,0
91,24772,25157,44,0
92,24773,25154,43,0
93,24772,25148,42,0
94,24776,25141,44,0
95,24785,25146,42,0
96,24782,25150,43,0
97,24782,25167,43,0
98,24788,25171,42,0
99,24785,25168,42,0
100,24779,25181,42,0
101,24786,25190,44,0
102,24791,25204,43,0
103,24791,25202,44,0
104,24784,25204,43,0
105,24786,25210,42,0
106,24787,25194,44,0
107,24786,25189,42,0
108,24792,25187,42,0
109,24792,25179,43,0
110,24788,25192,42,0
111,24789,25192,45,0
112,24781,25201,43,0
113,24793,25196,45,0
114,24794,25168,43,0
115,24790,25166,43,0
116,24796,25156,44,0
117,24793,25171,43,0
118,24803,25182,44,0
119,24807,25169,44,0
120,24796,25174,43,0
121,24802,25169,43,0
122,24806,25157,43,0
123,24804,25163,43,0
124,24813,25162,43,0
125,24811,25173,43,0
126,24819,25164,44,0
127,24812,25165,44,0
128,24823,25169,44,0
129,24817,25166,42,0
130,24818,25179,43,0
131,24825,25197,42,0
132,24831,25209,45,0
133,24828,25232,44,0
134,24828,25253,43,0
135,24823,25285,44,0
136,24823,25293,43,0
137,24808,25296,45,0
138,24806,25308,45,0
139,24803,25293,43,0
140,24791,25276,42,0
141,24787,25254,43,0
142,24779,25236,43,0
143,24775,25229,42,0
144,24772,25218,42,0
145,24761,25211,42,0
146,24758,25194,43,0
147,24757,25186,42,0
148,24759,25178,43,0
149,24760,25178,42,0
150,24754,25195,43,0
151,24760,25209,43,0
152,24761,25195,43,0
153,24754,25197,43,0
154,24763,25187,43,0
155,24761,25185,42,0
156,24758,25194,42,0
157,24764,25180,41,0
158,24770,25181,42,0
159,24775,25182,42,0
160,24770,25188,43,0
161,24772,25185,43,0
162,24778,25170,43,0
163,24778,25177,42,0
164,24781,25174,44,0
165,24782,25168,44,0
166,24782,25164,42,0
167,24775,25155,43,0
168,24779,25148,45,0
169,24780,25134,44,0
170,24779,25123,45,0
171,24777,25126,42,0
172,24773,25121,43,0
173,24777,25100,43,0
174,24778,25096,43,0
175,24782,25094,43,0
176,24780,25103,43,0
177,24781,25094,44,0
178,24779,25098,44,0
179,24786,25094,44,0
180,24786,25085,42,0
181,24785,25104,43,0
182,24793,25084,42,0
183,24785,25083,43,0
184,24791,25101,43,0
185,24795,25089,45,0
186,24790,25100,42,0
187,24799,25096,43,0
188,24794,25095,44,0
189,24800,25099,43,0
190,24798,25100,43,0
191,24804,25116,43,0
192,24808,25114,43,0
193,24804,25116,44,0
194,24808,25116,44,0
195,24806,25138,43,0
196,24813,25163,42,0
197,24816,25173,41,0
198,24810,25189,43,0
199,24812,25205,42,0
200,24803,25215,43,0
201,24798,25230,43,0
202,24794,25251,43,0
203,24787,25247,43,0
204,24778,25246,43,0
205,24780,25234,44,0
206,24769,25232,43,0
207,24768,25219,45,0
208,24759,25194,42,0
209,24763,25179,43,0
210,24762,25154,42,0
211,24752,25162,44,0
212,24761,25176,44,0
213,24761,25169,44,0
214,24758,25172,43,0
215,24763,25158,44,0
216,24764,25144,44,0
217,24764,25153,42,0
218,24760,25162,44,0
219,24761,25179,44,0
220,24762,25180,43,0
221,24760,25179,42,0
222,24763,25178,44,0
223,24770,25167,44,0
224,24769,25173,43,0
225,24773,25183,43,0
226,24775,25180,44,0
227,24769,25184,42,0
228,24773,25178,43,0
229,24774,25186,42,0
230,24775,25184,44,0
231,24772,25181,44,0
232,24776,25188,41,0
233,24777,25173,44,0
234,24767,25176,44,0
235,24774,25179,42,0
236,24778,25159,44,0
237,24771,25164,43,0
238,24784,25145,44,0
239,24781,25136,42,0
240,24778,25153,44,0
241,24784,25151,44,0
242,24782,25159,43,0
243,24782,25155,41,0
244,24787,25152,42,0
245,24787,25162,43,0
246,24795,25160,43,0
247,24783,25170,43,0
248,24787,25175,43,0
249,24789,25182,43,0
250,24794,25194,42,0
251,24798,25200,42,0
252,24796,25206,42,0
253,24803,25198,45,0
254,24802,25183,42,0
255,24804,25192,44,0
256,24814,25189,43,0
257,24802,25207,42,0
258,24808,25222,43,0
259,24803,25242,43,0
260,24804,25277,43,0
261,24808,25283,43,0
262,24803,25292,43,0
263,24796,25308,43,0
264,24793,25317,44,0
265,24791,25333,43,0
266,24785,25339,44,0
267,24783,25336,42,0
268,24771,25341,42,0
269,24769,25328,43,0
270,24761,25323,43,0
271,24764,25298,42,0
272,24749,25297,43,0
273,24757,25290,45,0
274,24752,25272,44,0
275,24747,25291,43,0
276,24759,25279,44,0
277,24756,25268,42,0
278,24756,25277,41,0
279,24757,25260,42,0
280,24754,25260,42,0
281,24759,25256,43,0
282,24755,25253,42,0
283,24753,25259,42,0
284,24753,25264,44,0
285,24759,25278,41,0
286,24758,25283,43,0
287,24761,25285,42,0
288,24765,25283,43,0
289,24759,25291,43,0
290,24765,25304,42,0
291,24767,25301,41,0
292,24766,25296,42,0
293,24769,25288,43,0
294,24764,25285,43,0
295,24763,25297,42,0
296,24773,25283,42,0
297,24760,25276,43,0
298,24770,25272,42,0
299,24767,25269,44,0
300,24768,25273,44,0
301,24773,25273,43,0
302,24770,25244,42,0
303,24769,25236,43,0
304,24769,25235,43,0
305,24769,25239,42,0
306,24771,25251,43,0
307,24781,25229,44,0
308,24775,25224,44,0
309,24779,25213,43,0
310,24782,25222,44,0
311,24789,25231,43,0
312,24785,25232,43,0
313,24788,25227,44,0
314,24787,25207,43,0
315,24790,25194,44,0
316,24794,25196,43,0
317,24798,25185,43,0
318,24798,25192,42,0
319,24803,25186,43,0
320,24807,25163,44,0
321,24802,25166,42,0
322,24804,25163,41,0
323,24804,25186,43,0
324,24806,25201,41,0
325,24800,25203,43,0
326,24792,25225,42,0
327,24799,25230,43,0
328,24789,25246,43,0
329,24782,25249,44,0
330,24772,25252,42,0
331,24770,25250,43,0
332,24765,25233,42,0
333,24763,25216,45,0
334,24756,25216,44,0
335,24758,25212,42,0
336,24751,25213,42,0
337,24749,25194,44,0
338,24742,25191,42,0
339,24748,25182,42,0
340,24743,25190,43,0
341,24751,25208,42,0
342,24748,25214,43,0
343,24746,25224,42,0
344,24752,25216,44,0
345,24748,25225,42,0
346,24758,25228,43,0
347,24750,25229,42,0
348,24745,25239,44,0
349,24753,25248,43,0
350,24756,25240,40,0
351,24755,25242,42,0
352,24756,25239,44,0
353,24754,25249,42,0
354,24763,25259,41,0
355,24755,25256,43,0
356,24753,25245,43,0
357,24758,25239,44,0
358,24755,25214,44,0
359,24753,25207,43,0
360,24753,25193,43,0
361,24750,25206,43,0
362,24753,25213,43,0
363,24756,25208,42,0
364,24754,25217,42,0
365,24756,25219,42,0
366,24756,25221,43,0
367,24752,25239,41,0
368,24760,25238,41,0
369,24758,25256,43,0
370,24762,25263,44,0
371,24765,25265,42,0
372,24762,25289,42,0
373,24768,25295,42,0
374,24767,25303,42,0
375,24770,25298,43,0
376,24771,25306,44,0
377,24781,25304,43,0
378,24782,25292,43,0
379,24783,25302,43,0
380,24789,25299,42,0
381,24782,25305,42,0
382,24789,25305,41,0
383,24788,25301,44,0
384,24788,25315,43,0
385,24789,25318,44,0
386,24794,25332,43,0
387,24795,25332,42,0
388,24788,25347,43,0
389,24785,25380,43,0
390,24791,25392,44,0
391,24787,25393,43,0
392,24777,25401,43,0
393,24777,25377,42,0
394,24765,25362,44,0
395,24768,25346,44,0
396,24761,25337,44,0
397,24753,25344,44,0
398,24752,25331,44,0
399,24752,25305,41,0
400,24743,25293,43,0
401,24743,25273,43,0
402,24737,25292,43,0
403,24736,25298,44,0
404,24732,25300,44,0
405,24733,25293,43,0
406,24726,25285,43,0
407,24735,25283,44,0
408,24735,25276,44,0
409,24727,25285,42,0
410,24735,25292,43,0
411,24739,25293,44,0
412,24737,25302,42,0
413,24739,25301,44,0
414,24734,25315,42,0
415,24742,25330,42,0
416,24742,25337,45,0
417,24744,25348,42,0
418,24743,25347,44,0
419,24738,25344,42,0
420,24737,25354,43,0
421,24739,25351,43,0
422,24734,25352,43,0
423,24739,25368,44,0
424,24746,25345,44,0
425,24742,25338,43,0
426,24745,25327,42,0
427,24747,25317,43,0
428,24745,25320,42,0
429,24743,25313,43,0
430,24745,25322,44,0
431,24747,25310,44,0
432,24745,25304,43,0
433,24746,25299,42,0
434,24748,25291,43,0
435,24751,25298,43,0
436,24757,25289,44,0
437,24757,25287,44,0
438,24753,25298,44,0
439,24756,25289,43,0
440,24754,25290,43,0
441,24758,25291,42,0
442,24762,25286,44,0
443,24766,25281,41,0
444,24765,25269,44,0
445,24774,25279,42,0
446,24777,25268,44,0
447,24772,25274,42,0
448,24782,25270,43,0
449,24775,25275,43,0
450,24779,25278,44,0
451,24780,25287,43,0
452,24783,25284,43,0
453,24784,25291,41,0
454,24782,25296,42,0
455,24778,25324,43,0
456,24780,25341,44,0
457,24767,25351,44,0
458,24763,25354,42,0
459,24758,25353,42,0
460,24749,25357,42,0
461,24747,25355,43,0
462,24741,25333,43,0
463,24733,25329,41,0
464,24730,25314,42,0
465,24731,25300,42,0
466,24729,25296,42,0
467,24725,25283,44,0
468,24720,25284,43,0
469,24725,25274,41,0
470,24723,25244,44,0
471,24717,25240,43,0
472,24727,25223,40,0
473,24720,25233,43,0
474,24725,25224,43,0
475,24720,25217,43,0
476,24726,25218,43,0
477,24726,25213,42,0
478,24728,25217,43,0
479,24730,25214,44,0
480,24731,25212,42,0
481,24731,25230,42,0
482,24736,25224,43,0
483,24733,25229,44,0
484,24728,25240,42,0
485,24730,25244,42,0
486,24731,25259,42,0
487,24732,25253,43,0
488,24731,25246,43,0
489,24734,25247,42,0
490,24731,25243,43,0
491,24732,25247,44,0
492,24735,25236,43,0
493,24733,25230,43,0
494,24738,25225,43,0
495,24737,25210,43,0
496,24728,25223,43,0
497,24734,25213,43,0
498,24736,25208,43,0
499,24745,25205,42,0
500,24742,25204,44,0
501,24743,25207,42,0
502,24749,25195,44,0
503,24751,25184,42,0
504,24748,25188,43,0
505,24752,25192,42,0
506,24755,25204,45,0
507,24759,25209,43,0
508,24758,25198,43,0
509,24752,25200,42,0
510,24757,25195,41,0
511,24763,25189,43,0
512,24768,25184,44,0
513,24761,25178,42,0
514,24764,25179,44,0
515,24775,25163,43,0
516,24767,25164,43,0
517,24771,25167,43,0
518,24770,25174,44,0
519,24767,25182,45,0
520,24772,25196,45,0
521,24775,25212,44,0
522,24766,25232,43,0
523,24763,25236,42,0
524,24755,25244,42,0
525,24754,25234,44,0
526,24747,25222,44,0
527,24741,25218,43,0
528,24737,25208,43,0
529,24729,25204,41,0
530,24727,25184,43,0
531,24722,25166,43,0
532,24724,25151,44,0
533,24724,25129,45,0
534,24723,25125,42,0
535,24718,25112,41,0
536,24712,25113,43,0
537,24721,25111,42,0
538,24721,25091,43,0
539,24723,25084,43,0
540,24726,25073,43,0
541,24723,25074,43,0
542,24733,25067,43,0
543,24727,25061,43,0
544,24731,25067,43,0
545,24735,25083,44,0
546,24736,25091,42,0
547,24733,25108,44,0
548,24735,25119,43,0
549,24739,25127,44,0
550,24729,25143,44,0
551,24729,25153,42,0
552,24734,25167,43,0
553,24735,25163,42,0
554,24730,25175,43,0
555,24737,25172,42,0
556,24733,25163,43,0
557,24727,25174,46,0
558,24739,25152,44,0
559,24733,25134,44,0
560,24737,25118,42,0
561,24739,25092,44,0
562,24739,25089,42,0
563,24743,25088,42,0
564,24742,25094,43,0
565,24749,25085,43,0
566,24748,25072,43,0
567,24751,25063,42,0
568,24754,25063,43,0
569,24760,25061,41,0
570,24753,25093,42,0
571,24757,25109,43,0
572,24759,25101,42,0
573,24753,25101,42,0
574,24755,25103,43,0
575,24760,25104,43,0
576,24759,25114,43,0
577,24764,25125,42,0
578,24767,25120,44,0
579,24761,25121,43,0
580,24771,25122,42,0
581,24772,25114,43,0
582,24766,25127,44,0
583,24777,25145,42,0
584,24784,25131,43,0
585,24768,25156,43,0
586,24779,25171,44,0
587,24778,25189,43,0
588,24772,25205,43,0
589,24767,25211,44,0
590,24760,25225,43,0
591,24761,25207,42,0
592,24753,25207,44,0
593,24750,25198,42,0
594,24736,25186,42,0
595,24731,25179,44,0
596,24734,25165,41,0
597,24733,25145,42,0
598,24735,25117,43,0
599,24725,25093,44,0
600,24723,25087,43,0
601,24727,25078,43,0
602,24723,25060,43,0
603,24732,25037,42,0
604,24723,25018,42,0
605,24730,25007,42,0
606,24737,24991,44,0
607,24731,24978,44,0
608,24734,24984,41,0
609,24737,24976,44,0
610,24737,24976,44,0
611,24737,24985,45,0
612,24742,24983,41,0
613,24739,24996,43,0
614,24743,24989,44,0
615,24741,24986,43,0
616,24746,24990,43,0
617,24743,24985,43,0
618,24740,24987,42,0
619,24740,24971,42,0
620,24736,24970,43,0
621,24744,24981,42,0
622,24742,24983,43,0
623,24746,24971,41,0
624,24743,24954,44,0
625,24739,24943,43,0
626,24744,24949,43,0
627,24755,24946,43,0
628,24752,24948,44,0
629,24755,24924,43,0
630,24745,24914,42,0
631,24751,24920,41,0
632,24757,24902,43,0
633,24750,24910,41,0
634,24759,24889,42,0
635,24753,24884,42,0
636,24763,24889,43,0
637,24766,24875,42,0
638,24765,24873,42,0
639,24767,24865,44,0
640,24770,24843,41,0
641,24765,24847,43,0
642,24774,24833,42,0
643,24771,24836,43,0
644,24777,24836,44,0
645,24773,24832,44,0
646,24772,24840,43,0
647,24781,24842,43,0
648,24787,24841,44,0
649,24790,24844,42,0
650,24782,24861,43,0
651,24782,24887,43,0
652,24785,24902,43,0
653,24781,24913,42,0
654,24779,24931,44,0
655,24772,24945,43,0
656,24775,24950,41,0
657,24768,24932,43,0
658,24760,24924,43,0
659,24759,24926,42,0
660,24754,24899,44,0
661,24739,24909,43,0
662,24748,24906,40,0
663,24743,24890,42,0
664,24745,24879,43,0
665,24747,24859,44,0
666,24747,24846,44,0
667,24745,24833,44,0
668,24746,24824,41,0
669,24751,24814,44,0
670,24754,24794,42,0
671,24752,24788,44,0
672,24753,24778,40,0
673,24753,24762,42,0
674,24760,24757,42,0
675,24759,24746,43,0
676,24764,24747,44,0
677,24760,24762,44,0
678,24768,24749,42,0
679,24764,24759,43,0
680,24770,24741,42,0
681,24762,24753,43,0
682,24766,24762,42,0
683,24766,24756,44,0
684,24767,24765,42,0
685,24769,24771,43,0
686,24767,24771,43,0
687,24769,24783,44,0
688,24772,24775,43,0
689,24769,24780,44,0
690,24770,24779,42,0
691,24773,24777,43,0
692,24776,24792,44,0
693,24775,24799,42,0
694,24769,24815,43,0
695,24770,24819,44,0
696,24781,24806,43,0
697,24779,24816,44,0
698,24783,24808,44,0
699,24776,24821,42,0
700,24784,24826,41,0
701,24788,24821,43,0
702,24789,24827,45,0
703,24792,24825,43,0
704,24792,24842,43,0
705,24800,24843,42,0
706,24798,24841,43,0
707,24800,24846,42,0
708,24809,24834,43,0
709,24808,24837,42,0
710,24808,24858,43,0
711,24812,24869,42,0
712,24809,24887,42,0
713,24814,24898,42,0
714,24809,24920,43,0
715,24820,24938,43,0
716,24812,24962,42,0
717,24808,25001,44,0
718,24812,25008,41,0
719,24803,25014,43,0
720,24807,25020,43,0
721,24802,25005,43,0
722,24791,25010,43,0
723,24790,25016,42,0
724,24793,25017,43,0
725,24786,25019,43,0
726,24782,25014,41,0
727,24782,25010,42,0
728,24777,25017,42,0
729,24782,25003,42,0
730,24779,25010,44,0
731,24785,24995,43,0
732,24783,24997,43,0
733,24791,25000,45,0
734,24794,25011,44,0
735,24798,25014,43,0
736,24791,25007,43,0
737,24796,24999,41,0
738,24804,25006,45,0
739,24804,25015,42,0
740,24803,25034,43,0
741,24803,25036,43,0
742,24808,25037,43,0
743,24809,25046,42,0
744,24812,25041,43,0
745,24805,25053,44,0
746,24811,25053,45,0
747,24806,25050,42,0
748,24808,25046,44,0
749,24808,25054,44,0
750,24808,25078,45,0
751,24816,25081,41,0
752,24811,25087,43,0
753,24815,25075,43,0
754,24812,25068,42,0
755,24816,25068,44,0
756,24818,25068,41,0
757,24818,25063,43,0
758,24819,25079,43,0
759,24819,25083,42,0
760,24821,25077,43,0
761,24821,25076,43,0
762,24818,25085,42,0
763,24830,25089,43,0
764,24828,25083,42,0
765,24831,25091,44,0
766,24839,25085,43,0
767,24826,25100,44,0
768,24841,25107,43,0
769,24842,25103,43,0
770,24844,25107,43,0
771,24847,25106,43,0
772,24844,25111,42,0
773,24848,25130,44,0
774,24849,25149,42,0
775,24846,25172,43,0
776,24847,25196,43,0
777,24841,25218,44,0
778,24837,25266,43,0
779,24839,25280,44,0
780,24836,25275,42,0
781,24830,25282,43,0
782,24822,25284,41,0
783,24814,25300,43,0
784,24814,25295,43,0
785,24800,25303,42,0
786,24810,25288,44,0
787,24804,25267,42,0
788,24800,25281,44,0
789,24807,25284,42,0
790,24805,25284,44,0
791,24811,25273,42,0
792,24808,25259,41,0
793,24808,25252,43,0
794,24818,25246,42,0
795,24816,25242,43,0
796,24817,25244,44,0
797,24816,25237,43,0
798,24813,25248,44,0
799,24824,25252,42,0
800,24822,25257,44,0
801,24821,25265,44,0
802,24816,25265,43,0
803,24818,25267,43,0
804,24823,25263,44,0
805,24817,25271,42,0
806,24821,25294,44,0
807,24823,25300,41,0
808,24824,25295,41,0
809,24827,25291,42,0
810,24835,25267,44,0
811,24825,25287,44,0
812,24835,25290,43,0
813,24824,25314,41,0
814,24834,25322,44,0
815,24828,25312,44,0
816,24829,25309,43,0
817,24828,25294,43,0
818,24829,25280,42,0
819,24839,25276,44,0
820,24844,25261,42,0
821,24838,25252,42,0
822,24838,25235,42,0
823,24837,25239,44,0
824,24847,25242,43,0
825,24843,25233,43,0
826,24845,25238,43,0
827,24846,25234,43,0
828,24844,25227,43,0
829,24843,25230,44,0
830,24847,25231,43,0
831,24850,25258,42,0
832,24857,25275,44,0
833,24853,25288,44,0
834,24849,25320,45,0
835,24855,25329,43,0
836,24854,25342,41,0
837,24853,25354,42,0
838,24844,25357,42,0
839,24838,25379,44,0
840,24837,25385,43,0
841,24828,25389,43,0
842,24827,25374,44,0
843,24818,25361,42,0
844,24811,25360,43,0
845,24813,25348,43,0
846,24803,25348,43,0
847,24806,25341,41,0
848,24796,25337,43,0
849,24798,25340,43,0
850,24800,25340,43,0
851,24801,25325,43,0
852,24798,25314,43,0
853,24798,25294,43,0
854,24799,25296,42,0
855,24805,25283,43,0
856,24796,25286,43,0
857,24799,25298,44,0
858,24808,25289,42,0
859,24807,25298,44,0
860,24811,25294,44,0
861,24808,25294,41,0
862,24810,25295,44,0
863,24806,25291,42,0
864,24814,25279,45,0
865,24807,25267,42,0
866,24803,25266,43,0
867,24806,25262,42,0
868,24809,25254,43,0
869,24800,25261,41,0
870,24805,25263,43,0
871,24813,25239,41,0
872,24811,25250,44,0
873,24810,25251,41,0
874,24806,25253,42,0
875,24806,25256,43,0
876,24809,25251,42,0
877,24807,25262,44,0
878,24809,25261,43,0
879,24812,25253,43,0
880,24814,25238,42,0
881,24810,25233,42,0
882,24813,25233,43,0
883,24817,25222,43,0
884,24815,25218,44,0
885,24815,25212,43,0
886,24823,25178,42,0
887,24820,25170,44,0
888,24824,25157,42,0
889,24823,25151,43,0
890,24828,25158,43,0
891,24830,25161,43,0
892,24829,25160,42,0
893,24833,25168,43,0
894,24829,25188,44,0
895,24830,25217,42,0
896,24828,25230,43,0
897,24822,25246,43,0
898,24819,25252,43,0
899,24808,25247,42,0
900,24805,25250,43,0
901,24803,25245,43,0
902,24793,25239,42,0
903,24793,25225,43,0
904,24783,25205,43,0
905,24777,25208,43,0
906,24780,25185,42,0
907,24772,25165,42,0
908,24767,25166,41,0
909,24773,25147,42,0
910,24771,25152,43,0
911,24772,25143,43,0
912,24774,25131,44,0
913,24771,25126,43,0
914,24775,25106,44,0
915,24767,25111,42,0
916,24775,25099,43,0
917,24772,25097,43,0
918,24782,25088,42,0
919,24777,25074,42,0
920,24774,25094,42,0
921,24782,25094,43,0
922,24778,25106,43,0
923,24780,25113,45,0
924,24787,25092,43,0
925,24779,25079,42,0
926,24783,25072,44,0
927,24781,25072,43,0
928,24779,25085,42,0
929,24777,25076,42,0
930,24774,25083,41,0
931,24778,25082,43,0
932,24778,25071,43,0
933,24769,25092,42,0
934,24781,25076,42,0
935,24776,25067,45,0
936,24777,25067,43,0
937,24781,25055,41,0
938,24781,25065,43,0
939,24787,25049,43,0
940,24782,25045,44,0
941,24783,25034,43,0
942,24780,25018,44,0
943,24779,25020,43,0
944,24789,25011,43,0
945,24789,24991,42,0
946,24789,24981,43,0
947,24792,24975,43,0
948,24798,24965,42,0
949,24794,24965,43,0
950,24798,24962,43,0
951,24804,24943,42,0
952,24796,24932,41,0
953,24801,24952,43,0
954,24801,24978,42,0
955,24796,25001,43,0
956,24793,25026,44,0
957,24792,25031,40,0
958,24784,25038,43,0
959,24779,25056,42,0
960,24774,25047,42,0
961,24767,25063,44,0
962,24768,25051,43,0
963,24754,25047,41,0
964,24756,25043,43,0
965,24749,25038,44,0
966,24743,25037,43,0
967,24743,25017,45,0
968,24735,25017,43,0
969,24741,24998,43,0
970,24734,24971,42,0
971,24733,24970,43,0
972,24742,24954,42,0
973,24737,24964,42,0
974,24743,24961,41,0
975,24737,24944,43,0
976,24737,24944,44,0
977,24738,24934,43,0
978,24733,24939,42,0
979,24743,24954,43,0
980,24746,24955,42,0
981,24744,24960,43,0
982,24750,24953,43,0
983,24742,24956,41,0
984,24751,24963,43,0
985,24750,24959,43,0
986,24747,24968,43,0
987,24754,24959,44,0
988,24747,24955,42,0
989,24745,24955,44,0
990,24745,24948,43,0
991,24746,24956,42,0
992,24750,24948,42,0
993,24742,24946,43,0
994,24740,24951,45,0
995,24743,24956,42,0
996,24747,24955,43,0
997,24750,24947,44,0
998,24743,24941,42,0
999,24752,24934,43,0
