VAL,PPG1,PPG2,BIOZ1,BIOZ2
0,23436,20203,37,21
1,24066,20167,40,21
2,24064,20171,37,22
3,24058,20167,38,20
4,24063,20168,39,21
5,24063,20175,40,21
6,24068,20174,38,21
7,24066,20170,38,22
8,24060,20172,39,22
9,24059,20172,39,20
10,24057,20170,39,22
11,24051,20172,39,21
12,24050,20177,38,22
13,24050,20177,38,22
14,24044,20176,38,22
15,24038,20179,39,20
16,24036,20175,40,22
17,24029,20181,37,21
18,24036,20184,39,21
19,24040,20181,38,21
20,24033,20181,38,20
21,24029,20178,38,19
22,24028,20184,38,22
23,24036,20181,39,22
24,24030,20183,38,21
25,24033,20180,39,21
26,24037,20178,38,20
27,24036,20177,38,22
28,24037,20181,39,20
29,24044,20177,37,22
30,24044,20179,38,21
31,24047,20185,39,22
32,24059,20186,39,21
33,24062,20183,38,22
34,24056,20182,38,21
35,24056,20182,38,21
36,24056,20192,38,21
37,24068,20184,36,20
38,24060,20184,38,19
39,24053,20184,38,22
40,24046,20186,37,21
41,24049,20183,37,21
42,24048,20185,38,22
43,24044,20188,37,20
44,24042,20183,38,19
45,24031,20183,39,20
46,24032,20184,39,21
47,24032,20184,38,23
48,24028,20186,38,21
49,24023,20187,39,20
50,24021,20183,38,21
51,24023,20178,40,22
52,24023,20179,39,22
53,24028,20179,38,22
54,24031,20179,37,21
55,24036,20184,38,19
56,24047,20179,38,20
57,24047,20184,38,20
58,24052,20181,40,21
59,24054,20180,38,21
60,24059,20181,38,22
61,24062,20181,38,22
62,24060,20178,37,20
63,24061,20182,38,21
64,24065,20182,37,21
65,24067,20183,39,22
66,24071,20177,38,20
67,24059,20181,38,22
68,24062,20180,37,22
69,24057,20178,38,20
70,24060,20181,38,22
71,24065,20180,39,21
72,24062,20176,37,20
73,24056,20175,38,21
74,24058,20175,40,22
75,24061,20178,38,22
76,24064,20173,37,21
77,24057,20173,38,22
78,24057,20175,38,20
79,24060,20175,39,21
80,24062,20174,38,21
81,24055,20172,39,21
82,24051,20172,38,22
83,24051,20179,40,21
84,24057,20174,38,21
85,24056,20172,38,21
86,24052,20175,39,21
87,24055,20174,39,20
88,24054,20174,36,21
89,24054,20173,39,22
90,24055,20173,39,21
91,24051,20174,38,19
92,24051,20175,37,20
93,24052,20171,38,22
94,24048,20173,37,21
95,24047,20172,37,20
96,24044,20173,38,20
97,24049,20172,39,19
98,24049,20176,37,20
99,24055,20179,37,21
100,24058,20176,38,21
101,24054,20178,38,22
102,24061,20173,38,22
103,24056,20177,38,20
104,24065,20180,39,21
105,24060,20178,38,20
106,24059,20174,36,20
107,24055,20180,37,21
108,24060,20181,37,21
109,24061,20180,36,20
110,24058,20178,39,20
111,24057,20183,37,21
112,24063,20182,37,21
113,24064,20179,36,21
114,24057,20185,38,23
115,24061,20181,38,21
116,24057,20184,39,22
117,24058,20182,38,20
118,24057,20181,37,21
119,24050,20184,37,22
120,24053,20185,40,21
121,24056,20187,38,21
122,24057,20185,39,22
123,24055,20183,38,21
124,24048,20190,37,21
125,24054,20184,38,22
126,24048,20185,38,20
127,24050,20185,37,19
128,24047,20186,38,21
129,24046,20180,36,20
130,24041,20183,38,22
131,24045,20183,39,21
132,24046,20191,37,21
133,24049,20187,39,21
134,24046,20182,38,22
135,24042,20188,39,21
136,24051,20185,38,21
137,24051,20181,38,21
138,24038,20184,37,22
139,24040,20186,38,22
140,24039,20185,38,21
141,24038,20183,38,22
142,24034,20182,38,20
143,24027,20183,37,21
144,24027,20177,37,20
145,24023,20185,39,22
146,24030,20177,38,21
147,24020,20181,37,21
148,24025,20184,39,21
149,24028,20182,37,21
150,24030,20186,38,21
151,24034,20183,39,22
152,24029,20181,38,22
153,24024,20185,38,20
154,24029,20186,39,21
155,24033,20182,37,21
156,24027,20182,36,21
157,24024,20180,38,20
158,24023,20189,37,22
159,24035,20184,37,21
160,24030,20183,38,21
161,24027,20189,37,22
162,24030,20186,38,20
163,24025,20181,39,20
164,24021,20185,37,20
165,24026,20181,38,21
166,24017,20180,39,21
167,24015,20186,38,21
168,24028,20184,38,22
169,24027,20187,37,21
170,24029,20181,38,22
171,24022,20187,37,19
172,24029,20183,37,20
173,24026,20181,37,22
174,24028,20181,39,21
175,24027,20187,39,22
176,24030,20184,37,22
177,24029,20178,39,20
178,24026,20180,38,21
179,24031,20182,39,21
180,24029,20181,39,20
181,24027,20181,38,22
182,24030,20182,37,20
183,24033,20181,37,20
184,24033,20178,39,21
185,24028,20178,38,21
186,24027,20181,38,20
187,24030,20186,37,21
188,24039,20182,38,21
189,24031,20182,37,22
190,24031,20183,38,20
191,24029,20182,39,19
192,24027,20178,38,21
193,24027,20176,37,21
194,24023,20177,37,21
195,24025,20175,37,21
196,24032,20177,37,23
197,24037,20177,38,21
198,24042,20174,38,21
199,24045,20176,38,21
200,24050,20172,38,21
201,24063,20174,39,21
202,24075,20174,38,22
203,24079,20172,37,22
204,24080,20175,38,21
205,24084,20172,39,22
206,24085,20170,37,21
207,24089,20167,37,20
208,24091,20170,37,21
209,24091,20171,37,21
210,24092,20171,38,20
211,24095,20167,37,21
212,24089,20169,38,22
213,24086,20172,36,22
214,24089,20165,38,20
215,24076,20169,36,22
216,24082,20165,37,21
217,24074,20164,39,21
218,24070,20165,37,21
219,24069,20161,36,20
220,24066,20161,37,21
221,24071,20164,36,21
222,24073,20160,37,20
223,24077,20162,37,19
224,24079,20160,39,20
225,24085,20162,37,21
226,24088,20163,37,22
227,24090,20167,37,21
228,24093,20169,37,22
229,24097,20171,37,21
230,24099,20169,39,20
231,24100,20172,39,21
232,24094,20170,37,20
233,24088,20167,37,19
234,24084,20172,39,21
235,24086,20174,39,20
236,24091,20170,38,19
237,24081,20169,36,21
238,24080,20172,38,21
239,24080,20171,37,21
240,24071,20174,37,19
241,24060,20177,39,21
242,24057,20179,37,20
243,24056,20174,38,20
244,24051,20174,38,21
245,24048,20170,38,21
246,24044,20176,38,20
247,24048,20175,37,22
248,24051,20181,38,22
249,24060,20181,36,22
250,24064,20179,38,19
251,24066,20179,37,20
252,24072,20182,38,21
253,24081,20181,39,21
254,24079,20177,36,21
255,24077,20177,39,21
256,24071,20178,40,21
257,24077,20181,37,20
258,24084,20186,37,22
259,24090,20184,38,21
260,24088,20180,37,21
261,24085,20185,38,19
262,24094,20183,38,20
263,24089,20188,38,21
264,24097,20186,39,20
265,24089,20187,39,22
266,24086,20185,37,21
267,24083,20185,38,21
268,24089,20192,37,22
269,24094,20192,36,21
270,24095,20194,37,20
271,24100,20191,38,22
272,24098,20189,36,21
273,24099,20186,38,21
274,24094,20186,39,21
275,24091,20187,37,20
276,24090,20192,36,19
277,24092,20187,38,19
278,24088,20191,36,21
279,24088,20189,37,22
