VAL,PPG1,PPG2,BIOZ1,BIOZ2
264,23692,20185,39,21
265,23687,20187,37,19
266,23687,20185,37,20
267,23693,20189,39,20
268,23694,20186,37,21
269,23695,20188,37,21
270,23694,20188,38,21
271,23695,20187,39,21
272,23696,20186,38,22
273,23698,20187,38,21
274,23694,20187,38,22
275,23694,20183,38,19
276,23691,20186,39,20
277,23699,20190,40,21
278,23705,20189,38,22
279,23704,20190,38,20
280,23706,20184,38,22
281,23702,20181,38,23
282,23701,20184,38,22
283,23699,20179,38,21
284,23694,20181,38,22
285,23695,20186,38,20
286,23702,20180,39,20
287,23699,20177,38,22
288,23691,20183,39,21
289,23696,20185,38,22
290,23700,20182,38,21
291,23698,20183,37,22
292,23696,20182,39,20
293,23693,20183,38,21
294,23698,20182,38,20
295,23696,20186,39,21
296,23705,20182,39,21
297,23702,20183,38,22
298,23701,20178,38,20
299,23694,20183,38,21
300,23702,20187,40,22
301,23707,20181,39,21
302,23700,20184,38,21
303,23702,20185,37,22
304,23704,20189,39,20
305,23711,20187,40,20
306,23709,20182,38,20
307,23704,20188,37,22
308,23709,20184,39,21
309,23704,20186,38,21
310,23707,20187,38,20
311,23707,20179,37,23
312,23694,20187,38,22
313,23701,20182,38,21
314,23697,20187,39,21
315,23700,20181,39,21
316,23693,20182,39,22
317,23692,20183,37,20
318,23693,20188,39,23
319,23698,20186,39,20
320,23698,20183,38,21
321,23688,20186,38,19
322,23689,20187,39,22
323,23686,20184,37,20
324,23683,20193,39,23
325,23687,20189,39,20
326,23679,20186,39,22
327,23678,20180,39,22
328,23671,20185,37,21
329,23679,20184,38,19
330,23675,20180,38,20
331,23672,20188,39,21
332,23681,20184,40,21
333,23682,20184,38,21
334,23682,20190,37,21
335,23687,20184,39,21
336,23678,20182,38,19
337,23681,20182,38,20
338,23684,20185,39,22
339,23686,20182,38,19
340,23682,20182,38,21
341,23684,20183,39,21
342,23689,20184,38,22
343,23690,20186,39,21
344,23688,20185,39,21
345,23685,20186,37,21
346,23683,20189,37,21
347,23691,20189,39,21
348,23685,20188,37,20
349,23678,20184,38,21
350,23673,20191,37,20
351,23678,20192,38,21
352,23683,20191,39,22
353,23675,20187,38,21
354,23668,20189,39,20
355,23660,20191,39,22
356,23664,20190,38,21
357,23657,20192,38,19
358,23652,20192,38,20
359,23649,20187,39,19
360,23642,20192,40,20
361,23642,20188,38,22
362,23642,20191,37,21
363,23645,20189,38,21
364,23644,20193,39,21
365,23645,20191,39,22
366,23648,20194,38,22
367,23645,20193,39,20
368,23641,20187,39,21
369,23638,20191,37,21
370,23644,20191,37,20
371,23645,20193,40,21
372,23645,20195,39,20
373,23644,20192,39,20
374,23643,20195,39,22
375,23650,20191,38,23
376,23646,20190,38,21
377,23644,20194,37,20
378,23647,20193,39,22
379,23646,20194,38,22
380,23644,20196,39,20
381,23645,20195,38,21
382,23641,20201,39,22
383,23643,20195,37,23
384,23641,20196,37,20
385,23642,20194,39,20
386,23642,20201,38,21
387,23644,20196,37,21
388,23640,20195,37,21
389,23641,20199,37,21
390,23642,20201,37,22
391,23645,20194,40,20
392,23637,20200,39,21
393,23644,20202,37,21
394,23647,20203,39,21
395,23652,20198,38,21
396,23643,20197,39,20
397,23642,20203,39,21
398,23653,20200,39,20
399,23657,20203,37,20
400,23660,20202,38,21
401,23653,20197,37,23
402,23651,20197,38,21
403,23652,20199,38,21
404,23656,20201,37,22
405,23660,20203,38,22
