VAL,PPG1,PPG2,BIOZ1,BIOZ2
92,27381,20418,35,21
93,27381,20413,36,20
94,27369,20410,35,21
95,27366,20411,35,21
96,27368,20412,36,20
97,27369,20410,35,21
98,27371,20410,36,20
99,27375,20409,36,20
100,27373,20407,34,19
101,27368,20410,34,20
102,27377,20412,37,21
103,27377,20408,36,20
104,27368,20407,34,22
105,27363,20414,35,20
106,27371,20408,34,19
107,27371,20410,36,20
108,27373,20410,35,19
109,27374,20405,33,20
110,27370,20405,33,21
111,27368,20411,35,22
112,27372,20410,36,21
113,27371,20413,35,20
114,27368,20408,34,20
115,27364,20411,33,20
116,27372,20410,35,21
117,27374,20413,35,20
118,27378,20411,34,22
119,27372,20418,35,21
120,27384,20411,34,21
121,27375,20413,33,20
122,27378,20411,34,20
123,27368,20411,34,20
124,27370,20415,34,19
125,27376,20415,35,21
126,27380,20411,34,20
127,27376,20412,34,21
128,27377,20410,34,21
129,27377,20411,34,20
130,27380,20412,35,19
131,27383,20410,35,21
132,27383,20413,35,21
133,27389,20410,37,20
134,27392,20414,34,20
135,27402,20415,34,20
136,27400,20414,34,21
137,27401,20415,34,21
138,27401,20410,34,21
139,27394,20415,33,20
140,27402,20412,34,20
141,27400,20410,35,22
142,27396,20414,36,20
143,27405,20414,35,22
144,27409,20416,35,20
145,27414,20421,33,22
146,27421,20416,35,20
147,27415,20420,35,19
148,27423,20417,35,20
149,27423,20417,34,19
150,27430,20418,35,20
151,27426,20410,35,21
152,27416,20417,34,21
153,27429,20417,35,21
154,27429,20417,35,21
155,27427,20418,34,20
156,27431,20418,34,19
157,27430,20420,35,20
158,27437,20419,35,21
159,27445,20415,35,20
160,27436,20418,34,20
161,27437,20413,34,22
162,27431,20419,36,21
163,27439,20415,33,19
164,27431,20414,36,20
165,27424,20414,33,20
166,27422,20417,34,21
167,27428,20421,34,23
168,27431,20421,35,21
169,27428,20414,33,19
170,27411,20412,34,20
171,27408,20414,35,19
172,27409,20410,36,20
173,27406,20417,34,21
174,27415,20415,35,21
175,27413,20412,34,21
176,27410,20414,34,20
177,27415,20409,36,21
178,27414,20412,33,20
179,27414,20410,33,20
180,27410,20410,34,20
181,27417,20411,34,21
182,27421,20414,35,20
183,27424,20416,35,20
184,27424,20416,34,20
185,27422,20411,34,21
186,27418,20414,35,21
187,27426,20409,33,21
188,27417,20411,34,19
189,27422,20411,35,20
190,27421,20415,35,21
191,27432,20407,34,20
192,27425,20419,34,21
193,27434,20414,34,21
194,27430,20414,34,20
195,27430,20413,33,21
196,27432,20414,34,21
197,27434,20408,33,21
198,27427,20413,34,21
199,27429,20413,33,21
200,27436,20415,33,22
201,27442,20418,34,20
202,27448,20415,34,21
203,27448,20418,34,20
204,27449,20415,35,19
205,27446,20414,34,21
206,27452,20414,34,19
207,27452,20413,34,20
208,27449,20418,35,19
209,27463,20419,34,22
210,27462,20417,34,20
211,27465,20416,35,19
212,27462,20413,34,21
213,27458,20415,33,22
214,27463,20411,35,20
215,27463,20414,33,20
216,27468,20413,34,21
217,27470,20415,33,19
218,27472,20415,33,21
219,27476,20415,32,20
220,27477,20414,35,21
221,27475,20416,34,22
222,27472,20413,33,21
223,27470,20416,34,20
224,27475,20414,35,22
225,27476,20414,34,20
226,27475,20413,34,20
227,27474,20419,34,20
228,27482,20415,33,19
229,27474,20412,35,20
230,27469,20414,35,20
231,27467,20413,34,20
232,27466,20418,33,20
233,27474,20412,34,19
234,27472,20418,34,21
235,27475,20413,34,19
236,27465,20412,37,19
237,27466,20413,34,21
238,27469,20409,33,20
239,27463,20411,35,21
240,27461,20416,34,21
241,27470,20413,35,20
242,27471,20413,34,20
243,27477,20407,34,22
244,27479,20416,33,19
245,27487,20411,35,19
246,27487,20412,34,19
247,27485,20414,33,20
248,27492,20411,35,20
249,27485,20411,35,20
250,27482,20417,35,21
251,27490,20417,34,19
252,27492,20414,33,20
253,27490,20412,34,20
254,27488,20417,33,21
255,27491,20417,34,21
256,27497,20419,34,20
257,27500,20413,35,21
258,27494,20417,33,19
259,27493,20422,35,20
260,27497,20415,34,20
261,27491,20415,33,19
262,27494,20410,34,20
263,27486,20410,33,21
264,27485,20411,35,20
265,27495,20412,33,20
266,27501,20415,35,21
267,27509,20411,33,22
268,27500,20416,34,21
269,27508,20414,34,18
270,27512,20416,34,20
271,27518,20413,34,21
272,27514,20414,33,19
273,27518,20414,33,21
274,27515,20414,34,20
275,27515,20420,34,20
276,27524,20414,33,19
277,27519,20414,35,21
278,27515,20415,33,20
279,27515,20419,33,21
280,27521,20418,34,21
281,27524,20415,34,21
282,27523,20418,33,20
283,27522,20416,33,21
284,27531,20417,34,21
285,27532,20414,35,18
286,27529,20416,35,20
287,27524,20411,34,20
288,27525,20410,33,20
289,27526,20415,34,21
290,27535,20418,34,20
291,27539,20414,34,21
292,27535,20415,35,20
293,27534,20409,34,22
294,27532,20412,34,19
295,27531,20417,34,22
296,27534,20415,33,21
297,27521,20418,36,21
298,27522,20412,34,21
299,27517,20414,35,19
300,27518,20410,34,19
301,27512,20413,33,21
302,27511,20409,35,20
303,27518,20413,34,19
304,27525,20411,33,21
305,27520,20409,34,21
306,27517,20410,35,22
307,27519,20413,33,21
308,27523,20411,35,20
309,27521,20411,34,20
310,27525,20414,33,21
311,27531,20411,34,22
312,27528,20409,32,21
313,27535,20410,34,19
314,27545,20412,34,20
315,27543,20415,34,21
316,27543,20413,35,22
317,27545,20412,34,20
318,27543,20418,34,21
319,27548,20414,34,18
320,27541,20411,33,20
321,27527,20411,35,19
322,27529,20409,34,20
323,27524,20407,35,20
324,27517,20412,36,20
325,27523,20409,36,19
326,27515,20413,34,22
327,27518,20411,34,22
328,27517,20410,33,21
329,27519,20412,33,21
330,27513,20416,34,20
331,27509,20414,35,20
332,27510,20413,35,20
333,27502,20412,33,20
334,27498,20408,34,20
335,27491,20413,32,20
336,27501,20415,34,21
337,27504,20419,34,22
338,27509,20414,34,19
339,27497,20415,32,21
340,27496,20413,34,19
341,27499,20414,34,20
342,27498,20419,34,21
343,27510,20416,33,22
344,27510,20416,35,19
345,27512,20412,33,20
346,27511,20422,35,20
347,27529,20415,34,22
348,27524,20419,34,19
349,27523,20418,33,21
350,27522,20421,34,21
351,27529,20416,36,19
352,27519,20421,34,21
353,27515,20421,34,20
354,27507,20424,35,20
355,27505,20423,34,21
356,27495,20425,34,19
357,27489,20418,33,19
358,27475,20418,34,20
359,27473,20423,34,19
360,27484,20423,34,21
361,27483,20420,34,20
362,27480,20418,35,20
363,27480,20423,34,20
364,27485,20423,36,21
365,27495,20423,34,20
366,27497,20424,34,21
367,27496,20424,35,21
368,27497,20423,34,19
369,27501,20432,34,20
370,27513,20423,35,20
371,27504,20429,33,21
372,27516,20426,36,21
373,27519,20426,35,20
374,27527,20431,35,20
375,27543,20427,34,20
376,27541,20429,33,22
377,27541,20427,36,20
378,27544,20432,35,20
379,27552,20432,33,20
380,27550,20430,37,21
381,27547,20434,33,21
382,27553,20430,35,21
383,27551,20436,34,20
384,27563,20433,35,21
385,27558,20437,37,20
386,27568,20438,35,20
387,27572,20432,35,20
388,27570,20436,36,19
389,27580,20440,36,22
390,27581,20441,34,20
391,27581,20438,36,21
392,27568,20433,33,22
393,27560,20437,34,20
394,27559,20437,35,21
395,27552,20433,35,22
396,27543,20435,36,21
397,27548,20436,35,19
398,27548,20437,35,21
399,27547,20441,35,22
400,27550,20439,35,20
401,27549,20440,37,21
402,27550,20441,34,21
403,27553,20435,36,20
404,27547,20442,34,21
405,27558,20439,34,20
406,27544,20437,34,21
407,27543,20443,36,20
408,27551,20441,36,20
409,27549,20441,35,19
410,27555,20444,35,20
411,27568,20452,36,20
412,27595,20451,35,22
413,27605,20447,35,19
414,27616,20460,34,20
415,27656,20456,34,19
416,27682,20459,34,21
417,27702,20461,35,21
418,27702,20459,35,22
419,27700,20455,36,21
420,27692,20452,34,21
421,27693,20454,35,19
422,27703,20449,35,20
423,27702,20450,35,20
424,27714,20449,35,21
425,27725,20442,35,21
426,27728,20443,35,20
427,27736,20445,34,21
428,27731,20445,35,21
429,27723,20442,34,21
430,27715,20441,35,21
431,27711,20439,35,21
432,27701,20439,36,21
433,27692,20440,34,21
434,27686,20437,35,21
435,27668,20436,34,21
436,27649,20432,35,20
437,27628,20440,35,20
438,27629,20438,36,21
439,27618,20433,36,19
440,27608,20438,33,21
441,27603,20437,35,22
442,27591,20434,36,20
443,27577,20436,35,20
444,27581,20437,36,21
445,27586,20437,34,21
446,27585,20432,35,21
447,27569,20434,36,21
448,27568,20434,35,21
449,27570,20435,32,20
450,27572,20431,37,21
451,27563,20431,35,20
452,27564,20431,36,20
453,27566,20426,34,20
454,27562,20428,37,20
455,27569,20427,36,20
456,27563,20423,34,21
457,27561,20427,36,22
458,27569,20427,37,21
459,27571,20426,35,20
460,27575,20424,35,21
461,27568,20427,34,20
462,27576,20426,36,19
463,27580,20431,35,20
464,27588,20427,36,20
465,27585,20422,37,20
466,27579,20429,35,20
467,27586,20424,35,20
468,27580,20433,36,21
469,27590,20428,33,21
470,27581,20422,35,20
471,27567,20428,35,21
472,27574,20422,35,19
473,27574,20423,34,19
474,27574,20428,34,21
475,27572,20419,36,21
476,27559,20423,35,20
477,27563,20425,36,22
478,27570,20421,34,20
479,27565,20428,35,22
480,27574,20421,37,20
481,27568,20424,36,19
482,27574,20425,35,20
483,27579,20422,36,21
484,27571,20420,34,20
485,27564,20416,35,21
486,27556,20423,34,21
487,27564,20420,35,21
488,27560,20419,35,21
489,27559,20422,36,20
490,27558,20421,33,21
491,27558,20421,35,19
492,27561,20417,34,22
493,27552,20416,34,20
494,27538,20411,34,22
495,27525,20417,36,22
496,27521,20414,35,19
497,27516,20413,36,20
498,27514,20413,34,22
499,27512,20411,36,21
500,27510,20413,35,21
501,27520,20412,35,19
502,27518,20414,36,21
503,27520,20415,36,22
504,27516,20416,36,20
505,27517,20410,35,19
506,27516,20415,35,21
507,27522,20417,34,22
508,27530,20417,35,22
509,27527,20413,34,21
510,27523,20413,36,22
511,27528,20412,34,20
512,27532,20412,36,20
513,27532,20416,34,21
514,27541,20416,37,21
515,27543,20413,36,19
516,27551,20418,35,20
517,27563,20416,34,19
518,27563,20417,36,20
519,27577,20416,36,21
520,27586,20411,35,22
521,27589,20416,36,20
522,27596,20416,36,20
523,27600,20413,36,22
524,27598,20418,36,20
525,27609,20419,35,20
526,27615,20419,35,21
527,27621,20414,35,21
528,27621,20411,35,21
529,27625,20413,37,20
530,27634,20417,36,22
531,27644,20416,35,20
532,27642,20413,36,21
533,27638,20411,37,21
534,27644,20415,35,19
535,27650,20412,36,19
536,27644,20411,33,19
537,27640,20413,35,21
538,27645,20412,36,22
539,27645,20410,35,20
540,27643,20409,36,20
541,27640,20410,35,21
542,27639,20408,35,21
543,27639,20408,36,19
544,27641,20408,35,20
545,27637,20413,34,20
546,27633,20409,35,21
547,27621,20404,35,20
548,27611,20406,36,21
549,27613,20402,37,19
550,27599,20403,35,21
551,27602,20411,35,22
552,27608,20408,35,20
553,27607,20404,35,22
554,27594,20405,35,21
555,27591,20405,37,20
556,27581,20402,36,19
557,27572,20401,36,22
558,27566,20406,35,21
559,27570,20398,34,19
560,27550,20400,34,19
561,27557,20397,33,19
562,27550,20396,36,18
563,27554,20398,36,20
564,27558,20400,35,22
565,27558,20398,35,21
566,27557,20395,35,22
567,27558,20398,34,21
568,27569,20396,36,20
569,27564,20393,35,20
570,27556,20398,33,21
571,27565,20397,35,20
572,27570,20396,35,20
573,27566,20395,36,21
574,27572,20402,35,20
575,27583,20397,35,22
576,27581,20399,36,20
577,27588,20396,35,21
578,27584,20399,35,20
579,27586,20394,35,20
580,27573,20393,37,22
581,27569,20394,37,19
582,27569,20395,36,19
583,27557,20396,35,21
584,27556,20397,35,20
585,27562,20395,34,22
586,27557,20398,36,20
587,27562,20396,36,19
588,27554,20393,35,20
589,27548,20398,36,21
590,27554,20398,35,21
591,27558,20398,35,21
592,27555,20397,37,20
593,27551,20392,36,22
594,27550,20397,34,22
595,27555,20399,36,21
596,27558,20395,34,20
597,27550,20393,35,21
598,27545,20397,35,20
599,27549,20397,35,21
600,27550,20398,33,20
601,27557,20394,34,19
602,27563,20393,37,20
603,27566,20402,37,21
604,27581,20400,34,20
605,27580,20400,34,22
606,27582,20400,35,22
607,27577,20399,36,21
608,27577,20395,35,21
609,27573,20399,35,20
610,27581,20399,35,20
611,27581,20396,36,20
612,27576,20398,38,20
613,27583,20398,37,20
614,27585,20401,36,22
615,27593,20396,37,22
616,27589,20397,35,21
617,27590,20393,36,22
618,27586,20397,35,20
619,27586,20394,35,21
620,27580,20393,35,21
621,27573,20395,36,21
622,27568,20396,35,21
623,27569,20397,37,20
624,27570,20396,35,21
625,27565,20394,37,19
626,27557,20401,37,22
627,27564,20399,37,23
628,27559,20397,36,21
629,27560,20399,35,22
630,27560,20398,36,20
631,27550,20391,36,19
632,27545,20400,35,19
633,27550,20398,34,20
634,27551,20399,36,22
635,27546,20397,36,21
636,27543,20395,35,20
637,27543,20395,36,20
638,27547,20396,35,21
639,27549,20398,36,21
640,27547,20392,34,19
641,27538,20398,36,21
642,27548,20397,35,21
643,27549,20393,37,21
644,27548,20394,36,21
645,27548,20397,34,21
646,27553,20393,37,21
647,27554,20396,36,20
648,27556,20397,36,20
649,27560,20397,36,21
650,27557,20389,36,20
651,27552,20394,36,22
652,27560,20395,34,21
653,27562,20393,35,20
654,27559,20393,36,21
655,27559,20395,36,20
656,27560,20394,36,21
657,27559,20398,35,20
658,27561,20400,37,21
659,27560,20396,36,21
660,27550,20395,35,20
661,27551,20391,35,20
662,27545,20396,35,19
663,27546,20396,36,20
664,27545,20395,35,21
665,27539,20400,35,21
666,27548,20399,35,20
667,27546,20393,35,21
668,27536,20398,35,21
669,27542,20398,36,21
670,27543,20399,35,22
671,27547,20397,36,21
672,27545,20398,36,19
673,27545,20396,35,21
674,27541,20396,35,21
675,27547,20399,37,21
676,27555,20398,37,20
677,27558,20402,36,21
678,27563,20403,35,21
679,27562,20397,35,20
680,27557,20401,36,20
681,27565,20403,35,21
682,27564,20399,37,21
683,27558,20404,37,21
684,27570,20399,35,21
685,27571,20400,35,20
686,27570,20398,36,21
687,27571,20401,36,21
688,27573,20402,35,20
689,27576,20403,35,20
690,27576,20401,35,21
691,27575,20405,36,20
692,27573,20402,35,20
693,27567,20404,37,21
694,27571,20402,37,21
695,27574,20407,34,21
696,27580,20405,35,20
697,27578,20409,37,21
698,27587,20405,35,20
699,27584,20403,37,21
700,27582,20409,36,21
701,27583,20408,35,19
702,27575,20409,37,22
703,27578,20406,35,22
704,27576,20406,36,20
705,27570,20403,36,19
706,27571,20406,35,19
707,27574,20409,34,22
708,27578,20402,35,20
709,27570,20406,35,21
710,27570,20407,37,21
711,27564,20403,34,20
712,27555,20407,37,21
713,27558,20403,35,20
714,27551,20410,36,20
715,27558,20410,35,21
716,27555,20409,34,22
717,27554,20407,34,22
718,27556,20403,35,21
719,27552,20406,34,20
720,27552,20409,36,20
721,27549,20409,36,21
722,27558,20409,35,19
723,27562,20401,35,20
724,27557,20406,36,19
725,27558,20402,35,21
726,27560,20412,36,21
727,27573,20416,37,21
728,27580,20406,33,21
729,27574,20410,35,20
730,27577,20409,35,19
731,27577,20410,36,21
732,27582,20410,36,20
733,27582,20408,36,21
734,27576,20408,36,20
735,27576,20414,36,19
736,27583,20412,36,21
737,27589,20409,35,21
738,27589,20410,34,22
739,27592,20408,34,22
740,27592,20413,35,22
741,27604,20411,36,21
742,27605,20416,35,19
743,27606,20408,36,21
744,27588,20411,36,21
745,27591,20416,35,19
746,27595,20415,35,21
747,27590,20412,35,21
748,27585,20413,36,21
749,27592,20417,36,21
750,27604,20414,36,21
751,27606,20417,36,21
752,27612,20415,35,21
753,27606,20415,35,20
754,27606,20411,35,21
755,27593,20409,37,22
756,27583,20408,36,20
757,27578,20410,37,21
758,27579,20409,37,21
759,27576,20407,35,21
760,27575,20407,37,21
761,27574,20411,35,21
762,27572,20415,36,21
763,27575,20419,36,21
764,27583,20416,36,21
765,27581,20418,35,20
766,27598,20414,34,20
767,27604,20414,35,21
768,27608,20414,36,20
769,27611,20416,36,21
770,27615,20415,34,22
771,27610,20411,35,21
772,27593,20410,36,21
773,27582,20416,35,20
774,27580,20416,35,21
775,27570,20419,36,20
776,27569,20415,37,21
777,27551,20423,36,22
778,27561,20419,37,21
779,27566,20421,35,21
780,27579,20419,35,20
781,27571,20413,36,20
782,27559,20416,35,21
783,27563,20414,35,21
784,27561,20422,35,20
785,27564,20414,35,20
786,27544,20414,35,21
787,27537,20421,36,20
788,27543,20418,35,20
789,27536,20416,34,22
790,27523,20418,35,21
791,27513,20418,36,19
792,27503,20421,35,21
793,27497,20422,36,21
794,27495,20418,35,22
795,27486,20411,35,20
796,27456,20398,36,20
797,27428,20407,35,20
798,27448,20415,36,18
799,27472,20427,35,20
800,27491,20419,36,20
801,27470,20407,35,21
802,27425,20409,36,22
803,27421,20420,36,22
804,27435,20422,35,20
805,27439,20425,36,21
806,27437,20418,35,20
807,27432,20406,36,21
808,27426,20410,35,19
809,27444,20421,35,21
810,27470,20416,36,20
811,27479,20421,36,20
812,27486,20423,36,21
813,27491,20424,36,20
814,27488,20419,36,20
815,27471,20424,34,19
816,27470,20426,35,21
817,27469,20422,35,21
818,27466,20425,35,21
819,27471,20421,35,20
820,27464,20421,36,21
821,27462,20423,35,20
822,27465,20425,36,20
823,27467,20425,35,20
824,27469,20427,37,22
825,27472,20424,35,20
826,27472,20424,34,21
827,27471,20421,35,20
828,27460,20429,37,20
829,27474,20427,35,20
830,27472,20429,36,21
831,27478,20430,36,20
832,27479,20427,36,21
833,27474,20427,36,21
834,27474,20425,35,22
835,27479,20430,36,20
836,27490,20422,36,20
837,27477,20424,36,21
838,27474,20423,35,20
839,27470,20431,35,21
840,27483,20428,35,20
841,27478,20430,36,22
842,27480,20430,35,21
843,27480,20431,34,22
844,27482,20433,36,19
845,27489,20435,35,19
846,27501,20434,36,19
847,27502,20435,33,19
848,27510,20429,35,20
849,27504,20433,35,20
850,27509,20438,36,21
851,27523,20442,36,21
852,27521,20435,34,21
853,27522,20433,35,22
854,27519,20430,35,22
855,27520,20429,36,21
856,27522,20434,36,19
857,27529,20438,34,20
858,27536,20443,35,20
859,27545,20438,36,21
860,27537,20435,34,20
861,27526,20440,35,20
862,27529,20434,36,21
863,27518,20445,35,20
864,27528,20440,34,20
865,27517,20436,36,20
866,27503,20437,37,22
867,27499,20438,36,21
868,27503,20434,35,22
869,27496,20437,35,21
870,27494,20436,36,20
871,27495,20437,36,22
872,27491,20439,35,19
873,27492,20437,36,22
874,27494,20432,35,21
875,27487,20440,35,19
876,27496,20438,34,21
877,27490,20436,34,20
878,27492,20434,34,20
879,27486,20440,35,20
880,27497,20441,36,20
881,27498,20439,36,20
882,27502,20444,35,19
883,27514,20445,37,19
884,27523,20439,35,19
885,27515,20441,37,21
886,27517,20441,36,21
887,27522,20440,36,21
888,27519,20437,37,21
889,27518,20443,36,21
890,27521,20439,34,20
891,27518,20441,34,21
892,27528,20439,35,20
893,27528,20441,36,20
894,27530,20445,35,20
895,27535,20442,37,20
896,27528,20442,35,22
897,27539,20441,35,22
898,27531,20444,35,21
899,27530,20441,35,20
900,27527,20439,35,21
901,27522,20444,36,21
902,27529,20440,36,21
903,27522,20441,36,21
904,27525,20442,36,19
905,27526,20439,35,21
906,27522,20444,34,20
907,27534,20443,37,20
908,27537,20443,36,20
909,27535,20442,35,21
910,27534,20443,35,22
911,27536,20441,35,21
912,27527,20443,35,21
913,27525,20444,35,19
914,27520,20447,35,20
915,27515,20444,36,19
916,27511,20445,34,21
917,27503,20445,36,21
918,27507,20443,36,21
919,27500,20442,35,20
920,27504,20445,36,21
921,27509,20446,35,19
922,27510,20445,36,21
923,27507,20446,36,21
924,27506,20442,37,20
925,27502,20449,35,20
926,27507,20447,35,21
927,27500,20452,35,21
928,27500,20448,35,21
929,27493,20445,37,20
930,27490,20448,37,20
931,27493,20446,36,22
932,27496,20444,35,19
933,27492,20447,36,21
934,27492,20449,34,22
935,27500,20447,36,20
936,27478,20445,36,19
937,27478,20446,35,21
938,27479,20447,36,20
939,27483,20448,35,20
940,27487,20447,36,20
941,27487,20444,36,21
942,27489,20442,35,21
943,27493,20448,36,21
944,27509,20446,35,20
945,27515,20447,36,21
946,27514,20444,34,20
947,27511,20450,36,20
948,27530,20445,37,21
949,27527,20443,36,20
950,27532,20442,37,21
951,27537,20451,35,21
952,27552,20451,32,22
953,27558,20448,36,22
954,27550,20444,35,21
955,27540,20446,34,20
956,27538,20450,35,20
957,27547,20446,35,20
958,27535,20451,36,20
959,27535,20451,36,22
960,27546,20444,35,20
961,27514,20454,35,21
962,27538,20450,36,20
963,27530,20449,36,20
964,27529,20454,36,21
965,27562,20453,35,21
966,27524,20452,37,22
967,27546,20444,36,19
968,27508,20447,37,21
969,27508,20453,34,20
970,27511,20451,35,21
971,27509,20446,35,20
972,27505,20451,35,20
973,27516,20443,36,21
974,27506,20463,36,20
975,27557,20449,34,22
976,27512,20454,36,20
977,27532,20459,34,20
978,27548,20453,36,21
979,27528,20478,37,21
980,27612,20447,35,21
981,27526,20455,35,21
982,27543,20461,35,20
983,27573,20447,36,20
984,27524,20471,36,20
985,27612,20454,37,19
986,27532,20451,35,21
987,27532,20454,36,19
988,27534,20452,35,19
989,27533,20450,36,19
990,27533,20453,36,22
991,27541,20453,36,21
992,27546,20447,36,21
993,27535,20453,34,21
994,27543,20456,36,19
995,27543,20451,35,21
996,27541,20453,37,22
997,27539,20454,35,19
998,27538,20453,35,22
999,27542,20454,36,20
