SampleCount,PPG1,PPG2,BioZ1,BioZ2,GAIN1,GAIN2,DAC1,DAC2
0,22678,52551,42,22,3,7,.1,.1
1,22678,52524,44,24
2,22668,52530,46,24
3,22673,52529,46,22
4,22672,52510,48,24
5,22663,52514,47,23
6,22668,52502,46,23
7,22663,52490,47,23
8,22658,52487,47,23
9,22658,52492,47,22
10,22660,52477,48,24
11,22655,52486,44,23
12,22661,52489,49,23
13,22663,52462,49,23
14,22654,52477,48,24
15,22661,52467,47,25
16,22658,52459,48,22
17,22656,52454,47,23
18,22657,52455,47,21
19,22655,52452,50,25
20,22653,52455,47,23
21,22651,52454,49,23
22,22648,52442,48,23
23,22644,52451,49,23
24,22645,52448,47,25
25,22642,52447,47,22
26,22643,52447,48,23
27,22643,52445,49,24
28,22644,52443,47,24
29,22646,52449,48,24
30,22648,52427,47,24
31,22640,52442,47,21
32,22648,52418,50,24
33,22640,52428,49,22
34,22644,52413,48,24
35,22636,52411,48,23
36,22638,52413,46,26
37,22639,52417,46,24
38,22638,52414,47,24
39,22636,52409,48,23
40,22631,52422,47,23
41,22634,52413,48,24
42,22631,52419,48,23
43,22634,52416,47,22
44,22629,52423,49,24
45,22634,52423,46,24
46,22632,52428,47,22
47,22634,52417,47,24
48,22629,52423,49,24
49,22632,52398,48,24
50,22620,52429,49,24
51,22634,52397,48,24
52,22619,52428,49,24
53,22631,52401,48,26
54,22620,52421,47,23
55,22627,52423,47,22
56,22623,52427,49,24
57,22624,52433,48,25
58,22627,52428,49,25
59,22625,52431,49,26
60,22626,52429,48,25
61,22627,52433,48,24
62,22625,52442,46,24
63,22626,52445,49,25
64,22626,52416,48,23
65,22613,52445,48,25
66,22622,52422,49,25
67,22612,52439,48,26
68,22620,52437,47,25
69,22615,52441,48,26
70,22619,52428,48,25
71,22614,52437,47,24
72,22623,52435,47,24
73,22621,52426,48,25
74,22620,52427,47,24
75,22622,52412,49,25
76,22617,52431,49,26
77,22623,52409,48,25
78,22616,52421,47,25
79,22618,52401,47,24
80,22615,52409,48,24
81,22617,52402,48,26
82,22614,52416,48,25
83,22617,52409,49,24
84,22616,52409,47,23
85,22615,52404,48,22
86,22612,52421,50,25
87,22621,52407,48,24
88,22616,52421,46,24
89,22625,52410,48,23
90,22619,52419,48,22
91,22622,52412,49,24
92,22619,52416,48,23
93,22622,52412,48,23
94,22618,52421,48,22
95,22621,52407,50,23
96,22613,52428,47,24
97,22620,52432,48,23
98,22622,52419,48,23
99,22615,52432,48,23
100,22621,52425,48,24
101,22616,52438,48,23
102,22620,52448,48,25
103,22622,52443,48,23
104,22622,52454,47,22
105,22626,52465,46,23
106,22630,52441,48,22
107,22617,52457,47,24
108,22623,52449,46,24
109,22619,52463,47,23
110,22623,52450,47,23
111,22615,52473,47,23
112,22624,52460,49,23
113,22614,52481,45,23
114,22622,52480,48,23
115,22622,52480,46,25
116,22621,52489,49,24
117,22623,52489,50,26
118,22624,52501,49,23
119,22628,52493,47,24
120,22624,52502,47,23
121,22630,52493,50,24
122,22626,52492,46,24
123,22623,52505,48,26
124,22629,52483,48,25
125,22619,52508,48,26
126,22628,52492,47,25
127,22619,52503,49,25
128,22625,52505,49,25
129,22624,52504,48,24
130,22626,52504,48,23
131,22629,52509,48,26
132,22631,52499,48,24
133,22629,52496,49,24
134,22630,52486,48,26
135,22627,52485,49,25
136,22630,52489,48,25
137,22633,52475,48,24
138,22625,52496,48,25
139,22633,52494,47,24
140,22630,52490,47,24
141,22628,52502,48,23
142,22632,52496,47,23
143,22629,52502,48,25
144,22629,52508,48,24
145,22632,52513,49,23
146,22635,52511,50,24
147,22632,52520,45,23
148,22639,52527,49,23
149,22639,52522,48,23
150,22636,52531,49,24
151,22637,52525,50,22
152,22632,52544,49,24
153,22637,52532,48,23
154,22629,52554,50,23
155,22636,52546,50,24
156,22631,52576,48,24
157,22636,52576,48,23
158,22632,52577,48,23
159,22632,52590,48,22
160,22635,52598,48,23
161,22636,52618,48,22
162,22643,52611,47,23
163,22636,52628,48,22
164,22642,52640,46,21
165,22647,52637,49,22
166,22646,52615,49,24
167,22634,52649,47,25
168,22646,52624,48,23
169,22631,52655,48,25
170,22642,52641,49,24
171,22634,52654,49,23
172,22636,52670,49,23
173,22641,52687,46,25
174,22646,52674,48,24
175,22639,52693,47,25
176,22645,52679,48,23
177,22639,52699,48,25
178,22648,52687,47,25
179,22641,52704,49,23
180,22648,52688,48,23
181,22640,52712,46,25
182,22648,52718,49,24
183,22649,52691,48,24
184,22639,52714,50,25
185,22643,52702,48,24
186,22640,52712,47,23
187,22646,52712,47,25
188,22644,52721,48,25
189,22645,52711,47,24
190,22641,52741,45,23
191,22653,52737,47,24
192,22651,52737,48,23
193,22650,52734,47,25
194,22647,52733,47,24
195,22647,52744,48,23
196,22648,52745,48,23
197,22647,52751,48,23
198,22646,52764,45,25
199,22647,52769,47,24
200,22649,52759,48,22
201,22642,52780,48,23
202,22649,52783,49,24
203,22649,52779,49,25
204,22649,52782,49,23
205,22650,52783,47,24
206,22651,52778,48,23
207,22648,52791,45,25
208,22653,52791,48,23
209,22653,52792,48,25
210,22652,52795,47,23
211,22651,52799,46,25
212,22651,52796,47,24
213,22647,52814,49,23
214,22652,52804,48,23
215,22648,52830,46,23
216,22651,52830,48,23
217,22650,52829,46,23
218,22647,52849,49,23
219,22654,52841,47,22
220,22648,52843,48,23
221,22652,52847,50,23
222,22652,52851,49,23
223,22652,52859,48,24
224,22654,52875,47,25
225,22658,52866,46,23
226,22654,52864,49,25
227,22648,52882,49,23
228,22651,52882,49,22
229,22649,52890,47,22
230,22648,52888,49,24
231,22646,52917,47,22
232,22652,52916,45,23
233,22648,52924,47,23
234,22650,52914,46,22
235,22647,52940,50,22
236,22658,52910,49,22
237,22643,52940,50,23
238,22658,52916,48,23
239,22648,52928,46,23
240,22650,52929,47,24
241,22650,52932,47,22
242,22652,52931,47,21
243,22651,52915,48,21
244,22641,52943,47,22
245,22654,52934,48,23
246,22645,52949,48,24
247,22651,52939,48,23
248,22648,52950,49,23
249,22653,52953,48,24
250,22651,52961,49,23
251,22657,52963,48,23
252,22656,52959,49,23
253,22656,52956,48,22
254,22654,52953,49,23
255,22654,52958,49,22
256,22654,52949,48,24
257,22650,52952,49,24
258,22651,52965,47,23
259,22654,52965,49,22
260,22651,52961,48,23
261,22650,52974,48,23
262,22655,52969,49,23
263,22656,52967,50,22
264,22653,52974,48,25
265,22657,52974,50,23
266,22658,52967,48,24
267,22656,52970,47,20
268,22656,52975,48,24
269,22659,52975,50,22
270,22658,52973,49,23
271,22655,52976,49,23
272,22653,52984,48,24
273,22657,52965,48,23
274,22647,52991,46,23
275,22658,53007,46,22
276,22661,52997,48,21
277,22656,53004,47,22
278,22659,53007,48,23
279,22658,53005,47,25
280,22658,53008,47,23
281,22660,53016,49,22
282,22663,53013,47,23
283,22661,53027,45,24
284,22662,53032,48,22
285,22663,53012,49,23
286,22654,53038,46,22
287,22667,53005,49,22
288,22651,53041,48,23
289,22667,53012,48,22
290,22655,53030,48,23
291,22662,53020,49,24
292,22659,53031,47,22
293,22663,53025,48,22
294,22664,53038,48,23
295,22666,53022,48,22
296,22663,53034,49,22
297,22671,53013,48,21
298,22662,53019,48,22
299,22666,53012,48,22
300,22667,53000,45,23
301,22665,53006,47,22
302,22667,52992,48,23
303,22661,53005,47,22
304,22663,53007,48,23
305,22663,53011,46,23
306,22663,53011,48,23
307,22663,53015,48,22
308,22664,53011,47,22
309,22665,53029,46,21
310,22675,53023,48,24
311,22672,53024,48,21
312,22671,53020,47,22
313,22671,53019,50,23
314,22670,53025,47,23
315,22670,53026,48,22
316,22668,53042,48,22
317,22672,53044,47,23
318,22672,53054,48,22
319,22674,53055,46,23
320,22670,53066,48,21
321,22672,53072,48,22
322,22671,53088,47,23
323,22675,53084,48,22
324,22668,53110,47,22
325,22681,53096,48,22
326,22672,53112,46,24
327,22675,53119,47,22
328,22676,53116,47,21
329,22673,53127,47,22
330,22673,53130,47,23
331,22671,53145,49,22
332,22672,53148,47,23
333,22671,53150,48,20
334,22670,53177,46,21
