0,29388,29723,27,17
1,28159,28017,37,18
2,28199,27939,36,17
3,28112,27980,35,15
4,28167,27933,36,16
5,28111,27892,35,16
6,28065,27954,36,16
7,28148,27894,37,16
8,28066,27934,35,17
9,28115,27922,36,16
10,28095,27909,36,15
11,28081,27960,36,15
12,28144,27896,35,16
13,28073,27939,36,14
14,28133,27920,36,16
15,28114,27890,35,15
16,28086,27957,35,17
17,28166,27891,35,15
18,28095,27925,35,15
19,28142,27925,36,14
20,28148,27882,34,17
21,28107,27941,35,15
22,28185,27896,36,17
23,28127,27917,35,16
24,28150,27954,36,16
25,28197,27878,36,17
26,28113,27939,36,16
27,28179,27918,36,15
28,28145,27923,36,15
29,28148,27959,35,17
30,28187,27897,35,16
31,28103,27951,36,18
32,28175,27930,35,16
33,28148,27928,36,15
34,28138,27981,37,16
35,28185,27918,35,14
36,28106,27972,34,15
37,28169,27964,36,16
38,28156,27949,35,16
39,28140,28013,35,14
40,28216,27962,37,15
41,28157,28004,37,16
42,28206,28025,37,16
43,28239,27967,36,16
44,28173,28030,33,18
45,28268,27986,37,16
46,28225,28005,35,16
47,28264,28013,35,18
48,28283,27973,36,16
49,28249,28033,35,17
50,28333,27994,37,17
51,28299,28005,34,17
52,28326,28020,37,15
53,28357,27967,37,16
54,28306,28044,36,15
55,28411,28010,36,17
56,28372,28023,35,16
57,28399,28058,36,15
58,28449,28001,35,17
59,28387,28057,36,17
60,28467,28043,35,14
61,28442,28024,35,14
62,28419,28094,34,16
63,28491,28027,36,17
64,28402,28065,35,16
65,28439,28038,37,15
66,28400,28000,35,17
67,28357,28045,36,16
68,28398,27973,36,15
69,28300,27998,34,15
70,28320,27986,35,16
71,28294,27942,35,16
72,28240,28004,36,16
73,28307,27943,36,15
74,28228,27963,34,15
75,28246,27963,35,16
76,28242,27929,34,15
77,28201,27998,36,16
78,28273,27945,35,15
79,28225,27934,35,16
80,28201,27994,35,17
81,28281,27910,37,15
82,28194,27963,35,15
83,28272,27930,35,16
84,28244,27933,35,16
85,28263,27954,37,16
86,28292,27894,36,15
87,28218,27954,35,16
88,28295,27930,37,16
89,28259,27926,35,16
90,28246,27977,36,18
91,28306,27914,36,16
92,28226,27972,36,14
93,28281,27964,35,13
94,28255,27952,35,16
95,28240,28005,35,15
96,28305,27944,36,17
97,28233,27976,35,16
98,28280,27985,35,16
99,28303,27919,36,15
100,28230,27978,35,15
101,28308,27932,35,16
102,28252,27961,35,16
103,28280,27977,34,15
104,28293,27939,36,17
105,28242,28008,35,15
106,28327,27971,36,16
107,28287,27979,35,16
108,28304,28002,35,14
109,28338,27946,34,17
110,28277,28024,35,16
111,28372,27999,34,17
112,28326,28016,35,18
113,28338,28058,35,15
114,28383,28007,35,17
115,28331,28063,35,17
116,28403,28030,37,16
117,28383,27997,36,15
118,28381,28065,36,17
119,28483,27998,36,15
120,28419,28046,37,16
121,28483,28033,35,17
122,28468,28028,35,16
123,28462,28089,35,16
124,28540,28033,34,16
125,28470,28082,35,15
126,28529,28085,36,15
127,28539,28061,35,15
128,28515,28109,36,16
129,28583,28058,36,15
130,28521,28077,37,17
131,28547,28065,35,16
132,28541,28009,36,15
133,28473,28069,35,17
134,28546,27996,34,16
135,28468,27984,35,16
136,28448,28042,35,15
137,28517,27961,35,17
138,28428,28006,36,16
139,28497,27975,35,16
140,28464,27976,36,16
141,28470,28000,35,16
142,28519,27938,36,16
143,28454,27985,35,16
144,28520,27953,34,17
145,28493,27951,35,18
146,28494,27991,35,15
147,28560,27919,36,16
148,28474,27970,36,15
149,28547,27945,35,16
150,28527,27929,37,16
151,28526,27989,35,16
152,28597,27916,35,16
153,28518,27963,35,17
154,28580,27979,35,16
155,28604,27916,35,18
156,28531,27981,35,16
157,28621,27931,35,17
158,28550,27956,35,16
159,28590,27963,36,15
160,28596,27919,35,18
161,28539,27990,35,16
162,28616,27950,36,15
163,28556,27978,36,15
164,28574,28002,35,17
165,28595,27957,36,17
166,28543,28033,36,15
167,28621,27999,34,16
168,28590,28010,36,15
169,28601,28054,35,17
170,28645,28005,37,17
171,28582,28074,38,15
172,28651,28079,35,16
173,28665,28033,37,16
174,28618,28111,35,16
175,28705,28065,36,17
176,28641,28119,35,16
177,28703,28110,36,15
178,28685,28111,34,16
179,28687,28175,36,16
180,28757,28120,34,17
181,28693,28170,35,16
182,28755,28169,36,16
183,28754,28154,34,15
184,28735,28218,36,17
185,28817,28174,37,16
186,28781,28206,36,16
187,28828,28216,34,15
188,28844,28190,37,16
189,28822,28255,36,16
190,28909,28221,35,15
191,28864,28214,36,16
192,28867,28278,37,16
193,28936,28213,33,16
194,28857,28264,35,16
195,28906,28230,35,16
196,28846,28223,33,15
197,28842,28250,36,15
198,28875,28167,34,17
199,28779,28207,35,15
200,28828,28154,35,15
201,28778,28136,36,15
202,28776,28160,34,15
203,28826,28076,35,17
204,28740,28114,35,14
205,28799,28090,37,16
206,28790,28060,37,15
207,28765,28114,36,16
208,28838,28043,35,16
209,28754,28089,34,15
210,28817,28103,37,15
211,28823,28042,36,16
212,28758,28114,37,16
213,28843,28063,36,17
214,28783,28085,36,17
215,28814,28093,36,16
216,28832,28058,35,16
217,28793,28124,37,16
218,28885,28070,35,16
219,28829,28093,36,16
220,28864,28103,35,16
221,28884,28052,35,15
222,28822,28119,35,16
223,28901,28075,37,16
224,28853,28094,36,16
225,28863,28118,37,15
226,28890,28057,35,16
227,28819,28116,35,15
228,28888,28109,36,16
229,28883,28066,36,15
230,28837,28128,36,16
231,28915,28066,34,16
232,28848,28111,36,16
233,28911,28089,35,17
234,28896,28076,34,15
235,28889,28125,36,18
236,28954,28077,36,16
237,28900,28104,35,16
238,28942,28100,35,17
239,28942,28083,34,16
240,28937,28145,36,16
241,29021,28090,37,16
242,28958,28125,35,15
243,29007,28127,35,17
244,29014,28094,36,14
245,28988,28160,35,14
246,29075,28113,36,16
247,29026,28116,35,16
248,29037,28177,36,16
249,29114,28113,35,16
250,29038,28176,35,16
251,29121,28146,36,15
252,29087,28161,36,16
253,29110,28197,36,16
254,29149,28141,36,16
255,29077,28194,36,15
256,29136,28169,37,16
257,29090,28158,35,15
258,29069,28196,36,17
259,29095,28118,35,16
260,28998,28152,36,14
261,29038,28115,35,15
262,28981,28083,35,16
263,28938,28130,35,16
264,28988,28054,36,16
265,28904,28051,34,15
266,28895,28079,36,16
267,28923,28013,36,15
268,28850,28075,35,16
269,28923,28011,36,16
270,28852,28040,35,17
271,28875,28032,36,16
272,28872,27994,34,16
273,28821,28050,35,15
274,28892,27992,36,17
275,28814,28007,35,16
