VAL,PPG1,PPG2,BIOZ1,BIOZ2
264,29669,29391,29,15
265,29718,29399,26,16
266,29731,29364,28,15
267,29700,29411,28,15
268,29762,29379,27,15
269,29726,29399,27,17
270,29755,29395,28,14
271,29749,29378,27,14
272,29728,29413,27,16
273,29782,29378,26,15
274,29746,29400,27,16
275,29775,29391,28,17
276,29762,29381,27,16
277,29751,29419,27,15
278,29803,29379,28,16
279,29758,29396,28,16
280,29770,29396,29,16
281,29773,29374,28,15
282,29746,29421,27,16
283,29810,29388,28,16
284,29768,29384,28,14
285,29768,29417,27,16
286,29810,29383,25,15
287,29769,29416,27,16
288,29810,29396,26,15
289,29792,29409,27,15
290,29805,29432,27,15
291,29844,29407,27,16
292,29812,29431,28,15
293,29851,29420,29,13
294,29847,29413,28,13
295,29851,29461,27,15
296,29906,29417,28,15
297,29860,29442,28,14
298,29898,29436,26,14
299,29892,29433,27,15
300,29885,29478,28,15
301,29943,29437,28,16
302,29901,29443,28,16
303,29915,29480,29,16
304,29961,29441,27,15
305,29924,29485,28,16
306,29984,29455,27,16
307,29945,29464,29,15
308,29970,29479,27,13
309,29992,29453,27,15
310,29967,29499,28,15
311,30020,29482,28,14
312,30002,29489,28,17
313,30014,29507,26,16
314,30048,29468,26,16
315,30013,29508,27,16
316,30052,29498,29,15
317,30033,29501,25,16
318,30041,29539,27,15
319,30084,29509,27,15
320,30049,29543,29,15
321,30083,29552,28,15
322,30085,29527,28,14
323,30054,29583,26,13
324,30114,29542,26,15
325,30063,29566,29,14
326,30081,29552,28,18
327,30057,29542,28,15
328,30031,29569,27,15
329,30054,29534,28,15
330,30000,29539,27,15
331,30004,29530,27,16
332,29988,29496,27,14
333,29938,29539,27,15
334,29984,29506,27,15
335,29934,29511,27,16
336,29941,29510,28,16
337,29934,29485,27,17
338,29898,29521,26,16
339,29939,29505,28,15
340,29912,29498,27,16
341,29900,29533,26,15
342,29939,29497,27,16
343,29890,29537,26,16
344,29935,29514,28,15
345,29903,29523,27,15
346,29911,29543,27,15
347,29936,29515,27,15
348,29894,29544,29,15
349,29937,29535,29,16
350,29929,29522,27,16
351,29912,29561,26,14
352,29961,29523,28,15
353,29913,29547,28,15
354,29939,29547,27,15
355,29931,29537,27,13
356,29914,29571,27,16
357,29957,29545,28,17
358,29912,29545,28,14
359,29908,29568,28,15
