VAL,PPG1,PPG2,BIOZ1,BIOZ2
264,10533,5080,36,21
265,10557,5079,36,23
266,10543,5080,34,22
267,10547,5080,37,23
268,10562,5080,36,25
269,10539,5079,37,25
270,10565,5078,37,23
271,10549,5079,37,24
272,10558,5078,36,21
273,10582,5080,36,20
274,10567,5078,38,21
275,10573,5082,35,22
276,10588,5079,36,24
277,10582,5081,36,22
278,10609,5078,36,21
279,10594,5078,37,22
280,10613,5079,37,21
281,10618,5080,37,21
282,10613,5080,38,20
283,10640,5080,36,23
284,10614,5080,38,25
285,10622,5080,37,25
286,10605,5080,37,24
287,10569,5080,38,23
288,10571,5080,36,24
289,10527,5080,36,23
290,10498,5080,36,23
291,10476,5079,35,25
292,10430,5081,38,24
293,10424,5079,37,24
294,10391,5078,37,22
295,10357,5079,37,22
296,10365,5077,38,23
297,10324,5077,36,24
298,10334,5079,36,21
299,10318,5077,36,22
300,10308,5077,37,24
301,10313,5077,37,25
302,10294,5078,37,22
303,10315,5079,36,20
304,10299,5077,37,21
305,10303,5078,38,19
306,10323,5079,39,22
307,10310,5077,37,24
308,10320,5078,37,21
309,10316,5077,36,20
310,10320,5079,38,20
311,10345,5079,38,25
312,10323,5077,36,27
313,10327,5078,36,23
314,10338,5078,35,20
315,10317,5076,35,18
316,10335,5078,37,23
317,10317,5077,36,26
318,10331,5076,38,26
319,10333,5078,37,23
320,10309,5076,36,25
321,10329,5077,38,23
322,10311,5076,38,22
323,10313,5080,36,23
324,10322,5078,37,25
325,10304,5077,36,23
326,10330,5078,36,20
327,10306,5078,37,20
328,10318,5077,36,21
329,10331,5075,37,24
330,10315,5079,36,22
331,10346,5078,36,22
332,10347,5077,37,25
333,10336,5078,35,24
334,10362,5076,37,23
335,10347,5076,36,25
336,10367,5080,36,24
337,10372,5079,36,22
338,10367,5078,36,21
339,10392,5079,36,23
340,10371,5079,36,24
341,10379,5080,36,22
342,10376,5079,38,21
343,10358,5079,37,20
344,10361,5079,38,26
345,10321,5078,36,27
346,10304,5076,37,23
347,10281,5078,37,23
348,10238,5077,37,26
349,10231,5076,36,26
350,10178,5077,37,26
351,10151,5073,38,25
352,10148,5074,36,21
353,10105,5073,36,26
354,10112,5073,35,24
355,10079,5075,36,22
356,10080,5075,38,24
357,10081,5075,36,21
358,10054,5074,36,23
359,10074,5074,37,23
360,10055,5073,36,24
361,10063,5075,39,25
362,10083,5074,37,25
363,10059,5074,36,22
364,10082,5075,35,23
365,10075,5075,35,24
366,10073,5075,37,24
367,10091,5075,36,27
368,10081,5075,37,28
369,10093,5076,36,27
370,10103,5073,38,25
371,10087,5076,36,22
372,10110,5074,36,25
373,10086,5074,37,21
374,10091,5076,36,22
375,10096,5074,36,23
376,10078,5075,35,22
377,10098,5073,38,22
378,10072,5074,36,19
379,10084,5074,35,18
380,10094,5073,35,21
381,10074,5074,35,23
382,10099,5075,37,23
383,10086,5073,37,21
384,10093,5075,36,22
385,10104,5075,36,25
386,10089,5074,37,26
387,10111,5077,37,25
388,10105,5073,37,26
389,10104,5075,37,24
390,10131,5072,36,24
391,10113,5074,37,24
392,10136,5073,37,23
393,10137,5072,38,21
394,10142,5074,37,23
395,10168,5074,35,23
396,10153,5075,36,22
397,10173,5073,36,20
398,10171,5073,38,23
399,10168,5076,35,24
400,10185,5073,36,26
401,10153,5073,37,25
402,10153,5072,35,24
403,10145,5075,37,23
404,10108,5075,38,23
405,10103,5073,37,22
406,10057,5073,37,24
407,10032,5073,37,24
408,10010,5071,38,20
409,9962,5072,36,24
410,9962,5071,35,24
411,9923,5070,36,22
412,9912,5072,37,23
413,9906,5072,35,26
414,9875,5069,37,24
415,9881,5071,37,22
416,9858,5072,37,22
417,9863,5072,37,20
418,9874,5072,36,26
419,9858,5073,36,24
420,9879,5072,37,25
421,9868,5069,35,26
422,9867,5074,38,22
423,9895,5073,38,22
424,9875,5072,38,23
425,9896,5072,37,22
426,9914,5070,36,22
427,9894,5070,36,27
428,9925,5072,36,21
429,9902,5071,37,24
430,9916,5070,35,22
431,9913,5072,37,23
432,9900,5070,38,21
433,9920,5071,36,18
434,9902,5070,35,21
435,9910,5073,35,22
436,9915,5071,37,20
437,9896,5071,36,22
438,9921,5072,36,23
439,9913,5072,37,25
440,9920,5074,38,25
441,9937,5074,37,23
442,9918,5071,35,21
443,9942,5073,38,23
444,9930,5072,37,24
445,9941,5074,36,23
446,9966,5073,37,24
447,9948,5073,37,22
448,9977,5071,36,21
449,9964,5074,39,21
450,9974,5074,37,24
451,9995,5074,38,27
452,9973,5073,37,24
453,9992,5072,37,21
454,9993,5073,37,21
455,9992,5075,38,23
456,10015,5073,38,23
457,10002,5072,35,22
458,10024,5075,36,22
459,10026,5074,36,20
460,10019,5075,38,22
461,10035,5074,36,22
462,10010,5074,36,22
463,10014,5075,36,21
464,10001,5073,35,23
465,9961,5075,36,20
466,9961,5074,35,20
467,9915,5073,37,25
468,9904,5074,38,24
469,9885,5073,36,23
470,9841,5073,36,21
471,9853,5072,37,23
472,9803,5072,37,25
473,9794,5073,37,26
474,9788,5072,36,24
475,9757,5072,37,20
476,9771,5072,36,22
477,9743,5070,36,22
478,9733,5072,36,19
479,9750,5072,36,19
480,9731,5069,36,21
481,9745,5069,37,22
482,9734,5068,37,22
483,9733,5071,37,25
484,9767,5069,36,24
485,9746,5069,36,25
486,9757,5071,37,24
487,9771,5072,38,22
488,9773,5070,37,23
489,9791,5072,36,23
490,9772,5072,36,20
491,9788,5071,36,21
492,9792,5072,37,25
493,9788,5072,36,24
494,9809,5073,37,22
495,9790,5073,36,23
496,9803,5071,36,20
497,9809,5071,35,19
498,9796,5072,36,19
499,9817,5072,37,21
500,9804,5072,36,21
501,9814,5070,36,23
