0,31706,22915,38,0
1,31571,22908,39,0
2,31589,22890,40,0
3,31579,22895,39,0
4,31594,22893,39,0
5,31602,22887,38,0
6,31588,22888,38,0
7,31598,22890,40,0
8,31584,22888,40,0
9,31587,22884,38,0
10,31602,22885,38,0
11,31593,22883,38,0
12,31607,22891,38,0
13,31615,22892,37,0
14,31608,22895,39,0
15,31628,22894,38,0
16,31624,22896,37,0
17,31632,22899,39,0
18,31635,22899,40,0
19,31632,22905,39,0
20,31647,22912,40,0
21,31634,22945,38,0
22,31647,22904,38,0
23,31662,22896,38,0
24,31650,22911,39,0
25,31669,22914,38,0
26,31666,22925,38,0
27,31677,22963,39,0
28,31688,22964,39,0
29,31685,22950,39,0
30,31693,22939,40,0
31,31694,22952,38,0
32,31700,22965,39,0
33,31715,22971,38,0
34,31707,22979,38,0
35,31724,22975,38,0
36,31728,22960,37,0
37,31724,22979,38,0
38,31734,22996,38,0
39,31726,23010,38,0
40,31734,23046,39,0
41,31715,23058,39,0
42,31708,23066,38,0
43,31701,23081,40,0
44,31686,23087,40,0
45,31670,23089,39,0
46,31665,23108,37,0
47,31659,23101,37,0
48,31650,23092,39,0
49,31637,23074,39,0
50,31652,23082,38,0
51,31649,23087,39,0
52,31640,23091,38,0
53,31649,23090,39,0
54,31629,23091,38,0
55,31636,23058,40,0
56,31632,23053,39,0
57,31637,23059,39,0
58,31658,23056,40,0
59,31650,23042,37,0
60,31651,23045,38,0
61,31671,23029,39,0
62,31658,23012,39,0
63,31674,23031,39,0
64,31678,23018,39,0
65,31677,23005,40,0
66,31699,22982,38,0
67,31708,22960,39,0
68,31726,22936,36,0
69,31748,22916,39,0
70,31759,22897,40,0
71,31765,22913,39,0
72,31775,22899,37,0
73,31763,22911,37,0
74,31762,22900,38,0
75,31751,22896,40,0
76,31752,22905,38,0
77,31730,22918,39,0
78,31718,22951,38,0
79,31709,22958,38,0
80,31685,22970,40,0
81,31688,22988,38,0
82,31670,23003,38,0
83,31676,23024,38,0
84,31674,23034,38,0
85,31670,23032,39,0
86,31683,23051,39,0
87,31698,23045,39,0
88,31713,23055,39,0
89,31734,23058,39,0
90,31733,23064,39,0
91,31754,23059,38,0
92,31755,23052,38,0
93,31758,23041,37,0
94,31773,23035,38,0
95,31769,23022,40,0
96,31771,23014,40,0
97,31757,23006,38,0
98,31755,22999,41,0
99,31770,22993,40,0
100,31766,22985,39,0
101,31771,22999,37,0
102,31778,22997,39,0
103,31775,23003,39,0
104,31790,23005,38,0
105,31781,23017,39,0
106,31784,23026,37,0
107,31769,23042,39,0
108,31755,23051,39,0
109,31744,23059,38,0
110,31733,23053,38,0
111,31721,23058,40,0
112,31715,23058,40,0
113,31701,23053,37,0
114,31704,23035,38,0
115,31685,23016,39,0
116,31689,23014,39,0
117,31697,23008,39,0
118,31683,23002,39,0
119,31694,22998,39,0
120,31683,22993,38,0
121,31682,22989,38,0
122,31692,22975,38,0
123,31692,22965,37,0
124,31706,22960,38,0
125,31700,22952,39,0
126,31706,22942,39,0
127,31722,22928,38,0
128,31712,22919,38,0
129,31718,22923,37,0
130,31726,22913,38,0
131,31713,22910,39,0
132,31723,22922,38,0
133,31723,22903,39,0
134,31724,22904,38,0
135,31716,22898,39,0
136,31711,22900,38,0
137,31727,22899,39,0
138,31710,22889,37,0
139,31709,22883,38,0
140,31706,22876,39,0
141,31693,22873,38,0
142,31711,22868,38,0
143,31704,22860,39,0
144,31709,22866,37,0
145,31720,22857,37,0
146,31700,22865,38,0
147,31719,22865,39,0
148,31713,22863,38,0
149,31712,22877,38,0
150,31720,22889,39,0
151,31706,22893,39,0
152,31715,22906,39,0
153,31702,22902,38,0
154,31703,22919,39,0
155,31716,22919,40,0
156,31697,22934,39,0
157,31715,22952,39,0
158,31710,22953,37,0
159,31706,22964,38,0
160,31718,22969,38,0
161,31701,22967,39,0
162,31709,22972,39,0
163,31712,22978,38,0
164,31716,22972,40,0
165,31734,22974,38,0
166,31729,22985,38,0
167,31733,23006,38,0
168,31732,23015,40,0
169,31711,23036,39,0
170,31710,23058,38,0
171,31692,23065,38,0
172,31675,23090,39,0
173,31665,23106,39,0
174,31653,23099,39,0
175,31656,23099,37,0
176,31639,23085,41,0
177,31622,23091,39,0
178,31625,23095,38,0
179,31604,23092,38,0
180,31612,23089,38,0
181,31600,23080,37,0
182,31602,23085,38,0
183,31605,23090,38,0
184,31591,23081,39,0
185,31599,23078,39,0
186,31614,23073,38,0
187,31613,23063,38,0
188,31633,23052,40,0
189,31615,23059,40,0
190,31631,23063,39,0
191,31623,23063,40,0
192,31617,23075,40,0
193,31632,23095,39,0
194,31631,23095,40,0
195,31633,23110,39,0
196,31641,23117,39,0
197,31634,23121,39,0
198,31646,23127,39,0
199,31638,23129,38,0
200,31643,23137,38,0
201,31643,23148,39,0
202,31626,23159,38,0
203,31641,23163,38,0
204,31632,23159,36,0
205,31641,23163,40,0
206,31643,23182,39,0
207,31631,23191,39,0
208,31645,23202,37,0
209,31638,23209,40,0
210,31642,23217,38,0
211,31650,23230,40,0
212,31639,23246,38,0
213,31651,23249,39,0
214,31642,23250,38,0
215,31645,23263,39,0
216,31664,23264,37,0
217,31651,23277,38,0
218,31668,23283,38,0
219,31661,23289,39,0
220,31667,23292,38,0
221,31678,23291,38,0
222,31669,23280,38,0
223,31673,23284,39,0
224,31683,23288,38,0
225,31679,23289,39,0
226,31695,23296,38,0
227,31689,23298,40,0
228,31701,23305,38,0
229,31698,23308,37,0
230,31688,23313,39,0
231,31694,23327,39,0
232,31672,23346,38,0
233,31670,23370,37,0
234,31661,23381,38,0
235,31634,23395,38,0
236,31634,23413,40,0
237,31611,23427,40,0
238,31595,23457,39,0
239,31607,23461,38,0
240,31573,23472,39,0
241,31587,23492,37,0
242,31579,23494,38,0
243,31573,23502,38,0
244,31585,23504,39,0
245,31574,23496,39,0
246,31580,23500,38,0
247,31584,23497,39,0
248,31588,23496,37,0
249,31599,23507,38,0
250,31592,23520,39,0
251,31600,23545,40,0
252,31604,23557,39,0
253,31600,23580,38,0
254,31609,23601,39,0
255,31592,23627,39,0
256,31605,23645,39,0
257,31597,23653,39,0
258,31592,23672,38,0
259,31606,23699,39,0
260,31593,23726,37,0
261,31594,23752,38,0
262,31605,23782,39,0
263,31592,23793,39,0
264,31602,23812,37,0
265,31595,23822,38,0
266,31602,23843,38,0
267,31611,23846,37,0
268,31603,23838,39,0
269,31611,23834,39,0
270,31609,23816,38,0
271,31619,23804,38,0
272,31632,23787,39,0
273,31620,23772,38,0
274,31639,23747,39,0
275,31630,23729,39,0
276,31641,23722,38,0
277,31653,23721,39,0
278,31637,23716,40,0
279,31653,23718,38,0
280,31653,23713,39,0
281,31647,23712,40,0
282,31659,23724,38,0
283,31654,23730,38,0
284,31668,23735,37,0
285,31666,23736,38,0
286,31663,23738,38,0
287,31677,23760,40,0
288,31668,23776,38,0
289,31674,23809,37,0
290,31681,23826,38,0
291,31673,23837,39,0
292,31686,23859,39,0
293,31671,23878,40,0
294,31673,23902,39,0
295,31669,23927,37,0
296,31653,23938,40,0
297,31652,23956,39,0
298,31633,23966,40,0
299,31626,23972,38,0
300,31628,23981,39,0
301,31602,23990,38,0
302,31611,23988,39,0
303,31597,23975,39,0
304,31588,23976,37,0
305,31601,23962,38,0
306,31588,23949,39,0
307,31597,23948,40,0
308,31589,23928,39,0
309,31573,23941,39,0
310,31592,23950,38,0
311,31575,23966,39,0
312,31588,23995,38,0
313,31585,24030,40,0
314,31582,24091,37,0
315,31594,24146,38,0
316,31593,24183,39,0
317,31620,24226,39,0
318,31650,24258,40,0
319,31665,24283,39,0
320,31692,24331,38,0
321,31698,24363,39,0
322,31698,24400,36,0
323,31696,24409,38,0
324,31681,24410,41,0
325,31694,24402,38,0
326,31675,24387,39,0
327,31673,24392,41,0
328,31682,24389,37,0
329,31678,24360,39,0
330,31684,24333,39,0
331,31679,24313,39,0
332,31689,24310,39,0
333,31697,24315,38,0
334,31687,24317,38,0
335,31705,24321,38,0
336,31709,24312,38,0
337,31714,24305,38,0
338,31742,24305,37,0
339,31736,24287,39,0
340,31746,24285,39,0
341,31742,24257,39,0
342,31741,24237,39,0
343,31752,24221,39,0
344,31740,24190,37,0
345,31744,24180,38,0
346,31749,24146,39,0
347,31745,24120,40,0
348,31759,24098,39,0
349,31750,24081,37,0
350,31774,24072,37,0
351,31775,24049,39,0
352,31767,24058,38,0
353,31796,24055,38,0
354,31785,24049,38,0
355,31793,24051,38,0
356,31798,24055,39,0
357,31785,24060,40,0
358,31780,24083,37,0
359,31769,24093,37,0
360,31758,24113,39,0
361,31754,24112,37,0
362,31737,24111,40,0
363,31726,24118,39,0
364,31703,24124,40,0
365,31695,24127,38,0
366,31692,24110,38,0
367,31677,24091,38,0
368,31690,24051,38,0
369,31676,24006,38,0
370,31674,23976,39,0
371,31690,23952,38,0
372,31674,23917,38,0
373,31677,23901,40,0
374,31675,23867,38,0
375,31666,23836,38,0
376,31679,23824,40,0
377,31672,23795,38,0
378,31677,23797,40,0
379,31685,23786,40,0
380,31683,23772,38,0
381,31711,23754,39,0
382,31703,23723,39,0
383,31715,23710,37,0
384,31708,23692,39,0
385,31696,23681,40,0
386,31710,23646,38,0
387,31689,23604,41,0
388,31688,23577,38,0
389,31678,23570,39,0
390,31670,23541,39,0
391,31668,23515,39,0
392,31667,23467,38,0
393,31666,23460,38,0
394,31680,23451,39,0
395,31669,23442,38,0
396,31671,23442,38,0
397,31676,23427,38,0
398,31668,23433,39,0
399,31677,23445,38,0
400,31676,23450,39,0
401,31676,23463,39,0
402,31677,23443,39,0
403,31675,23427,39,0
404,31683,23408,38,0
405,31670,23419,39,0
406,31676,23442,40,0
407,31667,23456,40,0
408,31660,23468,40,0
409,31664,23468,38,0
410,31653,23467,38,0
411,31662,23458,39,0
412,31645,23463,38,0
413,31645,23477,39,0
414,31653,23490,38,0
415,31646,23478,38,0
416,31655,23489,39,0
417,31682,23466,39,0
418,31679,23450,38,0
419,31691,23444,38,0
420,31687,23434,39,0
421,31688,23427,39,0
422,31683,23420,37,0
423,31666,23424,39,0
424,31671,23424,39,0
425,31641,23423,40,0
426,31627,23428,39,0
427,31617,23432,39,0
428,31591,23423,41,0
429,31582,23416,38,0
430,31564,23394,39,0
431,31553,23372,40,0
432,31548,23367,37,0
433,31540,23341,38,0
434,31531,23342,38,0
435,31540,23323,38,0
436,31533,23315,38,0
437,31554,23313,39,0
438,31547,23299,38,0
439,31553,23290,37,0
440,31554,23265,38,0
441,31544,23261,39,0
442,31563,23270,38,0
443,31550,23268,38,0
444,31547,23270,40,0
445,31543,23265,39,0
446,31536,23256,36,0
447,31540,23249,37,0
448,31529,23238,39,0
449,31530,23228,39,0
450,31539,23225,38,0
451,31529,23232,39,0
452,31545,23236,37,0
453,31534,23243,38,0
454,31540,23241,37,0
455,31552,23229,39,0
456,31541,23230,40,0
457,31558,23243,37,0
458,31551,23246,41,0
459,31548,23256,39,0
460,31555,23259,38,0
461,31537,23246,39,0
462,31548,23244,38,0
463,31543,23235,38,0
464,31540,23234,39,0
465,31556,23226,38,0
466,31542,23213,37,0
467,31558,23211,40,0
468,31564,23202,38,0
469,31573,23203,40,0
470,31584,23206,37,0
471,31579,23192,38,0
472,31575,23188,38,0
473,31579,23176,39,0
474,31580,23155,38,0
475,31584,23144,38,0
476,31582,23122,38,0
477,31587,23123,39,0
478,31596,23104,38,0
479,31579,23104,39,0
480,31600,23094,39,0
481,31595,23072,39,0
482,31595,23084,38,0
483,31609,23088,38,0
484,31610,23083,40,0
485,31615,23095,37,0
486,31609,23090,39,0
487,31610,23096,39,0
488,31610,23109,39,0
489,31600,23113,38,0
490,31603,23123,39,0
491,31592,23125,38,0
492,31581,23135,37,0
493,31583,23129,38,0
494,31554,23125,39,0
495,31554,23132,38,0
496,31546,23114,38,0
497,31528,23105,38,0
498,31542,23091,39,0
499,31530,23067,38,0
500,31542,23056,40,0
501,31543,23055,40,0
502,31548,23047,38,0
503,31555,23039,39,0
504,31547,23012,39,0
505,31551,22995,40,0
