VAL,PPG1,PPG2,BIOZ1,BIOZ2
264,31134,16010,39,0
265,31118,16015,39,0
266,31138,16012,38,0
267,31126,16014,39,0
268,31130,16021,36,0
269,31127,16026,38,0
270,31120,16020,37,0
271,31120,16020,36,0
272,31123,16021,37,0
273,31122,16025,38,0
274,31130,16032,39,0
275,31130,16030,37,0
276,31142,16034,39,0
277,31149,16024,37,0
278,31152,16015,39,0
279,31160,16008,38,0
280,31158,15993,37,0
281,31165,15995,39,0
282,31179,15985,38,0
283,31176,15987,38,0
284,31191,15996,36,0
285,31188,15990,37,0
286,31195,15986,39,0
287,31200,15974,35,0
288,31199,15976,36,0
289,31212,15970,36,0
290,31182,15983,38,0
291,31183,16011,37,0
292,31183,16027,38,0
293,31165,16048,38,0
294,31167,16072,38,0
295,31155,16074,37,0
296,31131,16081,38,0
297,31126,16076,36,0
298,31099,16085,38,0
299,31101,16099,38,0
300,31092,16104,39,0
301,31091,16115,37,0
302,31098,16107,37,0
303,31091,16102,38,0
304,31096,16101,36,0
305,31096,16088,38,0
306,31095,16082,36,0
307,31099,16074,37,0
308,31097,16061,37,0
309,31105,16065,38,0
310,31108,16062,36,0
311,31109,16060,38,0
312,31119,16061,36,0
313,31112,16045,36,0
314,31122,16042,36,0
315,31123,16042,38,0
316,31123,16041,38,0
317,31130,16037,37,0
318,31120,16040,36,0
319,31132,16036,38,0
320,31126,16033,37,0
321,31120,16029,37,0
322,31129,16034,36,0
323,31126,16025,36,0
324,31137,16018,38,0
325,31136,16022,38,0
326,31133,16030,37,0
327,31135,16034,38,0
328,31129,16028,37,0
329,31130,16036,37,0
330,31143,16022,37,0
331,31123,16014,36,0
332,31140,16015,38,0
333,31145,16006,38,0
334,31151,16010,37,0
335,31165,15999,37,0
336,31155,15998,38,0
337,31161,16003,37,0
338,31165,16008,40,0
339,31161,16007,38,0
340,31166,15998,36,0
341,31156,15997,36,0
342,31167,15994,37,0
343,31166,15990,38,0
344,31176,15980,38,0
345,31187,15989,37,0
346,31192,15977,38,0
347,31203,15982,38,0
348,31207,15985,37,0
349,31199,15988,39,0
350,31204,15994,38,0
351,31186,16001,36,0
352,31177,16028,38,0
353,31184,16024,37,0
354,31150,16031,38,0
355,31152,16036,38,0
356,31135,16020,37,0
357,31117,16019,37,0
358,31121,16016,37,0
359,31105,16008,38,0
360,31104,15999,37,0
361,31089,15987,38,0
362,31084,15983,37,0
363,31086,15981,38,0
364,31076,15976,37,0
365,31086,15977,37,0
366,31075,15965,39,0
367,31072,15969,38,0
368,31088,15962,38,0
369,31074,15962,38,0
370,31088,15956,38,0
371,31083,15953,39,0
372,31082,15967,37,0
373,31100,15966,39,0
374,31087,15955,37,0
375,31091,15965,38,0
376,31100,15959,36,0
377,31091,15965,38,0
378,31097,15964,36,0
379,31093,15958,37,0
380,31092,15968,37,0
381,31105,15968,38,0
382,31097,15956,38,0
383,31103,15959,36,0
384,31102,15957,38,0
385,31116,15950,37,0
386,31097,15950,39,0
387,31098,15948,39,0
388,31106,15938,37,0
389,31101,15921,37,0
390,31094,15924,36,0
391,31107,15923,37,0
392,31104,15920,36,0
393,31116,15921,37,0
394,31120,15905,37,0
395,31111,15899,38,0
396,31126,15885,39,0
397,31116,15885,37,0
398,31133,15888,38,0
399,31134,15879,38,0
400,31134,15882,36,0
401,31142,15871,38,0
402,31136,15865,36,0
403,31148,15864,38,0
404,31154,15851,37,0
405,31143,15848,37,0
406,31159,15840,38,0
407,31160,15840,37,0
408,31166,15844,37,0
409,31165,15850,40,0
410,31161,15856,39,0
411,31170,15855,37,0
412,31150,15861,37,0
413,31142,15870,36,0
414,31141,15869,39,0
415,31120,15875,37,0
416,31126,15890,39,0
417,31111,15893,38,0
418,31093,15904,37,0
419,31089,15893,38,0
420,31059,15892,36,0
421,31060,15888,38,0
422,31046,15868,38,0
423,31025,15868,37,0
424,31030,15857,37,0
425,31014,15854,38,0
426,31020,15856,38,0
427,31007,15856,38,0
428,31004,15861,38,0
429,31002,15864,38,0
430,30990,15858,38,0
431,30995,15865,39,0
432,30992,15851,38,0
433,30978,15857,36,0
434,30988,15855,37,0
435,30974,15854,37,0
436,30981,15854,37,0
437,30978,15845,38,0
438,30970,15844,36,0
439,30980,15835,38,0
440,30964,15825,37,0
441,30959,15820,37,0
442,30963,15806,37,0
443,30950,15803,37,0
444,30966,15797,37,0
445,30957,15798,37,0
446,30963,15801,38,0
447,30954,15802,37,0
448,30950,15796,35,0
449,30960,15795,36,0
450,30951,15791,39,0
451,30944,15801,37,0
452,30954,15800,39,0
453,30935,15807,38,0
454,30945,15808,38,0
455,30939,15815,39,0
456,30956,15826,38,0
457,30961,15831,37,0
458,30948,15831,37,0
459,30952,15836,38,0
460,30956,15830,36,0
461,30954,15839,38,0
462,30964,15838,38,0
463,30949,15832,38,0
464,30963,15843,39,0
465,30961,15843,38,0
466,30968,15838,36,0
467,30972,15836,37,0
468,30965,15833,37,0
469,30970,15828,36,0
470,30977,15824,37,0
471,30971,15819,38,0
472,30983,15815,37,0
473,30981,15818,38,0
474,30993,15818,38,0
475,30996,15806,38,0
476,30991,15801,36,0
477,31006,15796,36,0
478,30997,15788,36,0
479,31008,15790,37,0
480,31006,15792,37,0
481,30995,15789,38,0
482,30988,15804,38,0
483,30972,15812,36,0
484,30966,15821,39,0
485,30962,15826,39,0
486,30947,15835,37,0
487,30940,15839,38,0
488,30927,15838,39,0
489,30910,15842,38,0
490,30908,15840,37,0
491,30895,15845,37,0
492,30900,15847,37,0
493,30896,15842,37,0
494,30889,15840,39,0
495,30899,15831,36,0
496,30898,15818,38,0
497,30904,15820,37,0
498,30917,15813,38,0
499,30915,15803,36,0
500,30918,15795,36,0
501,30914,15789,38,0
502,30925,15792,37,0
503,30936,15789,37,0
504,30928,15785,37,0
505,30937,15775,40,0
506,30932,15769,38,0
507,30941,15771,36,0
508,30947,15770,38,0
509,30932,15770,36,0
510,30937,15781,39,0
511,30938,15774,37,0
512,30938,15777,37,0
513,30941,15769,38,0
514,30929,15769,39,0
515,30942,15764,36,0
516,30936,15765,38,0
517,30940,15769,36,0
518,30949,15763,36,0
519,30934,15754,37,0
520,30945,15756,38,0
521,30947,15748,38,0
522,30952,15744,38,0
523,30955,15751,38,0
524,30947,15752,37,0
525,30949,15753,37,0
526,30950,15761,38,0
527,30960,15758,38,0
528,30971,15756,36,0
529,30967,15748,38,0
530,30981,15744,37,0
531,30986,15737,37,0
532,30998,15736,37,0
533,31003,15741,37,0
534,31003,15742,39,0
535,31015,15732,38,0
536,31018,15723,38,0
537,31018,15727,36,0
538,31036,15719,39,0
539,31028,15724,38,0
540,31042,15733,37,0
541,31059,15724,38,0
542,31053,15715,38,0
543,31057,15723,39,0
544,31053,15716,38,0
545,31057,15719,38,0
