VAL,PPG1,PPG2,BIOZ1,BIOZ2
264,27661,28401,36,21
265,27675,28409,35,21
266,27685,28402,34,21
267,27677,28403,37,19
268,27673,28404,36,20
269,27679,28414,36,20
270,27693,28403,36,21
271,27680,28409,33,21
272,27682,28407,34,21
273,27680,28406,37,20
274,27682,28406,34,21
275,27688,28405,36,20
276,27682,28399,34,21
277,27677,28400,36,20
278,27680,28397,36,22
279,27681,28397,35,20
280,27685,28402,36,20
281,27684,28393,35,21
282,27675,28396,34,21
283,27682,28397,37,20
284,27689,28388,34,20
285,27678,28391,35,21
286,27679,28392,36,21
287,27686,28387,37,22
288,27690,28393,36,21
289,27709,28395,34,22
290,27734,28393,37,20
291,27748,28390,36,21
292,27756,28392,35,20
293,27770,28397,37,22
294,27781,28397,35,22
295,27788,28388,35,20
296,27789,28392,36,22
297,27804,28396,36,20
298,27814,28399,35,23
299,27821,28395,36,21
300,27814,28394,36,19
301,27814,28392,36,18
302,27813,28386,36,20
303,27815,28392,35,22
304,27822,28391,37,21
305,27818,28394,35,19
306,27821,28404,35,20
307,27840,28397,36,22
308,27838,28396,34,20
309,27837,28404,37,21
310,27830,28396,36,21
311,27823,28403,36,21
312,27824,28396,35,21
313,27816,28398,35,21
314,27804,28395,35,21
315,27800,28399,36,20
316,27805,28401,36,19
317,27805,28402,36,20
318,27801,28404,37,19
319,27793,28416,34,20
320,27796,28411,36,20
321,27790,28411,37,21
322,27782,28414,37,21
323,27781,28412,36,20
324,27772,28415,35,21
325,27773,28421,35,21
326,27785,28419,37,20
327,27791,28417,34,21
328,27787,28423,37,20
329,27790,28424,37,19
330,27789,28423,35,21
331,27786,28418,37,21
332,27766,28412,35,19
333,27745,28411,35,21
334,27742,28416,34,20
335,27745,28406,36,20
336,27742,28413,35,21
337,27753,28413,36,21
338,27757,28425,36,20
339,27797,28426,35,21
340,27825,28433,35,21
341,27843,28438,37,20
342,27846,28436,36,22
343,27842,28432,36,20
344,27836,28433,36,20
345,27831,28425,35,21
346,27824,28424,36,19
347,27819,28422,36,21
348,27817,28426,34,20
349,27830,28435,36,21
350,27850,28435,35,20
351,27857,28445,35,21
352,27869,28453,36,19
353,27878,28455,34,23
354,27876,28450,37,21
355,27869,28451,36,21
356,27865,28459,36,21
357,27866,28457,35,21
358,27866,28465,35,21
359,27876,28465,35,21
360,27878,28476,35,20
361,27881,28471,36,21
362,27864,28475,37,21
363,27854,28471,35,20
364,27842,28458,34,19
365,27823,28462,36,21
366,27814,28464,37,19
367,27811,28462,37,20
368,27811,28467,35,21
369,27824,28472,36,21
370,27833,28474,37,20
371,27837,28481,35,20
372,27849,28485,35,20
373,27856,28486,35,21
374,27854,28488,34,21
375,27848,28490,36,22
376,27847,28493,35,21
377,27848,28494,34,20
378,27855,28501,35,21
379,27865,28499,36,22
380,27863,28499,36,19
381,27865,28503,35,21
382,27873,28504,35,21
383,27884,28500,36,21
384,27892,28508,36,20
385,27901,28515,35,20
386,27912,28516,35,21
387,27925,28519,37,21
388,27925,28517,35,21
389,27909,28520,37,20
390,27902,28521,37,20
391,27905,28528,35,20
392,27927,28526,36,21
393,27922,28527,36,21
394,27913,28524,36,21
395,27900,28519,35,21
396,27892,28524,34,21
397,27899,28525,37,23
398,27910,28526,36,19
399,27910,28525,35,20
400,27908,28534,36,21
401,27920,28536,34,21
402,27924,28533,35,21
403,27916,28530,35,20
404,27912,28528,36,20
405,27909,28538,37,21
406,27916,28532,35,21
407,27907,28532,36,22
408,27895,28533,35,18
409,27893,28529,36,21
410,27888,28530,35,20
411,27891,28533,37,20
412,27890,28537,35,21
413,27891,28529,35,20
414,27886,28535,36,22
415,27897,28528,36,21
416,27895,28525,35,22
417,27888,28531,35,21
418,27884,28525,36,21
419,27880,28520,34,20
420,27881,28526,36,20
421,27888,28529,36,20
422,27892,28521,35,21
423,27887,28531,37,21
424,27904,28526,35,21
425,27916,28524,35,19
426,27922,28524,36,20
427,27917,28524,37,23
428,27921,28528,35,21
429,27927,28522,35,21
430,27918,28527,37,20
431,27921,28527,37,22
432,27913,28523,36,19
433,27905,28527,36,20
434,27910,28529,35,22
435,27914,28530,34,19
436,27909,28524,34,19
437,27894,28531,35,21
438,27894,28538,36,20
439,27894,28527,34,21
440,27874,28538,36,20
441,27863,28535,34,20
442,27845,28531,36,20
443,27838,28531,34,21
444,27842,28534,35,21
445,27848,28537,36,21
446,27848,28532,35,21
447,27849,28525,35,21
448,27850,28532,36,21
449,27861,28538,38,20
450,27871,28530,35,21
451,27864,28532,35,22
452,27872,28528,35,19
453,27880,28533,35,20
454,27887,28538,34,22
455,27895,28541,35,21
456,27894,28535,36,21
457,27892,28548,35,20
458,27906,28542,34,20
459,27892,28537,36,20
460,27874,28537,36,21
461,27866,28533,36,22
462,27859,28535,35,21
463,27860,28541,35,20
464,27862,28533,35,21
465,27852,28541,36,21
466,27868,28536,34,19
467,27870,28538,36,21
468,27875,28542,36,20
469,27877,28533,36,21
470,27874,28531,37,21
471,27875,28529,34,21
472,27877,28534,35,21
473,27882,28533,36,21
474,27879,28535,37,21
475,27882,28529,36,21
476,27890,28535,37,21
477,27909,28534,36,21
478,27915,28538,35,20
479,27923,28536,36,21
480,27928,28539,35,20
481,27939,28540,36,20
482,27939,28536,35,20
483,27931,28537,36,21
484,27921,28531,34,21
485,27915,28536,35,21
486,27915,28528,36,20
487,27904,28525,36,22
488,27895,28533,35,20
489,27898,28527,34,21
490,27898,28523,34,20
491,27905,28528,35,21
492,27913,28529,36,21
493,27914,28532,36,20
494,27917,28529,36,21
495,27917,28529,35,21
496,27929,28526,35,21
497,27928,28525,36,20
498,27934,28521,35,21
499,27941,28519,36,20
500,27949,28525,36,22
501,27962,28527,36,21
502,27964,28528,36,22
503,27975,28528,36,21
504,27982,28535,35,21
505,27993,28535,34,22
506,27991,28537,35,21
507,27983,28533,36,21
508,27969,28532,35,21
509,27963,28539,36,23
510,27963,28535,35,20
511,27947,28535,35,20
512,27932,28529,36,22
513,27919,28535,37,20
514,27923,28533,36,20
515,27922,28541,36,20
516,27925,28539,35,21
517,27920,28532,36,21
518,27916,28536,35,21
519,27925,28533,36,20
520,27926,28542,35,21
521,27933,28537,36,20
522,27928,28539,34,21
523,27929,28538,35,20
524,27920,28544,35,21
525,27923,28541,35,20
526,27916,28543,34,20
527,27931,28541,36,21
528,27935,28546,35,21
529,27944,28546,35,21
530,27938,28541,34,20
531,27925,28545,36,21
532,27923,28542,37,22
533,27917,28538,36,21
534,27906,28537,35,21
535,27891,28535,37,21
536,27877,28543,34,20
537,27875,28535,34,21
538,27867,28532,35,21
539,27853,28545,35,22
540,27848,28544,35,21
541,27829,28539,36,21
542,27808,28541,34,19
543,27798,28540,34,22
544,27780,28538,34,20
545,27778,28535,35,21
546,27779,28534,35,20
547,27793,28534,34,21
548,27805,28537,35,20
549,27821,28538,36,21
550,27830,28537,35,19
551,27840,28539,34,20
552,27850,28540,35,21
553,27865,28539,35,20
554,27867,28538,35,19
555,27865,28546,35,21
556,27871,28540,35,20
557,27871,28537,35,21
558,27860,28543,35,21
559,27855,28542,34,19
560,27845,28538,35,20
561,27835,28538,35,19
562,27826,28535,35,20
563,27816,28538,34,20
564,27813,28538,33,21
565,27807,28530,34,20
566,27804,28536,34,21
567,27809,28535,35,21
568,27807,28530,34,21
569,27805,28527,35,21
570,27808,28525,35,21
571,27813,28530,35,21
572,27824,28522,36,23
573,27820,28529,35,21
574,27838,28530,36,20
575,27848,28532,34,21
576,27860,28532,36,21
577,27855,28533,34,20
578,27846,28533,35,19
579,27843,28531,34,19
580,27833,28528,35,20
581,27821,28527,36,20
582,27810,28535,35,20
583,27811,28534,35,20
584,27809,28526,34,20
585,27804,28533,36,19
586,27805,28535,36,22
587,27800,28534,36,20
588,27788,28534,36,19
589,27782,28527,35,21
590,27773,28529,36,21
591,27775,28525,36,21
592,27765,28535,35,22
593,27776,28530,35,20
594,27776,28524,36,21
595,27773,28534,35,20
596,27788,28537,36,21
597,27795,28533,36,20
598,27797,28539,36,22
599,27809,28533,36,22
600,27806,28524,35,21
601,27796,28536,33,20
602,27804,28531,33,21
603,27807,28534,35,21
604,27811,28536,34,21
605,27808,28542,34,21
606,27814,28531,35,21
607,27806,28536,35,20
608,27815,28532,35,19
609,27818,28541,34,22
610,27822,28541,35,22
611,27814,28534,35,20
612,27800,28541,36,21
613,27805,28540,35,20
614,27801,28540,35,20
615,27792,28534,35,21
616,27781,28539,33,21
617,27779,28535,33,21
618,27777,28536,33,20
619,27778,28538,34,21
620,27777,28538,35,21
621,27781,28541,34,20
622,27794,28539,35,21
623,27803,28532,35,20
624,27804,28534,35,20
625,27809,28537,34,20
626,27816,28541,34,22
627,27825,28545,35,22
628,27839,28538,34,21
629,27837,28538,35,20
630,27835,28537,35,21
631,27842,28541,34,21
632,27853,28534,35,21
633,27845,28543,35,20
634,27851,28546,35,21
635,27852,28543,35,20
636,27850,28545,35,21
637,27846,28540,35,20
638,27834,28543,36,20
639,27825,28553,36,21
640,27822,28551,33,22
641,27821,28550,35,21
642,27823,28556,34,20
643,27827,28556,37,21
644,27820,28557,35,20
645,27818,28551,36,21
646,27814,28557,36,21
647,27817,28549,34,22
648,27801,28556,35,21
649,27806,28559,36,20
650,27810,28552,33,20
651,27806,28551,35,20
652,27806,28549,36,22
653,27807,28554,35,20
654,27818,28546,34,20
655,27818,28552,36,20
656,27825,28548,35,20
657,27818,28549,36,21
658,27820,28539,34,21
659,27811,28549,34,20
660,27821,28542,34,20
661,27822,28543,34,20
662,27818,28541,33,20
663,27816,28553,36,19
664,27826,28541,33,21
665,27817,28544,33,20
666,27824,28551,35,22
667,27826,28546,34,19
668,27818,28548,34,20
669,27822,28548,34,20
670,27824,28549,35,22
671,27821,28543,33,21
672,27813,28550,35,20
