index,Raw_PPG1,Raw_PPG2,originalPPG1,originalPPG2
552,2.1441643409434046,2.128379924051791,28119,27912
553,2.1401991734150765,2.133336383462201,28067,27977
554,2.1453843924905827,2.129371215933873,28135,27925
555,2.1398179073065835,2.1316588125848317,28062,27955
556,2.1408091991886655,2.1328026109103106,28075,27970
557,2.140732945966967,2.1306675207027497,28074,27942
558,2.1367677784386387,2.135928992999954,28022,28011
559,2.142334263622638,2.132192585136722,28095,27962
560,2.1377590703207208,2.133336383462201,28035,27977
561,2.138750362202803,2.1348614478961734,28048,27997
562,2.140275426636775,2.1312775464763387,28068,27950
563,2.135928992999954,2.136920284882036,28011,28024
564,2.142258010400939,2.13562398011316,28094,28007
565,2.1400466669716796,2.1346326882310778,28065,27994
566,2.1382165896509124,2.139284134754693,28041,28055
567,2.1432493022830212,2.1340989156791874,28107,27987
568,2.1367677784386387,2.1390553750895975,28022,28052
569,2.142944289396227,2.137606563877324,28103,28033
570,2.141342971740556,2.1378353235424195,28082,28036
571,2.1420292507358436,2.1414192249622546,28091,28083
572,2.147061963367952,2.1362340058867484,28157,28015
573,2.1418004910707475,2.14058043952357,28088,28072
574,2.1469857101462537,2.1400466669716796,28156,28065
575,2.146299431150966,2.139284134754693,28147,28055
576,2.1453843924905827,2.1443931006085006,28135,28122
577,2.1521709292217595,2.139970413749981,28224,28064
578,2.146909456924555,2.142944289396227,28155,28103
579,2.150340851900993,2.1438593280566103,28200,28115
580,2.151637156669869,2.1421055039575423,28217,28092
581,2.1495783196840064,2.147290723033048,28190,28160
582,2.156288603193485,2.1451556328254866,28278,28132
583,2.153695993655732,2.1450031263820897,28244,28130
584,2.154077259764225,2.1488157874670204,28249,28180
585,2.1589574659529362,2.1443931006085006,28313,28122
586,2.1541535129859235,2.150035839014198,28250,28196
587,2.1609400497171003,2.146680697259459,28339,28152
588,2.156974882188772,2.148053255250034,28287,28170
589,2.1581186805142516,2.149654572905705,28302,28191
590,2.160253770721813,2.1448506199386923,28330,28128
591,2.154687285537814,2.1491208003538147,28257,28184
592,2.1595674917265253,2.1457656585990756,28321,28140
593,2.154611032316115,2.14553689893398,28256,28137
594,2.1537722468774305,2.1469857101462537,28245,28156
595,2.154992298424608,2.1411904652971585,28261,28080
596,2.1474432294764454,2.144316847386802,28162,28121
597,2.1498070793491024,2.1420292507358436,28193,28091
598,2.1463756843726647,2.1410379588537616,28148,28078
599,2.1450793796037884,2.1436305683915142,28131,28112
600,2.1482057616934314,2.1384453493160085,28172,28044
601,2.1424105168443366,2.1400466669716796,28096,28065
602,2.1437830748349116,2.141571731405652,28114,28085
603,2.1459944182641717,2.138521602537707,28143,28045
604,2.141952997514145,2.1438593280566103,28090,28115
605,2.1475957359198423,2.138750362202803,28164,28048
606,2.1404279330801725,2.1420292507358436,28070,28091
607,2.1440118345000077,2.1421817571792405,28117,28093
608,2.1442405941651033,2.139741654084885,28120,28061
609,2.141266718518857,2.1452318860471853,28081,28133
610,2.14828201491513,2.140351679858474,28173,28069
611,2.1431730490613226,2.142715529731131,28106,28100
612,2.1454606457122813,2.1431730490613226,28136,28106
613,2.1457656585990756,2.139894160528282,28140,28063
614,2.141952997514145,2.145308139268884,28090,28134
615,2.1491208003538147,2.1420292507358436,28184,28091
616,2.1438593280566103,2.143935581278309,28115,28116
617,2.1453843924905827,2.1447743667169936,28135,28127
618,2.1459944182641717,2.1418767442924462,28143,28089
619,2.1414192249622546,2.146909456924555,28083,28155
620,2.1469857101462537,2.1454606457122813,28156,28136
621,2.1452318860471853,2.1434780619481173,28133,28110
622,2.14332555550472,2.147671989141541,28108,28165
623,2.1487395342453217,2.1418004910707475,28179,28088
624,2.141952997514145,2.1457656585990756,28090,28140
625,2.1475957359198423,2.1441643409434046,28164,28119
626,2.145689405377377,2.1432493022830212,28139,28107
627,2.1450031263820897,2.146909456924555,28130,28155
628,2.149044547132116,2.1424105168443366,28183,28096
629,2.144316847386802,2.1461469247075686,28121,28145
630,2.149502066462308,2.1441643409434046,28189,28119
631,2.147900748806637,2.1434780619481173,28168,28110
632,2.1474432294764454,2.1474432294764454,28162,28162
633,2.1537722468774305,2.142563023287734,28245,28098
634,2.1494258132406094,2.1453843924905827,28188,28135
635,2.153085967882143,2.144316847386802,28236,28121
636,2.152628448551951,2.142944289396227,28230,28103
637,2.15102713089628,2.147290723033048,28209,28160
638,2.1561360967500875,2.1443931006085006,28276,28122
639,2.152628448551951,2.144926873160391,28230,28129
640,2.153314727547239,2.1477482423632397,28239,28166
641,2.1557548306415946,2.142944289396227,28271,28103
642,2.1507983712311844,2.1488157874670204,28206,28180
643,2.1581949337359503,2.1454606457122813,28303,28136
644,2.154001006542526,2.1461469247075686,28248,28145
645,2.1557548306415946,2.1484345213585274,28271,28175
646,2.1588049595095393,2.1444693538301993,28311,28123
647,2.1545347790944165,2.1491208003538147,28255,28184
648,2.1601775175001143,2.1467569504811577,28329,28153
649,2.157279895075567,2.148053255250034,28291,28170
650,2.1588812127312376,2.1501883454575954,28312,28198
651,2.1615500754906893,2.146680697259459,28347,28152
652,2.1579661740708542,2.1515609034481704,28300,28216
653,2.1633038995897573,2.149883332570801,28370,28194
654,2.161016302938799,2.149654572905705,28340,28191
655,2.1603300239435117,2.1531622211038415,28331,28237
656,2.1639139253633464,2.1478244955849384,28378,28167
657,2.155907337084992,2.149883332570801,28273,28194
658,2.1568223757453753,2.1501120922358967,28285,28197
659,2.156441109636882,2.1464519375943634,28280,28149
660,2.151255890561376,2.1504171051226915,28212,28201
661,2.1548397919812112,2.1436305683915142,28259,28112
662,2.1464519375943634,2.14607067148587,28149,28144
663,2.1482057616934314,2.1448506199386923,28172,28128
664,2.1463756843726647,2.141952997514145,28148,28090
665,2.1424867700660353,2.1462231779292673,28097,28146
666,2.148053255250034,2.1405041863018712,28170,28071
667,2.1418004910707475,2.1428680361745283,28088,28102
668,2.144545607051898,2.142334263622638,28124,28095
669,2.1440118345000077,2.138597855759406,28117,28046
670,2.139360387976392,2.1434780619481173,28056,28110
671,2.1447743667169936,2.140275426636775,28127,28068
672,2.140961705632063,2.1411142120754603,28077,28079
673,2.1410379588537616,2.1424867700660353,28078,28097
674,2.141724237849049,2.1384453493160085,28087,28044
675,2.13615775266505,2.143706821613213,28014,28113
676,2.142639276509432,2.141342971740556,28099,28082
677,2.1390553750895975,2.14058043952357,28052,28072
678,2.137530310655625,2.1443931006085006,28032,28122
679,2.142258010400939,2.139284134754693,28094,28055
680,2.1357002333348585,2.1442405941651033,28008,28120
681,2.141571731405652,2.1421055039575423,28085,28092
682,2.1382165896509124,2.142258010400939,28041,28094
683,2.1377590703207208,2.145689405377377,28035,28139
684,2.1414192249622546,2.1405041863018712,28083,28071
685,2.1358527397782554,2.143935581278309,28010,28116
686,2.1400466669716796,2.1430967958396243,28065,28105
687,2.1384453493160085,2.141266718518857,28044,28081
688,2.1366915252169405,2.1462231779292673,28021,28146
689,2.1421817571792405,2.1414192249622546,28093,28083
690,2.1363865123301458,2.1436305683915142,28017,28112
691,2.1392078815329945,2.1430205426179256,28054,28104
692,2.1386741089811045,2.1411142120754603,28047,28079
693,2.1363865123301458,2.1459944182641717,28017,28143
694,2.1421055039575423,2.1431730490613226,28092,28106
695,2.1390553750895975,2.142715529731131,28052,28100
696,2.139131628311296,2.1451556328254866,28053,28132
697,2.1424867700660353,2.140732945966967,28097,28074
698,2.138140336429214,2.146299431150966,28040,28147
699,2.1450031263820897,2.142563023287734,28130,28098
700,2.140885452410364,2.1440118345000077,28076,28117
701,2.142715529731131,2.1453843924905827,28100,28135
702,2.1444693538301993,2.1420292507358436,28123,28091
703,2.140885452410364,2.147061963367952,28076,28157
704,2.1468332037028564,2.144926873160391,28154,28129
705,2.1430967958396243,2.1461469247075686,28105,28145
706,2.1448506199386923,2.149273306797212,28128,28186
707,2.148053255250034,2.144926873160391,28170,28129
708,2.1430205426179256,2.1493495600189108,28104,28187
709,2.148663281023623,2.147900748806637,28178,28168
710,2.1468332037028564,2.148053255250034,28154,28170
711,2.1475957359198423,2.1514846502264717,28164,28215
712,2.1523996888868555,2.1469857101462537,28227,28156
713,2.147900748806637,2.149883332570801,28168,28194
714,2.1514846502264717,2.1511033841179787,28215,28210
715,2.153009714660444,2.1485870278019243,28235,28177
716,2.150874624452883,2.153314727547239,28207,28239
717,2.157279895075567,2.1489682939104178,28291,28182
718,2.152628448551951,2.1523996888868555,28230,28227
719,2.156974882188772,2.151637156669869,28287,28217
720,2.156974882188772,2.149654572905705,28287,28191
721,2.15491604520291,2.154687285537814,28260,28257
722,2.1604825303869086,2.1499595857925,28333,28195
723,2.154229766207622,2.150874624452883,28251,28207
724,2.1545347790944165,2.15102713089628,28255,28209
725,2.153619740434033,2.147671989141541,28243,28165
726,2.148892040688719,2.150950877674582,28181,28208
727,2.151713409891568,2.1461469247075686,28218,28145
728,2.145689405377377,2.146909456924555,28139,28155
729,2.1459944182641717,2.1474432294764454,28143,28162
730,2.1462231779292673,2.1418004910707475,28146,28088
731,2.139512894419789,2.1447743667169936,28058,28127
732,2.1428680361745283,2.143706821613213,28102,28113
733,2.141342971740556,2.14164798462735,28082,28086
734,2.1386741089811045,2.1456131521556783,28047,28138
735,2.142944289396227,2.1400466669716796,28103,28065
736,2.1358527397782554,2.1442405941651033,28010,28120
737,2.140961705632063,2.1420292507358436,28077,28091
738,2.1376828170990225,2.1418767442924462,28034,28089
739,2.1380640832075155,2.1450031263820897,28039,28130
740,2.141724237849049,2.139589147641488,28087,28059
741,2.135547726891461,2.143935581278309,28006,28116
742,2.1405041863018712,2.141952997514145,28071,28090
743,2.138292842872611,2.140351679858474,28042,28069
744,2.1368440316603374,2.1450031263820897,28023,28130
745,2.142334263622638,2.139360387976392,28095,28056
746,2.13615775266505,2.1424867700660353,28014,28097
747,2.140656692745268,2.1421055039575423,28073,28092
748,2.140351679858474,2.139512894419789,28069,28058
749,2.138140336429214,2.144545607051898,28040,28124
750,2.144698113495295,2.1414954781839532,28126,28084
751,2.140885452410364,2.1414192249622546,28076,28083
752,2.1414954781839532,2.142258010400939,28084,28094
753,2.1431730490613226,2.1389028686462,28106,28050
754,2.139131628311296,2.1432493022830212,28053,28107
755,2.1450793796037884,2.139512894419789,28131,28058
756,2.1408091991886655,2.14058043952357,28075,28072
757,2.1421817571792405,2.141724237849049,28093,28087
758,2.1438593280566103,2.136996538103735,28115,28025
759,2.138521602537707,2.142639276509432,28045,28099
760,2.1450793796037884,2.139512894419789,28131,28058
761,2.140885452410364,2.14058043952357,28076,28072
762,2.1421055039575423,2.142639276509432,28092,28099
763,2.1446218602735962,2.138979121867899,28125,28051
764,2.1398179073065835,2.1432493022830212,28062,28107
765,2.144926873160391,2.1414954781839532,28129,28084
766,2.1424105168443366,2.141724237849049,28096,28087
767,2.1424867700660353,2.1457656585990756,28097,28140
768,2.1471382165896506,2.1410379588537616,28158,28078
769,2.141571731405652,2.1444693538301993,28085,28123
770,2.1457656585990756,2.145689405377377,28140,28139
771,2.147290723033048,2.142715529731131,28160,28100
772,2.1444693538301993,2.1468332037028564,28123,28154
773,2.149883332570801,2.1452318860471853,28194,28133
774,2.148663281023623,2.145689405377377,28178,28139
775,2.1494258132406094,2.1466044440377603,28188,28151
776,2.150950877674582,2.146299431150966,28208,28147
777,2.1507983712311844,2.147519482698144,28206,28163
778,2.152857208217047,2.147290723033048,28233,28160
779,2.152857208217047,2.1477482423632397,28233,28166
780,2.1534672339906358,2.1495783196840064,28241,28190
781,2.1554498177548,2.148663281023623,28267,28178
782,2.154077259764225,2.1501120922358967,28249,28197
783,2.155678577419896,2.1501883454575954,28270,28198
784,2.1561360967500875,2.150264598679294,28276,28199
785,2.156288603193485,2.1517896631132665,28278,28219
786,2.1579661740708542,2.150950877674582,28300,28208
787,2.157051135410471,2.151942169556664,28288,28221
788,2.1584999466227446,2.152857208217047,28307,28233
789,2.1594912385048266,2.152628448551951,28320,28230
790,2.159262478839731,2.1547635387595125,28317,28258
791,2.1605587836086073,2.152933461438746,28334,28234
792,2.1581186805142516,2.1541535129859235,28302,28250
793,2.158042427292553,2.153695993655732,28301,28244
794,2.1568223757453753,2.152933461438746,28285,28234
795,2.1554498177548,2.153085967882143,28267,28236
796,2.15598359030669,2.150874624452883,28274,28207
797,2.15323847432554,2.149654572905705,28238,28191
798,2.1523996888868555,2.1485870278019243,28227,28177
799,2.151637156669869,2.1462231779292673,28217,28146
800,2.1491970535755134,2.1463756843726647,28185,28148
801,2.1501120922358967,2.1440880877217063,28197,28118
802,2.1484345213585274,2.142715529731131,28175,28100
803,2.147900748806637,2.142715529731131,28168,28100
804,2.14828201491513,2.1405041863018712,28173,28071
805,2.1466044440377603,2.1410379588537616,28151,28078
806,2.1488157874670204,2.1396654008631866,28180,28060
807,2.1482057616934314,2.138521602537707,28172,28045
808,2.147061963367952,2.1405041863018712,28157,28071
809,2.149273306797212,2.137149044547132,28186,28027
810,2.1462231779292673,2.1389028686462,28146,28050
811,2.1487395342453217,2.1386741089811045,28179,28047
812,2.1487395342453217,2.137987829985817,28179,28038
813,2.149273306797212,2.1384453493160085,28186,28044
814,2.150645864787787,2.137606563877324,28204,28033
815,2.1504171051226915,2.13836909609431,28201,28043
816,2.151942169556664,2.13836909609431,28221,28043
817,2.1527809549953485,2.137987829985817,28232,28038
818,2.153314727547239,2.138979121867899,28239,28051
819,2.1543822726510196,2.137987829985817,28253,28038
820,2.1533909807689375,2.1386741089811045,28240,28047
821,2.154077259764225,2.1394366411980905,28249,28057
822,2.15491604520291,2.139131628311296,28260,28053
823,2.154077259764225,2.140275426636775,28249,28068
824,2.1547635387595125,2.139970413749981,28258,28064
825,2.152628448551951,2.1396654008631866,28230,28060
826,2.151942169556664,2.141266718518857,28221,28081
827,2.152247182443458,2.1400466669716796,28225,28065
828,2.15102713089628,2.1411904652971585,28209,28080
829,2.151713409891568,2.140656692745268,28218,28073
830,2.151332143783075,2.140275426636775,28213,28068
831,2.1507221180094858,2.140656692745268,28205,28073
832,2.151637156669869,2.139894160528282,28217,28063
833,2.150874624452883,2.140656692745268,28207,28073
834,2.152247182443458,2.1408091991886655,28225,28075
835,2.151942169556664,2.140351679858474,28221,28069
836,2.1499595857925,2.142334263622638,28195,28095
837,2.150874624452883,2.142563023287734,28207,28098
838,2.148663281023623,2.144698113495295,28178,28126
839,2.1488157874670204,2.1443931006085006,28180,28122
840,2.14607067148587,2.14607067148587,28144,28144
841,2.14607067148587,2.1487395342453217,28144,28179
842,2.146909456924555,2.14553689893398,28155,28137
843,2.1405041863018712,2.15049335834439,28071,28202
844,2.1437830748349116,2.150645864787787,28114,28204
845,2.142563023287734,2.150645864787787,28098,28204
846,2.1411142120754603,2.1545347790944165,28079,28255
847,2.1450793796037884,2.1498070793491024,28131,28193
848,2.1389028686462,2.154687285537814,28050,28257
849,2.144698113495295,2.153314727547239,28126,28239
850,2.1430967958396243,2.1535434872123345,28105,28242
851,2.143706821613213,2.1573561482972656,28113,28292
852,2.1489682939104178,2.152857208217047,28182,28233
853,2.1434780619481173,2.1565173628585805,28110,28281
854,2.148663281023623,2.155678577419896,28178,28270
855,2.1478244955849384,2.1543822726510196,28167,28253
856,2.147671989141541,2.1591099723963336,28165,28315
857,2.153695993655732,2.154611032316115,28244,28256
858,2.148663281023623,2.1581186805142516,28178,28302
859,2.153314727547239,2.1573561482972656,28239,28292
860,2.153848500099129,2.15491604520291,28246,28260
861,2.1514846502264717,2.1591862256180323,28215,28316
862,2.15766116118406,2.155907337084992,28296,28273
863,2.154458525872718,2.154992298424608,28254,28261
864,2.153924753320828,2.156288603193485,28247,28278
865,2.156441109636882,2.151865916334965,28280,28220
866,2.151255890561376,2.1551448048680055,28212,28263
867,2.156059843528389,2.151255890561376,28275,28212
868,2.1511796373396774,2.1507221180094858,28211,28205
869,2.1504171051226915,2.1511033841179787,28201,28210
870,2.1507983712311844,2.147061963367952,28206,28157
871,2.1454606457122813,2.150950877674582,28136,28208
872,2.149654572905705,2.1478244955849384,28191,28167
873,2.1457656585990756,2.148510774580226,28140,28176
874,2.1457656585990756,2.150645864787787,28140,28204
875,2.1482057616934314,2.1471382165896506,28172,28158
876,2.1431730490613226,2.152247182443458,28106,28225
877,2.148053255250034,2.1498070793491024,28170,28193
878,2.144698113495295,2.1504171051226915,28126,28201
879,2.1450793796037884,2.1541535129859235,28131,28250
880,2.1494258132406094,2.1504171051226915,28188,28201
881,2.1447743667169936,2.151865916334965,28127,28220
882,2.1458419118207743,2.151942169556664,28141,28221
883,2.1466044440377603,2.150035839014198,28151,28196
884,2.1440880877217063,2.154306019429321,28118,28252
885,2.149654572905705,2.1495783196840064,28191,28190
886,2.144698113495295,2.152933461438746,28126,28234
887,2.1481295084717327,2.1521709292217595,28171,28224
888,2.1475957359198423,2.149883332570801,28164,28194
889,2.1451556328254866,2.154687285537814,28132,28257
890,2.150264598679294,2.1511033841179787,28199,28210
891,2.145918165042473,2.15323847432554,28142,28238
892,2.1481295084717327,2.153924753320828,28171,28247
893,2.1482057616934314,2.1507221180094858,28172,28205
894,2.1440880877217063,2.1558310838632933,28118,28272
895,2.150264598679294,2.1521709292217595,28199,28224
896,2.145308139268884,2.1534672339906358,28134,28241
897,2.1471382165896506,2.1547635387595125,28158,28258
898,2.148663281023623,2.150874624452883,28178,28207
899,2.144316847386802,2.1545347790944165,28121,28255
900,2.1484345213585274,2.153848500099129,28175,28246
901,2.1472144698113493,2.1534672339906358,28159,28241
902,2.147061963367952,2.156288603193485,28157,28278
903,2.15049335834439,2.152323435665157,28202,28226
904,2.1458419118207743,2.156898628967074,28141,28286
905,2.1514846502264717,2.1555260709764985,28215,28268
906,2.1495783196840064,2.1557548306415946,28190,28271
907,2.1494258132406094,2.159414985283128,28188,28319
908,2.153848500099129,2.1543822726510196,28246,28253
909,2.1484345213585274,2.159414985283128,28175,28319
910,2.154611032316115,2.1584999466227446,28256,28307
911,2.1534672339906358,2.1579661740708542,28241,28300
912,2.1523996888868555,2.1623126077076757,28227,28357
913,2.158271186957649,2.157432401518964,28304,28293
914,2.1525521953302524,2.1611688093821964,28229,28342
915,2.156974882188772,2.1614738222689907,28287,28346
916,2.1575849079623612,2.1597962513916213,28295,28324
917,2.1555260709764985,2.163608912476552,28268,28374
918,2.1601775175001143,2.162007594820881,28329,28353
919,2.158042427292553,2.1627701270378674,28301,28363
920,2.1597199981699227,2.1649052172454284,28323,28391
921,2.1623126077076757,2.1617025819340867,28357,28349
922,2.1593387320614297,2.1674978267831815,28318,28425
923,2.1665065349010995,2.1637614189199494,28412,28376
924,2.1624651141510727,2.1655152430190174,28359,28399
925,2.164218938250141,2.1671165606746885,28382,28420
926,2.166659041344497,2.1640664318067437,28414,28380
927,2.1629226334812643,2.169709170212441,28365,28454
928,2.1702429427643315,2.166964054231291,28461,28418
929,2.1671165606746885,2.167345320339784,28420,28423
930,2.1690991444388525,2.169327904103948,28446,28449
931,2.1718442604200026,2.166354028457702,28482,28410
932,2.168717878330359,2.1708529685379205,28441,28469
933,2.1746656296228513,2.169022891217154,28519,28445
934,2.172683045858687,2.169709170212441,28493,28454
935,2.1730643119671806,2.172988058745482,28498,28497
936,2.176114440835125,2.168946637995455,28538,28444
937,2.170929221759619,2.17031919598603,28470,28462
938,2.1722255265284955,2.170395449207729,28487,28463
939,2.171310487868112,2.168031599335072,28475,28432
940,2.1677265864482775,2.171310487868112,28428,28475
941,2.171768007198304,2.1654389897973187,28481,28398
942,2.1644476979152367,2.1677265864482775,28385,28428
943,2.166659041344497,2.166582788122798,28414,28413
944,2.1651339769105244,2.1636851656982508,28394,28375
945,2.161397569047292,2.168031599335072,28345,28432
946,2.166201522014305,2.162998886702963,28408,28366
947,2.160025011056717,2.1652864833539214,28327,28396
948,2.1629226334812643,2.1645239511369354,28365,28386
949,2.1625413673727714,2.161397569047292,28360,28345
950,2.1591099723963336,2.1664302816794008,28315,28411
951,2.16536273657562,2.162998886702963,28397,28366
952,2.1614738222689907,2.163608912476552,28346,28374
953,2.162998886702963,2.1644476979152367,28366,28385
954,2.1648289640237297,2.1611688093821964,28390,28342
955,2.1610925561604977,2.1650577236888258,28341,28393
956,2.1650577236888258,2.1636851656982508,28393,28375
957,2.1638376721416477,2.1636851656982508,28377,28375
958,2.1641426850284424,2.166582788122798,28381,28413
959,2.167192813896387,2.162236354485977,28421,28356
960,2.162007594820881,2.1672690671180854,28353,28422
961,2.168717878330359,2.1661252687926065,28441,28407
962,2.167192813896387,2.1654389897973187,28421,28398
963,2.166582788122798,2.1688703847737565,28413,28443
964,2.170700462094523,2.164600204358634,28467,28387
965,2.164981470467127,2.169022891217154,28392,28445
966,2.169709170212441,2.1674978267831815,28454,28425
967,2.16757408000488,2.16704030745299,28426,28419
968,2.166964054231291,2.171005474981318,28418,28471
969,2.1718442604200026,2.1667352945661955,28482,28415
970,2.1665065349010995,2.169556663769044,28412,28452
971,2.169632916990743,2.169404157325647,28453,28450
972,2.1700904363209346,2.166964054231291,28459,28418
973,2.1682603590001674,2.170776715316222,28435,28468
974,2.172759299080386,2.1682603590001674,28494,28435
975,2.17031919598603,2.1698616766558385,28462,28456
976,2.172988058745482,2.1704717024294276,28497,28464
977,2.174360616736057,2.166964054231291,28515,28418
978,2.1705479556511262,2.1719967668634,28465,28484
979,2.1772582391606043,2.168946637995455,28553,28444
980,2.1734455780756736,2.1708529685379205,28503,28469
981,2.1760381876134267,2.172988058745482,28537,28497
982,2.1782495310426864,2.1691753976605512,28566,28447
983,2.1748181360662486,2.1745131231794543,28521,28517
984,2.1807658873587408,2.1720730200850986,28599,28485
985,2.1780207713775908,2.172988058745482,28563,28497
986,2.17969834225496,2.1758094279483307,28585,28534
987,2.183358496896494,2.1723017797501942,28633,28488
988,2.179012063259673,2.1770294794955087,28576,28550
989,2.185341080660658,2.1748943892879473,28659,28522
990,2.1832059904530965,2.175580668283235,28631,28531
991,2.184502295221973,2.179088316481371,28648,28577
992,2.18907748852389,2.1750468957313447,28708,28524
993,2.1858748532125483,2.1777920117124947,28666,28560
994,2.190678806179561,2.1774107456040017,28729,28555
995,2.1908313126229584,2.1764194537219197,28731,28542
996,2.191060072288054,2.181299659910631,28734,28606
997,2.1973128364673404,2.1768007198304127,28816,28547
998,2.1922038706135334,2.180689634137042,28749,28598
999,2.197084076802245,2.1798508486983574,28813,28587
1000,2.1963215445852584,2.1788595568162754,28803,28574
