PATHS-UP MultiModal Wearable
Firmware Version: 0.7.6.1

PPG Settings
PPG Channel: 1
DAC Value: 0 Voltage: 0.00V
PGA Gain Setting: 4
LED Wavelength: LED IR
PPG Channel: 2
DAC Value: 20 Voltage: 0.10V
PGA Gain Setting: 6
LED Wavelength: LED IR

BioZ Settings
BioZ Carrier Frequency:	17000 Hz
Current Setting:	Off


Contact Pressure
w: 0.00 g, p: 0.00 mmHg
w: 0.00 g, p: 0.00 mmHg

Data Format: ASCII Unsigned Integers
Sample Rate: 1000
Sample Time: 1
Desired Samples: 1000

Start Tick: 227001 at 12-35-16.369 2023-10-26
Sample Count,PPG 1,PPG 2,BioZ 1,BioZ 2
455,31225,15274,37,0
456,31221,15273,38,0
457,31214,15275,38,0
458,31221,15278,38,0
459,31214,15277,40,0
460,31214,15288,37,0
461,31220,15292,37,0
462,31224,15288,38,0
463,31212,15293,39,0
464,31220,15292,37,0
465,31218,15297,39,0
466,31219,15295,37,0
467,31214,15298,37,0
468,31216,15300,38,0
469,31210,15301,38,0
470,31200,15307,38,0
471,31206,15305,38,0
472,31194,15311,38,0
473,31203,15312,38,0
474,31197,15315,39,0
475,31200,15317,38,0
476,31206,15323,37,0
477,31210,15322,39,0
478,31208,15320,39,0
479,31197,15327,38,0
480,31207,15319,39,0
481,31188,15330,38,0
482,31207,15324,38,0
483,31187,15330,38,0
484,31190,15329,36,0
485,31174,15338,39,0
486,31186,15336,37,0
487,31179,15343,37,0
488,31186,15339,38,0
489,31176,15349,38,0
490,31188,15344,38,0
491,31179,15350,39,0
492,31190,15342,37,0
493,31177,15344,38,0
494,31177,15349,39,0
495,31185,15343,38,0
496,31171,15345,40,0
497,31173,15343,38,0
498,31166,15346,39,0
499,31165,15344,39,0
500,31157,15356,38,0
501,31171,15352,38,0
502,31162,15356,39,0
503,31168,15355,38,0
504,31162,15356,38,0
505,31163,15359,37,0
506,31166,15355,38,0
507,31161,15360,38,0
508,31166,15354,36,0
509,31156,15355,36,0
510,31157,15354,38,0
511,31153,15352,38,0
512,31148,15357,38,0
513,31149,15357,38,0
514,31145,15356,38,0
515,31143,15358,38,0
516,31144,15364,38,0
517,31151,15359,37,0
518,31142,15364,38,0
519,31155,15358,37,0
520,31141,15365,37,0
521,31153,15355,39,0
522,31137,15361,38,0
523,31149,15356,39,0
524,31140,15355,38,0
525,31135,15357,39,0
526,31133,15354,38,0
527,31126,15357,39,0
528,31131,15356,39,0
529,31127,15362,39,0
530,31134,15355,39,0
531,31128,15360,39,0
532,31136,15358,38,0
533,31135,15359,38,0
534,31133,15360,39,0
535,31137,15356,39,0
536,31129,15358,38,0
537,31134,15351,38,0
538,31124,15353,38,0
539,31125,15353,37,0
540,31120,15352,37,0
541,31127,15354,38,0
542,31127,15351,38,0
543,31122,15351,38,0
544,31124,15353,38,0
545,31127,15353,39,0
546,31129,15351,39,0
547,31128,15351,39,0
548,31132,15351,37,0
549,31136,15348,37,0
550,31130,15345,38,0
551,31124,15344,38,0
552,31129,15344,38,0
553,31124,15347,38,0
554,31125,15343,38,0
555,31120,15343,38,0
556,31120,15345,38,0
557,31127,15346,38,0
558,31127,15344,38,0
559,31122,15348,38,0
560,31133,15342,40,0
561,31124,15344,40,0
562,31137,15336,38,0
563,31126,15339,38,0
564,31129,15341,38,0
565,31128,15339,38,0
566,31120,15337,38,0
567,31120,15338,38,0
568,31119,15337,39,0
569,31115,15341,38,0
570,31126,15337,38,0
571,31114,15347,37,0
572,31129,15339,39,0
573,31125,15339,40,0
574,31124,15341,39,0
575,31127,15340,40,0
576,31123,15343,38,0
577,31130,15337,39,0
578,31119,15343,38,0
