PATHS-UP MultiModal Wearable
Firmware Version: 0.7.6.1

PPG Settings
PPG Channel: 1
DAC Value: 0 Voltage: 0.00V
PGA Gain Setting: 4
LED Wavelength: LED Red
PPG Channel: 2
DAC Value: 40 Voltage: 0.20V
PGA Gain Setting: 3
LED Wavelength: LED Red

BioZ Settings
BioZ Carrier Frequency:	17000 Hz
Current Setting:	Off


Contact Pressure
w: 0.00 g, p: 0.00 mmHg
w: 0.00 g, p: 0.00 mmHg

Data Format: ASCII Unsigned Integers
Sample Rate: 100
Sample Time: 10
Desired Samples: 1000

Start Tick: 151002 at 12-33-50.275 2023-10-26
Sample Count,PPG 1,PPG 2,BioZ 1,BioZ 2
279,35990,16913,45,15
280,35981,16931,44,15
281,35992,16956,46,14
282,35999,16979,45,15
283,36003,17004,45,14
284,36028,17019,44,13
285,36051,17037,45,15
286,36067,17057,46,14
287,36074,17079,44,15
288,36084,17102,44,16
289,36102,17119,45,15
290,36117,17135,45,14
291,36145,17145,45,15
292,36160,17160,48,15
293,36178,17178,45,15
294,36186,17203,48,15
295,36203,17225,43,17
296,36205,17253,46,17
297,36208,17279,46,17
298,36209,17319,46,16
299,36224,17344,44,15
300,36227,17366,45,16
301,36227,17386,46,15
302,36239,17396,45,17
303,36243,17404,45,16
304,36246,17405,46,17
305,36237,17409,46,17
306,36238,17407,45,16
307,36229,17406,46,15
308,36237,17390,44,17
309,36232,17405,46,16
310,36242,17452,43,17
311,36241,17480,45,18
312,36245,17450,44,18
313,36246,17387,46,18
314,36250,17325,44,17
315,36249,17295,44,15
316,36240,17290,45,17
317,36234,17303,46,17
318,36213,17339,45,16
319,36215,17364,45,15
320,36216,17375,46,16
321,36213,17380,45,16
322,36225,17366,45,16
323,36202,17366,44,14
324,36199,17364,42,13
325,36192,17367,45,13
326,36180,17374,45,12
327,36169,17376,44,11
328,36170,17370,45,13
329,36164,17375,44,11
330,36174,17380,45,11
331,36165,17413,46,10
332,36159,17434,44,10
333,36143,17461,45,10
334,36130,17488,45,9
335,36123,17500,44,9
336,36102,17520,45,7
337,36096,17525,43,7
338,36081,17520,45,4
339,36078,17500,44,5
340,36070,17477,46,3
341,36060,17452,43,3
342,36061,17426,44,1
343,36061,17405,45,2
344,36057,17380,43,2
345,36058,17358,46,0
346,36063,17321,45,0
347,36058,17290,45,0
348,36065,17253,44,0
349,36060,17218,45,0
350,36060,17191,46,1
351,36064,17171,44,1
352,36066,17157,44,0
353,36076,17127,45,0
354,36072,17100,43,0
355,36075,17073,44,0
356,36080,17048,45,0
357,36076,17026,44,0
358,36074,17004,43,0
359,36062,16994,44,0
360,36064,16982,44,0
361,36062,16960,45,0
362,36046,16942,45,0
363,36034,16927,44,0
364,36036,16913,44,0
365,36031,16915,44,0
366,36040,16911,44,0
367,36031,16918,44,0
368,36028,16918,44,0
369,36023,16922,45,0
370,36024,16922,43,0
371,36019,16923,43,0
372,36007,16921,43,0
373,36000,16918,44,0
374,35991,16910,45,0
375,35977,16899,44,0
376,35986,16881,44,0
377,35978,16868,43,0
378,35977,16864,45,0
379,35980,16849,42,0
380,35975,16841,44,0
381,35989,16820,44,0
382,35971,16816,44,0
383,35975,16802,44,0
384,35973,16791,44,0
385,35970,16789,44,0
386,35974,16785,43,0
387,35975,16777,44,0
388,35972,16779,44,0
389,35980,16783,43,0
390,35983,16782,43,0
391,35987,16774,44,0
392,35984,16768,45,0
393,35980,16765,44,0
394,35971,16781,44,0
395,35969,16808,43,0
396,35957,16831,43,0
397,35947,16860,42,0
398,35930,16884,42,0
399,35920,16901,42,0
400,35905,16912,43,0
401,35901,16915,44,0
402,35902,16911,45,0
403,35891,16906,44,0
404,35888,16896,43,0
405,35886,16885,43,0
406,35892,16885,44,0
407,35907,16869,44,0
408,35897,16856,43,0
409,35906,16835,43,0
410,35904,16824,43,0
411,35913,16807,43,0
412,35909,16798,44,0
413,35918,16790,44,0
414,35931,16777,44,0
415,35943,16761,44,0
416,35945,16751,44,0
417,35958,16739,44,0
418,35948,16738,43,0
419,35951,16747,45,0
420,35957,16746,44,0
421,35948,16755,44,0
422,35958,16761,44,0
423,35960,16769,43,0
424,35961,16773,45,0
425,35959,16782,44,0
426,35960,16788,43,0
427,35964,16786,44,0
428,35963,16780,44,0
429,35962,16780,42,0
430,35970,16774,44,0
431,35972,16768,43,0
432,35974,16761,43,0
433,35969,16754,46,0
434,35962,16752,44,0
435,35973,16741,43,0
436,35962,16737,43,0
437,35967,16734,44,0
438,35970,16732,43,0
439,35971,16726,45,0
440,35976,16714,43,0
441,35967,16708,45,0
442,35979,16696,43,0
443,35973,16689,43,0
444,35970,16688,43,0
445,35973,16681,44,0
446,35967,16673,43,0
447,35965,16669,43,0
448,35977,16661,44,0
449,35976,16651,41,0
450,35980,16640,43,0
451,35981,16633,44,0
452,35974,16632,44,0
453,35979,16629,42,0
454,35971,16631,43,0
455,35961,16652,44,0
456,35957,16671,43,0
457,35947,16691,43,0
458,35933,16713,41,0
459,35924,16731,43,0
460,35912,16750,42,0
461,35902,16755,42,0
462,35889,16755,43,0
463,35878,16757,43,0
464,35881,16758,43,0
465,35885,16756,42,0
466,35881,16745,43,0
467,35879,16733,45,0
468,35887,16721,42,0
469,35884,16703,43,0
470,35881,16695,43,0
471,35886,16677,44,0
472,35886,16662,44,0
473,35901,16643,42,0
474,35891,16634,43,0
475,35911,16610,44,0
476,35911,16592,43,0
477,35920,16581,43,0
478,35924,16563,42,0
479,35915,16547,44,0
480,35915,16537,44,0
481,35919,16532,43,0
482,35917,16529,43,0
483,35921,16521,44,0
484,35910,16519,42,0
485,35914,16521,43,0
486,35917,16521,44,0
487,35917,16523,44,0
488,35928,16517,43,0
489,35922,16518,42,0
490,35926,16523,42,0
491,35941,16510,43,0
492,35923,16513,43,0
493,35937,16505,43,0
494,35931,16504,44,0
495,35931,16503,42,0
496,35934,16496,41,0
497,35935,16489,43,0
498,35938,16475,43,0
499,35929,16466,43,0
500,35933,16456,43,0
501,35931,16444,44,0
502,35927,16442,45,0
503,35938,16431,43,0
504,35928,16426,42,0
505,35930,16415,44,0
506,35930,16406,42,0
507,35934,16395,43,0
508,35929,16389,43,0
509,35931,16376,44,0
510,35919,16370,44,0
511,35920,16370,42,0
512,35936,16365,42,0
513,35929,16359,42,0
514,35929,16355,44,0
515,35931,16349,43,0
516,35928,16354,43,0
517,35927,16366,43,0
518,35908,16391,43,0
519,35905,16419,42,0
520,35896,16445,43,0
521,35889,16469,43,0
522,35873,16495,43,0
523,35867,16510,44,0
524,35857,16516,43,0
525,35850,16516,44,0
526,35846,16513,42,0
527,35839,16504,43,0
528,35836,16498,44,0
529,35841,16484,44,0
530,35831,16469,44,0
531,35832,16453,42,0
532,35829,16440,44,0
533,35834,16426,44,0
534,35835,16403,43,0
535,35823,16386,44,0
536,35823,16373,43,0
537,35830,16355,41,0
538,35825,16344,42,0
539,35843,16328,44,0
540,35833,16317,43,0
541,35833,16308,42,0
542,35839,16296,43,0
543,35835,16292,44,0
544,35836,16288,44,0
545,35837,16287,42,0
546,35840,16278,42,0
547,35838,16284,43,0
548,35845,16282,43,0
549,35846,16282,44,0
550,35855,16270,44,0
551,35841,16275,44,0
552,35849,16268,44,0
553,35845,16272,44,0
554,35857,16267,43,0
555,35857,16258,43,0
556,35850,16254,44,0
557,35853,16243,44,0
558,35846,16229,43,0
559,35837,16222,43,0
560,35840,16212,43,0
561,35845,16207,43,0
562,35851,16191,43,0
563,35853,16175,42,0
564,35857,16169,43,0
565,35874,16152,43,0
566,35861,16151,43,0
567,35869,16153,42,0
568,35881,16149,44,0
569,35873,16148,45,0
570,35873,16142,44,0
571,35871,16139,41,0
572,35875,16130,43,0
573,35869,16131,44,0
574,35886,16120,44,0
575,35886,16112,44,0
576,35888,16102,42,0
577,35897,16097,43,0
578,35905,16094,44,0
579,35899,16104,44,0
580,35904,16110,43,0
581,35879,16143,44,0
582,35888,16174,44,0
583,35881,16203,42,0
584,35868,16232,43,0
585,35869,16254,43,0
586,35856,16268,42,0
587,35851,16283,43,0
588,35862,16277,43,0
589,35841,16273,44,0
590,35853,16266,43,0
591,35855,16251,44,0
592,35840,16253,43,0
593,35865,16233,43,0
594,35851,16218,44,0
595,35853,16202,44,0
596,35848,16192,44,0
597,35850,16176,43,0
598,35854,16160,45,0
599,35862,16138,43,0
600,35862,16122,43,0
601,35866,16110,44,0
602,35869,16101,42,0
603,35870,16093,42,0
604,35875,16082,42,0
605,35867,16080,44,0
606,35863,16080,44,0
607,35857,16087,43,0
608,35871,16090,44,0
609,35865,16098,44,0
610,35865,16105,44,0
611,35866,16115,44,0
612,35866,16121,43,0
613,35866,16131,42,0
614,35871,16135,43,0
615,35865,16140,42,0
616,35875,16142,43,0
617,35873,16140,43,0
618,35868,16141,43,0
619,35868,16143,43,0
620,35872,16147,43,0
621,35888,16138,42,0
622,35872,16140,43,0
623,35882,16135,44,0
624,35876,16138,42,0
625,35885,16140,42,0
626,35897,16134,41,0
627,35891,16131,42,0
628,35884,16129,44,0
629,35888,16129,43,0
630,35879,16139,43,0
631,35887,16139,44,0
632,35878,16146,43,0
633,35876,16146,43,0
634,35877,16147,44,0
635,35879,16146,43,0
636,35893,16145,42,0
637,35898,16145,43,0
638,35891,16140,43,0
639,35890,16141,43,0
640,35895,16146,45,0
641,35897,16149,44,0
642,35892,16169,44,0
643,35893,16200,42,0
644,35896,16230,44,0
645,35879,16270,45,0
646,35883,16294,43,0
647,35866,16329,43,0
648,35864,16366,44,0
649,35863,16379,43,0
650,35852,16392,43,0
651,35855,16392,44,0
652,35849,16392,42,0
653,35851,16390,42,0
654,35857,16384,43,0
655,35857,16377,43,0
656,35866,16366,42,0
657,35868,16359,43,0
658,35875,16351,43,0
659,35882,16336,43,0
660,35881,16325,43,0
661,35893,16307,44,0
662,35905,16294,44,0
663,35916,16285,44,0
664,35936,16273,42,0
665,35944,16261,43,0
666,35948,16243,43,0
667,35942,16239,43,0
668,35939,16240,44,0
669,35951,16242,44,0
670,35943,16247,43,0
671,35946,16250,43,0
672,35949,16259,45,0
673,35953,16265,43,0
674,35951,16269,44,0
675,35944,16283,42,0
676,35964,16285,44,0
677,35957,16296,42,0
678,35960,16304,44,0
679,35962,16305,42,0
680,35962,16301,44,0
681,35961,16301,43,0
682,35977,16298,43,0
683,35979,16295,43,0
684,35978,16294,42,0
685,35985,16290,43,0
686,35987,16288,43,0
687,35996,16280,45,0
688,35993,16274,45,0
689,35999,16272,43,0
690,36010,16263,43,0
691,35998,16264,41,0
692,36015,16256,43,0
693,36002,16260,43,0
694,36014,16256,42,0
695,36020,16251,44,0
696,36017,16251,44,0
697,36023,16254,45,0
698,36023,16255,43,0
699,36027,16257,42,0
700,36036,16255,43,0
701,36036,16255,44,0
702,36044,16253,43,0
703,36044,16260,44,0
704,36044,16270,42,0
705,36030,16287,43,0
706,36025,16319,43,0
707,36032,16346,42,0
708,36021,16376,44,0
709,36023,16394,42,0
710,36016,16403,44,0
711,36006,16410,43,0
712,35997,16415,43,0
713,35996,16414,44,0
714,36000,16411,42,0
715,36006,16398,43,0
716,36004,16385,42,0
717,36008,16369,43,0
718,36014,16352,42,0
719,36010,16332,44,0
720,36007,16323,43,0
721,36017,16310,44,0
722,36017,16297,42,0
723,36022,16280,43,0
724,36025,16263,42,0
725,36024,16248,42,0
726,36031,16237,42,0
727,36033,16226,44,0
728,36035,16213,44,0
729,36032,16200,43,0
730,36026,16202,44,0
731,36036,16196,44,0
732,36029,16199,44,0
733,36039,16199,43,0
734,36041,16202,43,0
735,36033,16211,43,0
736,36039,16213,43,0
737,36048,16213,42,0
738,36043,16210,43,0
739,36033,16208,43,0
740,36035,16203,43,0
741,36038,16198,44,0
742,36036,16197,42,0
743,36049,16186,45,0
744,36043,16180,43,0
745,36039,16173,44,0
746,36042,16164,43,0
747,36038,16164,43,0
748,36039,16168,43,0
749,36039,16163,44,0
750,36035,16166,45,0
751,36049,16161,45,0
752,36045,16165,43,0
753,36063,16156,45,0
754,36056,16152,42,0
755,36055,16150,42,0
756,36054,16151,43,0
757,36060,16144,42,0
758,36054,16145,44,0
759,36067,16129,42,0
760,36048,16132,42,0
761,36054,16131,43,0
762,36050,16128,44,0
763,36052,16124,43,0
764,36055,16135,44,0
765,36040,16163,43,0
766,36037,16190,42,0
767,36027,16216,42,0
768,36022,16245,42,0
769,36011,16269,44,0
770,35995,16282,42,0
771,35983,16295,43,0
772,35967,16297,42,0
773,35956,16299,45,0
774,35963,16294,44,0
775,35958,16284,43,0
776,35953,16277,42,0
777,35960,16260,41,0
778,35955,16248,44,0
779,35962,16228,43,0
780,35945,16218,43,0
781,35954,16204,42,0
782,35955,16181,43,0
783,35949,16165,42,0
784,35950,16148,42,0
785,35950,16133,41,0
786,35957,16122,42,0
787,35967,16101,41,0
788,35960,16091,42,0
789,35971,16071,43,0
790,35959,16063,43,0
791,35962,16057,42,0
792,35956,16059,42,0
793,35950,16065,43,0
794,35955,16062,43,0
795,35951,16060,42,0
796,35955,16061,43,0
797,35955,16059,43,0
798,35947,16057,43,0
799,35952,16061,42,0
800,35961,16060,42,0
801,35949,16060,42,0
802,35960,16050,42,0
803,35950,16048,41,0
804,35953,16042,41,0
805,35951,16034,41,0
806,35940,16033,42,0
807,35950,16022,41,0
808,35941,16009,42,0
809,35941,16006,43,0
810,35954,15990,42,0
811,35933,15991,42,0
812,35952,15975,40,0
813,35951,15970,42,0
814,35952,15969,43,0
815,35957,15961,42,0
816,35962,15953,42,0
817,35968,15944,42,0
818,35964,15942,41,0
819,35969,15945,42,0
820,35975,15945,41,0
821,35974,15944,40,0
822,35976,15946,41,0
823,35980,15944,39,0
824,35984,15951,41,0
825,35991,15957,40,0
826,35986,15975,41,0
827,35972,16008,38,0
828,35971,16041,42,0
829,35961,16085,42,0
830,35975,16112,41,0
831,35947,16139,41,0
832,35940,16160,41,0
833,35933,16177,42,0
834,35930,16188,40,0
835,35939,16188,41,0
836,35936,16183,40,0
837,35943,16167,41,0
838,35939,16155,42,0
839,35937,16153,41,0
840,35953,16128,42,0
841,35936,16115,40,0
842,35944,16100,41,0
843,35942,16083,42,0
844,35939,16063,40,0
845,35946,16048,41,0
846,35947,16033,41,0
847,35951,16022,40,0
848,35965,16006,40,0
849,35960,15990,40,0
850,35958,15977,41,0
851,35961,15964,42,0
852,35952,15957,40,0
853,35960,15951,41,0
854,35950,15955,41,0
855,35954,15959,41,0
856,35955,15956,41,0
857,35946,15958,40,0
858,35953,15962,43,0
859,35948,15972,41,0
860,35962,15974,42,0
861,35962,15965,40,0
862,35952,15968,41,0
863,35955,15967,41,0
864,35958,15965,41,0
865,35956,15963,40,0
866,35962,15951,41,0
867,35951,15950,42,0
868,35953,15937,41,0
869,35947,15932,42,0
870,35951,15929,41,0
871,35956,15928,40,0
872,35957,15924,43,0
873,35966,15917,40,0
874,35966,15910,42,0
875,35957,15913,41,0
876,35966,15912,39,0
877,35966,15910,40,0
878,35966,15909,41,0
879,35973,15900,41,0
880,35967,15903,41,0
881,35975,15897,41,0
882,35972,15896,41,0
883,35975,15896,42,0
884,35980,15895,39,0
885,35983,15902,41,0
886,35991,15901,41,0
887,35983,15915,42,0
888,35981,15939,42,0
889,35972,15966,39,0
890,35953,16013,41,0
891,35966,16047,40,0
892,35948,16081,40,0
893,35944,16110,40,0
894,35942,16134,38,0
895,35936,16156,40,0
896,35934,16162,42,0
897,35928,16163,40,0
898,35928,16165,40,0
899,35941,16157,41,0
900,35930,16151,40,0
901,35932,16143,40,0
902,35934,16134,40,0
903,35932,16128,40,0
904,35943,16112,40,0
905,35937,16099,41,0
906,35946,16084,41,0
907,35942,16070,40,0
908,35951,16066,41,0
909,35969,16051,41,0
910,35963,16049,40,0
911,35967,16041,40,0
912,35969,16041,40,0
913,35970,16048,41,0
914,35980,16042,40,0
915,35963,16043,42,0
916,35956,16057,41,0
917,35964,16057,40,0
918,35956,16067,41,0
919,35963,16075,41,0
920,35962,16078,40,0
921,35962,16080,40,0
922,35966,16090,40,0
923,35968,16090,40,0
924,35965,16095,40,0
925,35969,16094,40,0
926,35968,16100,40,0
927,35982,16091,41,0
928,35970,16094,40,0
929,35981,16089,41,0
930,35977,16085,41,4
931,35986,16083,40,0
932,35994,16079,39,0
933,35995,16074,38,1
934,35993,16066,40,0
935,36000,16060,39,0
936,36001,16059,40,0
937,36012,16055,40,0
938,36009,16058,40,0
939,36021,16052,39,1
940,36021,16043,40,2
941,36023,16043,41,3
942,36029,16045,39,1
943,36035,16037,40,1
944,36036,16032,39,8
945,36043,16030,41,8
946,36044,16032,39,4
947,36050,16031,39,1
948,36044,16042,40,3
949,36044,16069,38,2
950,36058,16081,39,0
951,36032,16113,40,0
952,36030,16151,41,2
953,36025,16172,39,2
954,36008,16201,39,7
955,36021,16211,40,7
956,36005,16219,39,8
957,35996,16231,38,5
958,35999,16234,40,4
959,35998,16225,40,2
960,35997,16218,40,8
961,36002,16210,40,8
962,36009,16202,39,5
963,36005,16195,39,5
964,36006,16182,39,5
965,36017,16162,39,2
966,36005,16157,41,3
967,36013,16149,39,9
968,36028,16127,39,6
969,36026,16108,39,9
970,36030,16101,37,9
971,36046,16085,38,10
972,36041,16081,37,16
973,36050,16076,38,15
974,36047,16075,40,19
975,36049,16077,40,18
976,36053,16081,38,22
977,36045,16095,39,20
978,36057,16103,38,19
979,36064,16108,39,18
980,36063,16115,38,20
981,36067,16117,38,19
982,36061,16123,39,21
983,36078,16120,37,24
984,36066,16122,38,17
985,36074,16122,37,15
986,36075,16121,38,17
987,36075,16122,38,17
988,36088,16113,38,22
989,36082,16108,38,20
990,36088,16098,38,18
991,36091,16093,38,18
992,36088,16094,39,18
993,36092,16092,38,20
994,36105,16084,38,18
995,36100,16080,37,18
996,36109,16073,38,16
997,36100,16072,37,18
998,36108,16071,38,18
999,36112,16063,37,18
