PATHS-UP MultiModal Wearable
Firmware Version: 0.7.6.1

PPG Settings
PPG Channel: 1
DAC Value: 0 Voltage: 0.00V
PGA Gain Setting: 7
LED Wavelength: LED Green
PPG Channel: 2
DAC Value: 0 Voltage: 0.00V
PGA Gain Setting: 7
LED Wavelength: LED Green

BioZ Settings
BioZ Carrier Frequency:	17000 Hz
Current Setting:	Off


Contact Pressure
w: 0.00 g, p: 0.00 mmHg
w: 0.00 g, p: 0.00 mmHg

Data Format: ASCII Hex Integers
Sample Rate: 1000
Sample Time: 1
Desired Samples: 1000

Start Tick: 177709 at 12-34-20.383 2023-10-26
Sample Count,PPG 1,PPG 2,BioZ 1,BioZ 2
182,2924,13E2,0027,0000
183,2921,13E5,0028,0000
184,291D,13E5,0029,0000
185,291A,13E3,0026,0000
186,2916,13E4,0027,0000
187,2915,13E2,0028,0000
188,2915,13E6,0027,0000
189,2919,13E4,0028,0000
190,291B,13E5,0028,0000
191,291B,13E4,0028,0000
192,291E,13E4,0026,0000
193,2927,13E4,0028,0000
194,2925,13E5,0028,0000
195,2926,13E4,0027,0000
196,2924,13E3,0027,0000
197,2923,13E3,0027,0000
198,2922,13E3,0028,0000
199,291F,13E4,0028,0000
200,291D,13E4,0027,0000
201,291C,13E4,0027,0000
202,2914,13E3,0027,0000
203,2914,13E5,0025,0000
204,2915,13E3,0026,0000
205,2917,13E3,0027,0000
206,291B,13E6,0027,0000
207,291E,13E5,0026,0000
208,291E,13E6,0027,0000
209,2926,13E3,0026,0000
210,2923,13E4,0027,0000
211,2924,13E4,0027,0000
212,2922,13E4,0027,0000
213,291E,13E2,0026,0000
214,291E,13E3,0028,0000
215,291A,13E3,0028,0000
216,291B,13E3,0028,0000
217,2917,13E3,0027,0000
218,291D,13E5,0028,0000
219,291D,13E1,0027,0000
220,291A,13E6,0028,0000
221,291F,13E4,0027,0000
222,291C,13E5,0026,0000
223,2925,13E4,0028,0000
224,2928,13E3,0027,0000
225,2927,13E5,0028,0000
226,2929,13E2,0026,0000
227,2919,13E2,0025,0000
228,2917,13E5,0029,0000
229,2919,13E2,0026,0000
230,2914,13E3,0027,0000
231,2913,13E2,0024,0000
232,2915,13E3,0028,0000
233,2918,13E4,0027,0000
234,291B,13E4,0028,0000
235,291C,13E3,0026,0000
236,2922,13E3,0028,0000
237,2924,13E5,0027,0000
238,2928,13E2,0027,0000
239,292A,13E3,0029,0000
240,2929,13E2,0028,0000
241,2925,13E4,0027,0000
242,2925,13E2,0026,0000
243,291F,13E4,0027,0000
244,291A,13E4,0027,0000
245,291A,13E2,0027,0000
246,2915,13E3,0027,0000
247,2913,13E4,0028,0000
248,2916,13E4,0027,0000
249,2919,13E4,0027,0000
250,291C,13E4,0026,0000
251,291B,13E5,0028,0000
252,2921,13E5,0027,0000
253,292A,13E2,0027,0000
254,2929,13E6,0027,0000
255,292B,13E3,0028,0000
256,2927,13E3,0027,0000
257,2926,13E4,0026,0000
258,291D,13E3,0026,0000
259,291B,13E3,0026,0000
260,2916,13E5,0026,0000
261,291A,13E5,0026,0000
262,291B,13E2,0026,0000
263,291C,13E5,0027,0000
264,291F,13E4,0028,0000
265,291E,13E2,0028,0000
266,2921,13E6,0025,0000
267,2928,13E3,0026,0000
268,2929,13E5,0027,0000
269,292D,13E3,0028,0000
270,2929,13E2,0026,0000
271,2920,13E4,0027,0000
272,2920,13E3,0027,0000
273,291C,13E3,0026,0000
274,291C,13E3,0025,0000
275,2918,13E3,0026,0000
276,2918,13E4,0026,0000
277,2919,13E3,0026,0000
278,2921,13E4,0028,0000
279,2921,13E6,0028,0000
280,2927,13E5,0027,0000
281,2927,13E4,0026,0000
282,292B,13E4,0026,0000
283,292D,13E4,0027,0000
284,292E,13E5,0026,0000
285,292E,13E3,0026,0000
286,2928,13E4,0028,0000
287,2921,13E3,0026,0000
288,2922,13E3,0026,0000
289,291D,13E4,0028,0000
290,291C,13E4,0027,0000
291,2921,13E2,0028,0000
292,2920,13E2,0026,0000
293,2924,13E2,0027,0000
294,2925,13E4,0026,0000
295,2930,13E3,0027,0000
296,292F,13E4,0026,0000
297,2934,13E3,0027,0000
298,2933,13E6,0026,0000
299,2934,13E3,0027,0000
300,292E,13E2,0027,0000
301,292B,13E4,0027,0000
302,2928,13E3,0028,0000
303,2927,13E3,0026,0000
304,2927,13E2,0028,0000
305,2922,13E3,0027,0000
306,2926,13E4,0026,0000
307,2925,13E3,0026,0000
308,292C,13E3,0027,0000
309,292B,13E4,0026,0000
310,2932,13E5,0026,0000
311,2936,13E4,0026,0000
312,293B,13E3,0028,0000
313,293C,13E5,0027,0000
314,293B,13E3,0027,0000
315,2937,13E6,0027,0000
316,2936,13E3,0026,0000
317,292D,13E6,0027,0000
318,2932,13E1,0026,0000
319,292D,13E6,0028,0000
320,292D,13E3,0026,0000
321,2932,13E2,0026,0000
322,2930,13E6,0026,0000
323,2935,13E5,0026,0000
